welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Hip hop,survey.question1.Alternative rock,survey.question1.R&B,survey.question1.Jazz,survey.question1.Folk/indie,survey.question1.Disco,survey.question1.Classic rock,survey.question1.A cappella,survey.question1.Pop,survey.question1.Country,survey.question1.Ambient,survey.question1.Electronic (EDM),survey.question1.Metal,survey.question1.Classical,survey.question1.Reggae,survey.question1.Latin,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.2284,985.2832,0.0,0.0,0.0,1.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.2903,991.3787,0.0,1.0,1.0,0.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.3789,995.0467,4.988888889,3.6537,0.0,8.0,8.0,22.0,1.0,song_indices/ComeAndGetYourLove_Redbone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.0476,1001.8492,0.0,0.0,0.0,1.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.8566,1009.0785,0.0,1.0,1.0,0.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.0786,1015.9609,5.027777778,6.8733,0.0,9.0,9.0,7.0,1.0,song_indices/SomebodyThatIUsedtoKnow_Gotye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.9616,1022.3367,0.0,0.0,0.0,0.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.3439,1029.6061,0.0,1.0,1.0,1.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.6063,1030.7933,6.944444444,1.1687,0.0,10.0,10.0,18.0,1.0,song_indices/FlashdanceWhatAFeeling_IreneCara.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.7939,1036.2618,0.0,0.0,0.0,1.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.269,1042.2907,0.0,1.0,1.0,0.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.2908,1053.4548,6.022222222,11.1562,0.0,11.0,11.0,17.0,1.0,song_indices/HowDoILive_LeAnnRimes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.4558,1060.8842,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.891,1067.1533,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.1535,1072.9553,4.894444444,5.7861,0.0,12.0,12.0,14.0,1.0,song_indices/Kiss_Prince.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.9559,1079.3978,0.0,0.0,0.0,1.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.4052,1085.4821,0.0,1.0,1.0,0.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.4823,1121.6,5.005555556,36.1049,0.0,13.0,13.0,4.0,1.0,song_indices/YouLightUpMyLife_DebbyBoone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.6013,1128.3491,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.3566,1135.4454,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.4456,1148.1455,5.95,12.6925,0.0,14.0,14.0,9.0,1.0,song_indices/BlurredLines_RobinThicke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.1461,1154.3452,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.3547,1161.3343,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.3344,1165.2426,2.966666667,3.8902,0.0,15.0,15.0,2.0,1.0,song_indices/Dilemma_NellyKellyRowland.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.2437,1171.7519,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.7596,1179.5813,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.5815,1238.2026,4.977777778,58.6025,0.0,16.0,16.0,1.0,1.0,song_indices/Dreams_FleetwoodMac.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.2037,1244.2048,0.0,0.0,0.0,1.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.2118,1250.3671,0.0,1.0,1.0,0.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.3672,1256.4383,6.888888889,6.0641,0.0,17.0,17.0,5.0,1.0,song_indices/TheSign_AceOfBase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.4388,1261.9448,0.0,0.0,0.0,1.0,1.0,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.9522,1267.9734,0.0,1.0,1.0,0.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.9736,1288.2075,6.938888889,20.2259,0.0,18.0,18.0,11.0,1.0,song_indices/LeFreak_Chic.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.2085,1294.4102,0.0,0.0,0.0,0.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.4173,1301.9461,0.0,1.0,1.0,1.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.9464,1311.7496,4.988888889,9.7848,0.0,19.0,19.0,3.0,1.0,song_indices/TikTok_Kesha.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.7508,1317.8853,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.8921,1323.1805,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.1808,1327.5287,5.011111111,4.3345,0.0,20.0,20.0,15.0,1.0,song_indices/Superstition_StevieWonder.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.5297,1333.4509,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.458,1339.5065,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.5066,1341.1336,3.033333333,1.6187,0.0,21.0,21.0,0.0,1.0,song_indices/Respect_ArethaFranklin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.1344,1347.616,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.623,1354.4052,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.4054,1365.2624,6.944444444,10.8493,0.0,22.0,22.0,21.0,1.0,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.2635,1371.2513,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.2588,1376.96,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.9601,1393.5929,5.094444444,16.6188,0.0,23.0,23.0,10.0,1.0,song_indices/Levitating_DuaLipa.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.593,1562.8901,space,169.2739,0.007,0.0,1.0,1.0,2.0,1.0,choose_song_b3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.8915,1569.0839,0.0,0.0,0.0,1.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.0913,1575.2727,0.0,1.0,1.0,0.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.2727,1577.6469,6.155555556,2.3621,0.0,0.0,0.0,7.0,1.0,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.6477,1585.0251,0.0,0.0,0.0,0.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.0323,1591.5322,0.0,1.0,1.0,1.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,244222,1,2024-06-14_12h24.31.087,experiment,2024.1.5,Win32,75.75757576,666b5f73dbba3f0cd916b177,666c6e8b12f960dc41d0816b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.5325,1620.5692,6.072222222,29.0271,0.0,1.0,1.0,20.0,1.0,song_indices/OldTownRoad_LilNasX.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
