welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.R&B,survey.question1.Country,survey.question1.Hip hop,survey.question1.Classic rock,survey.question1.Reggae,survey.question1.Jazz,survey.question1.Ambient,survey.question1.Classical,survey.question1.A cappella,survey.question1.Pop,survey.question1.Metal,survey.question1.Alternative rock,survey.question1.Electronic (EDM),survey.question1.Folk/indie,survey.question1.Latin,survey.question1.Disco,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.475,639.167,0.0,1.0,1.0,1.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.169,643.287,6.993,4.11,0.0,6.0,6.0,3.0,1.0,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.296,649.468,0.0,0.0,0.0,0.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.478,657.791,0.0,1.0,1.0,1.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.794,660.023,2.967,2.218,0.0,7.0,7.0,9.0,1.0,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.045,665.877,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.879,672.913,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.917,675.511,1.027,2.583,0.0,8.0,8.0,13.0,1.0,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.513,682.062,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.064,690.535,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.536,697.543,4.993,6.991,0.0,9.0,9.0,5.0,1.0,song_indices/Mood_24kGoldnianndior.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.563,702.437,0.0,0.0,0.0,1.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.439,708.69,0.0,1.0,1.0,0.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.691,712.501,5.981,3.801,0.0,10.0,10.0,17.0,1.0,song_indices/AChangeIsGonnaCome_SamCooke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.523,718.816,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.819,724.982,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.983,727.982,6.001,2.989,0.0,11.0,11.0,6.0,1.0,song_indices/IllMakeLoveToYou_BoyzIIMen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.004,734.346,0.0,0.0,0.0,0.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.348,741.387,0.0,1.0,1.0,1.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.389,743.652,5.993,2.242,0.0,12.0,12.0,8.0,1.0,song_indices/GodOnlyKnows_TheBeachBoys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.674,750.143,0.0,0.0,0.0,1.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.145,756.463,0.0,1.0,1.0,0.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.465,765.819,1.013,9.336,0.0,13.0,13.0,21.0,1.0,song_indices/MackTheKnife_BobbyDarin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.837,772.194,0.0,0.0,0.0,0.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.207,781.029,0.0,1.0,1.0,1.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.031,786.502,6.993,5.447,0.0,14.0,14.0,10.0,1.0,song_indices/HeatWaves_GlassAnimals.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.515,793.225,0.0,0.0,0.0,1.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.233,800.752,0.0,1.0,1.0,0.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.754,802.401,6.987,1.64,0.0,15.0,15.0,20.0,1.0,song_indices/OldTownRoad_LilNasX.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.417,809.71,0.0,0.0,0.0,1.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.712,816.015,0.0,1.0,1.0,0.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.018,822.639,6.973,6.605,0.0,16.0,16.0,14.0,1.0,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.658,828.926,0.0,0.0,0.0,0.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.931,835.364,0.0,1.0,1.0,1.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.365,843.727,6.981,8.335,0.0,17.0,17.0,7.0,1.0,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.743,849.904,0.0,0.0,0.0,1.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.911,855.828,0.0,1.0,1.0,0.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.835,863.444,1.013,7.599,0.0,18.0,18.0,19.0,1.0,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.457,870.364,0.0,0.0,0.0,1.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.365,876.779,0.0,1.0,1.0,0.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.78,884.434,6.993,7.648,0.0,19.0,19.0,1.0,1.0,song_indices/BridgeOverTroubledWater_SimonAndGarfunkel.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.446,888.731,0.0,0.0,0.0,1.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.735,894.844,0.0,1.0,1.0,0.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.845,900.297,5.013,5.433,0.0,20.0,20.0,18.0,1.0,song_indices/BohemianRhapsody_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.305,906.966,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.967,914.601,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.604,916.966,5.981,2.338,0.0,21.0,21.0,22.0,1.0,song_indices/BadDay_DanielPowter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.982,923.719,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.723,930.527,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.529,933.559,5.981,3.0,0.0,22.0,22.0,11.0,1.0,song_indices/Despacito_LuisFonsiDaddyYankee.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.559,935.6,space,1.95,,0.0,1.0,1.0,0.0,1.0,choose_song_b1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.629,944.724,0.0,0.0,0.0,1.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.727,951.241,0.0,1.0,1.0,0.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.241,953.907,5.021,2.65,0.0,0.0,0.0,22.0,1.0,song_indices/HeyYa_Outkast.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.915,960.334,0.0,0.0,0.0,0.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.341,966.535,0.0,1.0,1.0,1.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,416998,1,2024-06-17_10h52.45.874,experiment,2024.1.5,Win32,60.09615385,667045947eb812cbdacbf325,66704acf6c1f215d8d485521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.535,971.631,4.981,5.089,0.0,1.0,1.0,16.0,1.0,song_indices/RockWithYou_MichaelJackson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
