welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.A cappella,survey.question1.Disco,survey.question1.Pop,survey.question1.Classic rock,survey.question1.R&B,survey.question1.Latin,survey.question1.Metal,survey.question1.Folk/indie,survey.question1.Country,survey.question1.Reggae,survey.question1.Ambient,survey.question1.Electronic (EDM),survey.question1.Jazz,survey.question1.Hip hop,survey.question1.Alternative rock,survey.question1.Classical,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.2929,363.773,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.7915,370.5873,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.5876,372.4824,6.522222731,1.8719,0.0,13.0,13.0,21.0,1.0,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.4847,378.5658,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.5839,385.0643,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0646,388.9212,1.400000042,3.8353,0.0,14.0,14.0,6.0,1.0,song_indices/Weak_SWV.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.9237,394.8383,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.857,400.7217,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.7222,405.0601,1.35555564,4.3116,0.0,15.0,15.0,19.0,1.0,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0633,410.3622,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.3817,416.512,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.5122,417.7764,1.172222349,1.2446,0.0,16.0,16.0,15.0,1.0,song_indices/Superstition_StevieWonder.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.7785,424.4238,0.0,0.0,0.0,1.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.4426,430.7399,0.0,1.0,1.0,0.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.7401,432.6516,1.555555556,1.8825,0.0,17.0,17.0,20.0,1.0,song_indices/LetsGetItOn_MarvinGaye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.6543,439.8817,0.0,0.0,0.0,0.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.8999,446.6973,0.0,1.0,1.0,1.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.6976,449.0236,6.538888719,2.2976,0.0,18.0,18.0,7.0,1.0,song_indices/SomebodyThatIUsedtoKnow_Gotye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.0255,455.1403,0.0,0.0,0.0,1.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.1586,461.2239,0.0,1.0,1.0,0.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.2242,464.6356,1.005555683,3.3914,0.0,19.0,19.0,13.0,1.0,song_indices/TossinAndTurnin_BobbyLewis.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.6378,470.7478,0.0,0.0,0.0,0.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.7671,475.9003,0.0,1.0,1.0,1.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.9005,479.3423,5.077777863,3.4219,0.0,20.0,20.0,8.0,1.0,song_indices/JoyToTheWorld_ThreeDogNight.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.3445,485.6241,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.6427,493.0703,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0707,495.8462,1.122222265,2.7493,0.0,21.0,21.0,14.0,1.0,song_indices/Kiss_Prince.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.8479,501.9128,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.9306,507.8631,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.8633,510.927,1.861111111,3.0446,0.0,22.0,22.0,0.0,1.0,song_indices/Respect_ArethaFranklin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.9283,517.437,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.4481,525.2869,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.287,527.2937,1.316666709,1.9785,0.0,23.0,23.0,1.0,1.0,song_indices/Dreams_FleetwoodMac.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.2952,529.7536,space,2.4381,,0.0,0.0,0.0,2.0,1.0,choose_song_b3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.7575,537.1165,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.1347,544.4969,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.4971,546.4758,3.522222307,1.9511,0.0,0.0,0.0,7.0,1.0,song_indices/Happy_PharellWilliams.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.478,553.0575,0.0,0.0,0.0,1.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0768,559.1568,0.0,1.0,1.0,0.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.1573,561.2845,1.577777863,2.0981,0.0,1.0,1.0,18.0,1.0,song_indices/GetUrFreakOn_MissyElliot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.2866,568.0658,0.0,0.0,0.0,1.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.085,574.8305,0.0,1.0,1.0,0.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.8307,577.2572,3.022222307,2.4026,0.0,2.0,2.0,2.0,1.0,song_indices/PartyRockAnthem_LMFAO.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.2592,583.3571,0.0,0.0,0.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.3666,589.574,0.0,1.0,1.0,1.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.5743,592.334,2.322222392,2.7346,0.0,3.0,3.0,20.0,1.0,song_indices/GimmeShelter_RollingStones.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.3365,598.549,0.0,0.0,0.0,0.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.5678,606.544,0.0,1.0,1.0,1.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.5444,610.9161,1.638888889,4.342,0.0,4.0,4.0,4.0,1.0,song_indices/TheBattleOfNewOrleans_JohnnyHorton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.9185,616.8213,0.0,0.0,0.0,0.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.8218,622.9543,0.0,1.0,1.0,1.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.9545,625.3428,6.877777947,2.3656,0.0,5.0,5.0,11.0,1.0,song_indices/EyeOfTheTiger_Survivor.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.345,631.6755,0.0,0.0,0.0,0.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.6933,637.7587,0.0,1.0,1.0,1.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.7589,640.1359,1.25,2.3511,0.0,6.0,6.0,16.0,1.0,song_indices/RockWithYou_MichaelJackson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.1386,650.3959,0.0,0.0,0.0,1.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,524677,1,2024-06-17_09h55.51.946,experiment,2024.1.5,Win32,60.60606061,667045947eb812cbdacbf325,66704e48ab4a651f789adc69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.4159,656.957,0.0,1.0,1.0,0.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
