welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Electronic (EDM),survey.question1.Classical,survey.question1.Jazz,survey.question1.Disco,survey.question1.A cappella,survey.question1.Ambient,survey.question1.Hip hop,survey.question1.Pop,survey.question1.Reggae,survey.question1.Folk/indie,survey.question1.Classic rock,survey.question1.Metal,survey.question1.Alternative rock,survey.question1.Country,survey.question1.R&B,survey.question1.Latin,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.851,914.113,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.113,917.101,3.491666667,2.985,0.0,2.0,2.0,5.0,1.0,song_indices/Mood_24kGoldnianndior.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.102,923.466,0.0,0.0,0.0,0.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.466,931.102,0.0,1.0,1.0,1.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.103,935.112,3.520833333,4.008,0.0,3.0,3.0,15.0,1.0,song_indices/MyGirl_TheTemptations.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.113,941.54,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.54,949.016,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.017,951.664,3.766666667,2.644,0.0,4.0,4.0,22.0,1.0,song_indices/BadDay_DanielPowter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.665,957.772,0.0,0.0,0.0,0.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.772,964.769,0.0,1.0,1.0,1.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.769,967.528,3.895833333,2.757,0.0,5.0,5.0,14.0,1.0,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.529,973.531,0.0,0.0,0.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.532,979.34,0.0,1.0,1.0,1.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.34,990.812,4.016666667,11.468,0.0,6.0,6.0,2.0,1.0,song_indices/StayinAlive_BeeGees.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.814,996.573,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.574,1002.584,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.584,1004.662,3.304166667,2.074,0.0,7.0,7.0,19.0,1.0,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.662,1012.145,0.0,0.0,0.0,1.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.145,1018.462,0.0,1.0,1.0,0.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.462,1020.63,5.554166667,2.166,0.0,8.0,8.0,3.0,1.0,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.63,1029.455,0.0,0.0,0.0,0.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.455,1037.688,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.688,1041.072,5.795833333,3.382,0.0,9.0,9.0,0.0,1.0,song_indices/Perfect_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.073,1048.424,0.0,0.0,0.0,0.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.425,1054.915,0.0,1.0,1.0,1.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.915,1055.984,4.708333333,1.065,0.0,10.0,10.0,20.0,1.0,song_indices/OldTownRoad_LilNasX.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.985,1060.029,0.0,0.0,0.0,1.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.03,1065.97,0.0,1.0,1.0,0.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.97,1073.718,3.966666667,7.744,0.0,11.0,11.0,18.0,1.0,song_indices/BohemianRhapsody_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.719,1081.819,0.0,0.0,0.0,1.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.82,1087.83,0.0,1.0,1.0,0.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.83,1091.006,4.0625,3.172,0.0,12.0,12.0,9.0,1.0,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.008,1097.301,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.301,1103.972,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.972,1106.46,4.054166667,2.483,0.0,13.0,13.0,1.0,1.0,song_indices/BridgeOverTroubledWater_SimonAndGarfunkel.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.46,1112.533,0.0,0.0,0.0,0.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.534,1121.115,0.0,1.0,1.0,1.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.115,1122.261,2.675,1.143,0.0,14.0,14.0,10.0,1.0,song_indices/HeatWaves_GlassAnimals.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.262,1128.321,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.321,1134.241,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.241,1135.783,3.941666667,1.538,0.0,15.0,15.0,6.0,1.0,song_indices/IllMakeLoveToYou_BoyzIIMen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.784,1141.947,0.0,0.0,0.0,0.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.947,1148.131,0.0,1.0,1.0,1.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.131,1149.083,3.95,0.95,0.0,16.0,16.0,7.0,1.0,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.084,1155.65,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.65,1162.181,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.182,1166.949,5.779166667,4.766,0.0,17.0,17.0,11.0,1.0,song_indices/Despacito_LuisFonsiDaddyYankee.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.95,1173.792,0.0,0.0,0.0,1.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.792,1180.005,0.0,1.0,1.0,0.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.005,1184.042,3.958333333,4.033,0.0,18.0,18.0,8.0,1.0,song_indices/GodOnlyKnows_TheBeachBoys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.043,1190.282,0.0,0.0,0.0,1.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.282,1196.396,0.0,1.0,1.0,0.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.397,1197.995,3.841666667,1.593,0.0,19.0,19.0,21.0,1.0,song_indices/MackTheKnife_BobbyDarin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.996,1202.685,0.0,0.0,0.0,1.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.685,1208.696,0.0,1.0,1.0,0.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,158648,1,2024-06-17_10h56.24.215,experiment,2024.1.5,Win32,144.092219,667045947eb812cbdacbf325,66704d231dcf2ec2197b43db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.696,1211.872,3.991666667,3.172,0.0,20.0,20.0,17.0,1.0,song_indices/AChangeIsGonnaCome_SamCooke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
