welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Metal,survey.question1.A cappella,survey.question1.Electronic (EDM),survey.question1.Classical,survey.question1.Reggae,survey.question1.Hip hop,survey.question1.Folk/indie,survey.question1.Pop,survey.question1.Country,survey.question1.Disco,survey.question1.Jazz,survey.question1.Alternative rock,survey.question1.Latin,survey.question1.R&B,survey.question1.Classic rock,survey.question1.Ambient,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.2601,1129.9588,4.025677083,1.6761,0.0,4.0,4.0,2.0,1.0,song_indices/PartyRockAnthem_LMFAO.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.9593,1140.1927,0.0,0.0,0.0,1.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.2054,1146.7436,0.0,1.0,1.0,0.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.744,1148.3266,2.993723958,1.5575,0.0,5.0,5.0,3.0,1.0,song_indices/CrazyInLove_BeyonceFtJayZ.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.3272,1155.3605,0.0,0.0,0.0,1.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.3723,1162.594,0.0,1.0,1.0,0.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.5943,1164.677,6.476901042,2.07,0.0,6.0,6.0,15.0,1.0,song_indices/UptownFunk_MarkRonson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.6776,1170.8942,0.0,0.0,0.0,0.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.9059,1176.5943,0.0,1.0,1.0,1.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.5945,1178.5939,4.01828125,1.985,0.0,7.0,7.0,5.0,1.0,song_indices/BetteDavisEyes_KimCarnes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.5945,1184.8111,0.0,0.0,0.0,1.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.8215,1190.9113,0.0,1.0,1.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.9116,1193.9775,4.485963542,3.0523,0.0,8.0,8.0,20.0,1.0,song_indices/GimmeShelter_RollingStones.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.9783,1200.2781,0.0,0.0,0.0,0.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.2897,1209.1956,0.0,1.0,1.0,1.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.1959,1211.5112,3.026223958,2.3043,0.0,9.0,9.0,22.0,1.0,song_indices/HeyYa_Outkast.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.5119,1217.9785,0.0,0.0,0.0,0.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.991,1224.2952,0.0,1.0,1.0,1.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.2956,1225.5281,3.368932292,1.222,0.0,10.0,10.0,21.0,1.0,song_indices/ShapeofYou_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.529,1232.6782,0.0,0.0,0.0,1.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.6894,1238.6612,0.0,1.0,1.0,0.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.6615,1241.1278,2.618515625,2.4544,0.0,11.0,11.0,17.0,1.0,song_indices/IWalkTheLine_JohnnyCash.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.1283,1248.4791,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.4886,1255.8465,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.8468,1261.2654,4.444973958,5.3997,0.0,12.0,12.0,7.0,1.0,song_indices/Happy_PharellWilliams.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.266,1267.5285,0.0,0.0,0.0,0.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.5391,1273.7627,0.0,1.0,1.0,1.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.7632,1277.0829,4.021666667,3.301,0.0,13.0,13.0,13.0,1.0,song_indices/ItsAllInTheGame_TommyEdwards.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.0835,1282.9797,0.0,0.0,0.0,0.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.9908,1289.1122,0.0,1.0,1.0,1.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.1124,1290.7627,4.533854167,1.6374,0.0,14.0,14.0,11.0,1.0,song_indices/EyeOfTheTiger_Survivor.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.7632,1297.1465,0.0,0.0,0.0,0.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.157,1302.9958,0.0,1.0,1.0,1.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.996,1304.062,6.710364583,1.042,0.0,15.0,15.0,10.0,1.0,song_indices/IWillAlwaysLoveYou_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.0626,1310.4801,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.4933,1316.6638,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.664,1317.4632,6.710364583,0.7864,0.0,16.0,16.0,12.0,1.0,song_indices/Fallin_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.4638,1323.3972,0.0,0.0,0.0,0.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.4071,1329.4305,0.0,1.0,1.0,1.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.4308,1331.0801,5.664921875,1.6263,0.0,17.0,17.0,1.0,1.0,song_indices/StandByMe_BenEKing.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.0808,1337.2974,0.0,0.0,0.0,1.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.3098,1345.0308,0.0,1.0,1.0,0.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.031,1354.1639,5.04390625,9.1106,0.0,18.0,18.0,19.0,1.0,song_indices/NoOne_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.1647,1360.4977,0.0,0.0,0.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.5112,1366.5646,0.0,1.0,1.0,0.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.5648,1368.9974,2.621354167,2.4184,0.0,19.0,19.0,9.0,1.0,song_indices/Stronger_KanyeWest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.9979,1375.0813,0.0,0.0,0.0,0.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.0917,1381.6648,0.0,1.0,1.0,1.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.665,1385.9018,2.968151042,4.2171,0.0,20.0,20.0,18.0,1.0,song_indices/GetUrFreakOn_MissyElliot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.9023,1392.1144,0.0,0.0,0.0,0.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.1269,1400.0986,0.0,1.0,1.0,1.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0989,1402.4563,2.591588542,2.3348,0.0,21.0,21.0,4.0,1.0,song_indices/TheBattleOfNewOrleans_JohnnyHorton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.4567,1408.6486,0.0,0.0,0.0,0.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.6599,1414.4318,0.0,1.0,1.0,1.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,991830,1,2024-06-17_07h39.21.921,experiment,2024.1.5,MacIntel,60.24096386,667045947eb812cbdacbf325,66704a68f5ca71c26122881e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.4318,1415.7984,6.520546875,1.354,0.0,22.0,22.0,8.0,1.0,song_indices/SmellsLikeTeenSpirit_Nirvana.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
