thisRow.t,notes,welcome.started,welcome_text.started,space_to_continue.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 16,OS,,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.listen_time,post_survey.medium,post_survey.music_making,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classical,post_survey.question1.Disco,post_survey.question1.Classic rock,post_survey.question1.Reggae,post_survey.question1.A cappella,post_survey.question1.Country,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Electronic (EDM),post_survey.question1.Metal,post_survey.question1.Alternative rock,post_survey.question1.Latin,post_survey.question1.R&B,post_survey.question1.Folk/indie,post_survey.question1.Jazz,post_survey.question1.Pop,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped,text_4.started,cal_ready.started,calib_instructions.started,Unnamed: 35
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.3568,1256.4191,space,2.0514,,1256.4192,1258.1357,right,1.701,,0,2,2,2,1,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.1416,1267.2026,0.239814815,0.074074074,1,0,0,3.0502,compass,0,0,0,27,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.2073,1278.1859,0.04537037,-0.262037037,1,0,0,4.9667,compass,0,1,1,10,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.1906,1286.736,-0.183333333,-0.24537037,1,0,0,2.5335,compass,0,2,2,16,1,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.7409,1294.5529,0.187962963,-0.25,1,0,0,1.8002,compass,0,3,3,5,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.5573,1306.7695,0.026851852,-0.332407407,1,0,0,6.2001,compass,0,4,4,15,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.774,1316.703,-0.249074074,0.012037037,1,0,0,3.9166,compass,0,5,5,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.7076,1326.8199,-0.000925926,-0.000925926,1,0,0,4.1002,compass,0,6,6,25,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.8246,1338.2365,0.290740741,-0.123148148,1,0,0,5.3999,compass,0,7,7,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.2411,1346.1699,0.32037037,0.023148148,1,0,0,1.9167,compass,0,8,8,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.1742,1354.4866,0.287962963,0.122222222,1,0,0,2.2998,compass,0,9,9,8,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.4911,1365.6702,0.12037037,0.003703704,1,0,0,5.1669,compass,0,10,10,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.6749,1372.8036,-0.04537037,-0.287962963,1,0,0,1.1167,compass,0,11,11,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.8079,1381.7203,-0.011111111,-0.249074074,1,0,0,2.9001,compass,0,12,12,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.7249,1390.1244,0.039814815,-0.340740741,0,0,1,2.3873,compass,0,13,13,20,1,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.1245,1402.4205,0.037962963,0.181481481,1,0,0,6.2835,compass,0,14,14,14,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.4251,1412.4705,0,0.043518519,1,0,0,4.0333,compass,0,15,15,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.4748,1422.804,-0.00462963,0.003703704,1,0,0,4.3168,compass,0,16,16,32,1,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1422.8086,1436.0708,0.019444444,0.302777778,1,0,0,7.25,compass,0,17,17,30,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.0754,1444.3376,0.088888889,0.184259259,1,0,0,2.25,compass,0,18,18,22,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.342,1452.0877,0.307407407,0.25462963,1,0,0,1.7335,compass,0,19,19,24,1,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.0922,1464.1046,-0.176851852,-0.027777778,1,0,0,6.0001,compass,0,20,20,2,1,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.1092,1474.5211,0,-0.291666667,1,0,0,4.3999,compass,0,21,21,3,1,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.5258,1481.0713,-0.087962963,-0.126851852,1,0,0,0.5332,compass,0,22,22,17,1,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.0758,1491.0048,0.203703704,-0.128703704,1,0,0,3.9168,compass,0,23,23,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.0097,1499.1548,0.000925926,-0.012037037,1,0,0,2.1335,compass,0,24,24,1,1,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.1594,1508.3383,-0.000925926,-0.000925926,1,0,0,3.1667,compass,0,25,25,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.3429,1515.5382,-0.171296296,-0.011111111,1,0,0,1.1832,compass,0,26,26,29,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.5426,1523.105,-0.178703704,0.024074074,1,0,0,1.5499,compass,0,27,27,7,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.1095,1529.2717,-0.188888889,0.151851852,1,0,0,0.1498,compass,0,28,28,6,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.2764,1536.7053,-0.012037037,0.15,1,0,0,1.4168,compass,0,29,29,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536.7098,1543.0551,-0.05,0.047222222,1,0,0,0.3333,compass,0,30,30,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.0598,1550.4386,0.024074074,-0.027777778,1,0,0,1.3668,compass,0,31,31,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.4432,1558.6054,0.300925926,-0.031481481,1,0,0,2.15,compass,0,32,32,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.61,1566.4888,0.053703704,-0.163888889,1,0,0,1.8666,compass,0,33,33,33,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.4934,1574.6222,0.047222222,-0.063888889,1,0,0,2.1165,compass,0,34,34,11,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.6267,1574.6267,,,,1574.6267,1574.6267,,,,0,3,3,3,1,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Item 2,Item 4,YouTube,Not a musician,5,7,"Hanging out with friends, playing games, working",Sometimes,Rarely,Sometimes,Never,Never,Never,Sometimes,Often,Often,Often,Often,Never,Rarely,Rarely,Sometimes,Never,Instrumental,Instrumental,Metal,Alternative Rock,"I've incorporated more ""mainstream"" music recommended by my friends and family to my playlists. Other than that, my tastes haven't changed much since I was a kid.",,0,0,0,0,1,,,,,,
,,,,,,,,,614933,1,2024-07-12_19h33.02.080,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.293,1795.5245,,,,
,,0.0002,,,1.3284,space,1.3181,,267298,1,2024-07-12_16h11.08.791,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,267298,1,2024-07-12_16h11.08.791,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,267298,1,2024-07-12_16h11.08.791,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,41.3914,41.3918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,267298,1,2024-07-12_16h11.08.791,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,41.3959,51.528,space,10.1095,,51.5369,77.5492,[0.011111111111111112],[-0.4],[1],[0],[0],[4.586099999994033],"[""play_button""]",y,24.9821,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,267298,1,2024-07-12_16h11.08.791,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5495,138.0419,space,60.4766,,138.042,258.0561,258.0564,271.9232,right,10.3272,,271.9235,279.0218,space,7.0529,,279.0221,294.0714,0.024074074,-0.182407407,1,0,0,9.0334,compass_2,294.0716,296.1714,space,2.0808,,296.1716,296.1901,296.2118,304.8873,-0.322222222,0.185185185,1,0,0,2.6664,compass,0,0,0,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,267298,1,2024-07-12_16h11.08.791,experiment,2024.1.5,59.88023952,,,Win32,,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.8937,317.1537,0.193518519,0.239814815,1,0,0,6.2498,compass,0,1,1,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
