welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Classical,survey.question1.A cappella,survey.question1.Hip hop,survey.question1.Ambient,survey.question1.Folk/indie,survey.question1.Latin,survey.question1.Jazz,survey.question1.Alternative rock,survey.question1.R&B,survey.question1.Pop,survey.question1.Metal,survey.question1.Reggae,survey.question1.Country,survey.question1.Classic rock,survey.question1.Electronic (EDM),survey.question1.Disco,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.1892,575.4395,4.446183505,2.2189,0,4,4,5,1,song_indices/Mood_24kGoldnianndior.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.441,581.7611,0,0,0,0,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.7822,588.4822,0,1,1,1,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.4826,591.1833,5.02146087,2.6752,0,5,5,1,1,song_indices/BridgeOverTroubledWater_SimonAndGarfunkel.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.1852,598.2054,0,0,0,1,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.2265,604.3588,0,1,1,0,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.3591,605.8102,2.278858989,1.4367,0,6,6,14,1,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.812,612.6819,0,0,0,1,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.7027,618.9358,0,1,1,0,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.9363,622.409,4.319087121,3.4531,0,7,7,8,1,song_indices/GodOnlyKnows_TheBeachBoys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.4095,628.976,0,0,0,0,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.9943,635.5807,0,1,1,1,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.581,636.8974,5.991405605,1.2947,0,8,8,11,1,song_indices/Despacito_LuisFonsiDaddyYankee.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.8994,644.5699,0,0,0,1,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.5907,650.974,0,1,1,0,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.9744,652.9415,3.998002157,1.9557,0,9,9,15,1,song_indices/MyGirl_TheTemptations.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.9434,658.9794,0,0,0,0,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.9999,667.1175,0,1,1,1,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.1176,673.1217,4.94787883,5.9908,0,10,10,9,1,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.1234,679.5759,0,0,0,0,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.5855,687.081,0,1,1,1,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.0814,688.6486,5.315789029,1.5498,0,11,11,22,1,song_indices/BadDay_DanielPowter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.6504,694.2529,0,0,0,0,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.2744,701.1069,0,1,1,1,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.1071,703.0749,4.573279522,1.9502,0,12,12,13,1,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.0767,710.5803,0,0,0,1,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.6001,716.9349,0,1,1,0,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.9352,719.1857,4.399358638,2.2223,0,13,13,3,1,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.1878,724.9738,0,0,0,0,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.9949,731.0272,0,1,1,1,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0275,733.779,4.493008373,2.732,0,14,14,19,1,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.781,740.3,0,0,0,1,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.3116,747.6931,0,1,1,0,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.6932,748.422,5.957959324,0.7095,0,15,15,20,1,song_indices/OldTownRoad_LilNasX.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.4238,754.6927,0,0,0,1,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.7006,760.8309,0,1,1,0,1,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.8315,762.0477,3.201978673,1.1903,0,16,16,21,1,song_indices/MackTheKnife_BobbyDarin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.049,768.1851,0,0,0,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.1915,774.4059,0,1,1,0,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.4061,777.1744,6.178705076,2.7583,0,17,17,4,1,song_indices/Smooth_SantanaRobThomas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.1764,783.3671,0,0,0,0,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.3725,789.583,0,1,1,1,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.5836,795.1865,4.974636002,5.5923,0,18,18,7,1,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.1885,799.5894,0,0,0,1,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.5958,805.7444,0,1,1,0,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.7449,812.6543,4.988014588,6.8966,0,19,19,12,1,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.6547,816.7177,0,0,0,1,1,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.7284,822.6892,0,1,1,0,1,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.6898,826.1576,3.964555876,3.4437,0,20,20,18,1,song_indices/BohemianRhapsody_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.1592,834.4129,0,0,0,1,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.42,843.2727,0,1,1,0,1,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.2728,844.2579,5.817484354,0.9792,0,21,21,0,1,song_indices/Perfect_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.2584,850.2901,0,0,0,0,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,080524,001,2024-06-17_10h56.21.035,experiment,2024.1.5,Win32,60.60606061,60ace56a83e45642b22d9954,667045947eb812cbdacbf325,66704e6c469d3e80ce7985d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.2981,855.0098,0,1,1,1,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
