welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.R&B,survey.question1.Ambient,survey.question1.Electronic (EDM),survey.question1.Country,survey.question1.Classical,survey.question1.Classic rock,survey.question1.Reggae,survey.question1.Latin,survey.question1.Disco,survey.question1.Hip hop,survey.question1.Folk/indie,survey.question1.Pop,survey.question1.Metal,survey.question1.Alternative rock,survey.question1.A cappella,survey.question1.Jazz,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.7882,2020.2617,0,1,1,1,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.2619,2050.0273,3.089904712,29.7495,0,9,9,17,1,song_indices/HowDoILive_LeAnnRimes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0281,2056.4781,0,0,0,1,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2056.4844,2064.0384,0,1,1,0,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2064.0387,2065.0047,3.973692602,0.9462,0,10,10,4,1,song_indices/YouLightUpMyLife_DebbyBoone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065.0057,2068.9879,0,0,0,1,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068.9977,2075.0876,0,1,1,0,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.0877,2076.2209,4.228128752,1.1202,0,11,11,16,1,song_indices/UnbreakMyHeart_ToniBraxton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.2214,2082.3207,0,0,0,0,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082.3273,2089.3864,0,1,1,1,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.3865,2090.4867,3.075667767,1.0907,0,12,12,22,1,song_indices/ComeAndGetYourLove_Redbone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090.4874,2096.3869,0,0,0,1,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2096.3926,2102.5876,0,1,1,0,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.5883,2110.0191,5.130458433,7.4073,0,13,13,12,1,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.0202,2116.2364,0,0,0,0,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.2452,2123.769,0,1,1,1,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2123.7691,2128.2689,3.071334784,4.4936,0,14,14,3,1,song_indices/TikTok_Kesha.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.2699,2135.702,0,0,0,0,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2135.7091,2141.9849,0,1,1,1,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.9852,2170.3667,4.342587035,28.3659,0,15,15,14,1,song_indices/Kiss_Prince.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.3675,2177.1337,0,0,0,0,1,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177.1418,2184.2333,0,1,1,1,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2184.2336,2185.5335,2.720785189,1.289,0,16,16,9,1,song_indices/BlurredLines_RobinThicke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185.5342,2190.8334,0,0,0,1,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190.8432,2196.9822,0,1,1,0,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.9827,2275.113,5.088057098,78.1103,0,17,17,15,1,song_indices/Superstition_StevieWonder.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275.1139,2280.8297,0,0,0,1,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280.84,2286.846,0,1,1,0,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286.8466,2289.3792,4.239383253,2.5069,0,18,18,10,1,song_indices/Levitating_DuaLipa.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.3807,2296.3956,0,0,0,0,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.4056,2303.2453,0,1,1,1,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.2462,2316.3614,3.097782863,13.102,0,19,19,23,1,song_indices/PokerFace_LadyGaga.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316.3637,2323.5946,0,0,0,0,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2323.6038,2330.3942,0,1,1,1,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.3944,2335.4605,2.977275285,5.0544,0,20,20,7,1,song_indices/SomebodyThatIUsedtoKnow_Gotye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2335.4612,2341.3851,0,0,0,1,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.3943,2347.2773,0,1,1,0,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2347.278,2362.7269,3.902029562,15.4375,0,21,21,19,1,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362.7278,2368.7429,0,0,0,1,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.7536,2374.909,0,1,1,0,1,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2374.9093,2418.9906,3.19718825,44.0578,0,22,22,5,1,song_indices/TheSign_AceOfBase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.9919,2425.0743,0,0,0,0,1,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.0855,2431.5559,0,1,1,1,1,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.5562,2441.2063,3.17788678,9.6314,0,23,23,6,1,song_indices/Weak_SWV.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.2065,2478.5425,space,37.3285,,0,1,1,2,1,choose_song_b3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.5445,2484.9382,0,0,0,0,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.9485,2490.7878,0,1,1,1,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.7881,2493.7049,6.912439976,2.8969,0,0,0,10,1,song_indices/IWillAlwaysLoveYou_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.7057,2500.1373,0,0,0,1,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.1487,2506.3206,0,1,1,0,1,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506.3209,2507.7864,6.105323379,1.4558,0,1,1,12,1,song_indices/Fallin_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2507.7871,2513.5703,0,0,0,1,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,001709,001,2024-06-17_10h38.40.092,experiment,2024.1.5,MacIntel,59.88023952,65e29490e2b12e6bfa6a34b8,667045947eb812cbdacbf325,6670495dc99f10f913bff3d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513.5785,2519.7866,0,1,1,0,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
