welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.question1.Jazz,survey.question1.Pop,survey.question1.Hip hop,survey.question1.Folk/indie,survey.question1.A cappella,survey.question1.Country,survey.question1.Alternative rock,survey.question1.R&B,survey.question1.Ambient,survey.question1.Metal,survey.question1.Disco,survey.question1.Classical,survey.question1.Electronic (EDM),survey.question1.Reggae,survey.question1.Classic rock,survey.question1.Latin,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.3911,876.7187,4.539886274,1.3036,0,11,11,1,1,song_indices/Dreams_FleetwoodMac.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.7204,882.2727,0,0,0,1,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.2902,888.3465,0,1,1,0,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.3468,889.5992,3.822134033,1.2297,0,12,12,11,1,song_indices/LeFreak_Chic.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.6012,896.4607,0,0,0,1,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.483,903.0255,0,1,1,0,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.026,904.9515,6.59952544,1.9066,0,13,13,21,1,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.9544,911.8092,0,0,0,1,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.8245,918.8879,0,1,1,0,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.8883,921.6089,5.351259739,2.7,0,14,14,23,1,song_indices/PokerFace_LadyGaga.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.6106,927.683,0,0,0,1,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.6989,933.6819,0,1,1,0,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.6821,937.8087,4.937771631,4.1077,0,15,15,0,1,song_indices/Respect_ArethaFranklin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.8107,944.6376,0,0,0,1,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.655,951.932,0,1,1,0,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.9324,952.832,5.928581978,0.8798,0,16,16,7,1,song_indices/SomebodyThatIUsedtoKnow_Gotye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.8344,958.7293,0,0,0,0,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.7446,964.7678,0,1,1,1,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.7681,969.3012,4.485275596,4.5091,0,17,17,19,1,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.3057,975.6593,0,0,0,1,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.6785,983.1467,0,1,1,0,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.1475,984.2476,1.068147801,1.081,0,18,18,14,1,song_indices/Kiss_Prince.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.2512,989.7593,0,0,0,1,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.7801,995.8108,0,1,1,0,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.811,998.7643,6.16263268,2.9322,0,19,19,17,1,song_indices/HowDoILive_LeAnnRimes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.7674,1005.2021,0,0,0,0,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.2266,1012.4982,0,1,1,1,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.4985,1013.7619,6.217243883,1.2416,0,20,20,18,1,song_indices/FlashdanceWhatAFeeling_IreneCara.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.7641,1020.543,0,0,0,0,1,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.5599,1027.7005,0,1,1,1,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.7009,1030.8714,6.295260784,3.1506,0,21,21,9,1,song_indices/BlurredLines_RobinThicke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.8728,1037.0905,0,0,0,0,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.1072,1042.9963,0,1,1,1,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.9975,1046.1297,5.452681291,3.1132,0,22,22,12,1,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.1342,1051.4892,0,0,0,1,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.5044,1057.6791,0,1,1,0,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.6796,1060.3094,4.516482147,2.6098,0,23,23,15,1,song_indices/Superstition_StevieWonder.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.3095,1063.6945,space,3.3502,,0,1,1,2,1,choose_song_b3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.7156,1070.1655,0,0,0,0,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.1852,1076.2745,0,1,1,1,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.2748,1078.3828,4.134200589,2.0845,0,0,0,16,1,song_indices/RockWithYou_MichaelJackson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.3843,1084.93,0,0,0,0,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.9506,1091.2929,0,1,1,1,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.2933,1093.9348,3.634894204,2.6251,0,1,1,21,1,song_indices/ShapeofYou_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.9378,1099.9216,0,0,0,0,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.9428,1106.0172,0,1,1,1,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.0175,1108.2983,2.449041867,2.2551,0,2,2,1,1,song_indices/StandByMe_BenEKing.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.3036,1114.8983,0,0,0,1,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.9156,1121.0646,0,1,1,0,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.0648,1123.9055,4.212216966,2.8204,0,3,3,18,1,song_indices/GetUrFreakOn_MissyElliot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.9083,1129.9479,0,0,0,0,1,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.9638,1137.1411,0,1,1,1,1,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.1414,1139.4657,5.101606808,2.3053,0,4,4,17,1,song_indices/IWalkTheLine_JohnnyCash.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.4673,1145.833,0,0,0,0,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.8516,1152.0841,0,1,1,1,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,910590,001,2024-06-17_10h47.05.026,experiment,2024.1.5,Win32,60.24096386,59cadb5f59b379000115128d,667045947eb812cbdacbf325,66704bff311674800ba0a876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.0843,1153.7914,5.156217487,1.6854,0,5,5,13,1,song_indices/ItsAllInTheGame_TommyEdwards.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
