welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Classic rock,survey.question1.Latin,survey.question1.Metal,survey.question1.Ambient,survey.question1.Folk/indie,survey.question1.Disco,survey.question1.Pop,survey.question1.Classical,survey.question1.Jazz,survey.question1.R&B,survey.question1.Country,survey.question1.Alternative rock,survey.question1.Electronic (EDM),survey.question1.A cappella,survey.question1.Hip hop,survey.question1.Reggae,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.1068,704.581,2.983333333,1.4679,0,6,6,15,1,song_indices/Superstition_StevieWonder.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.5814,710.205,0,0,0,1,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.211,716.3765,0,1,1,0,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.3766,717.8047,5.133333333,1.4218,0,7,7,11,1,song_indices/LeFreak_Chic.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.8051,724.7789,0,0,0,1,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.7858,732.2348,0,1,1,0,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.2348,734.1099,5.955555556,1.8687,0,8,8,7,1,song_indices/SomebodyThatIUsedtoKnow_Gotye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.1102,740.3539,0,0,0,0,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.3597,747.5778,0,1,1,1,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.5778,750.2358,2.722222222,2.6518,0,9,9,22,1,song_indices/ComeAndGetYourLove_Redbone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.2362,757.1425,0,0,0,0,1,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.1483,764.4604,0,1,1,1,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.4604,766.0487,5.7,1.5821,0,10,10,9,1,song_indices/BlurredLines_RobinThicke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.0492,773.1385,0,0,0,1,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.1445,779.5584,0,1,1,0,1,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.5585,782.4466,5.2,2.8818,0,11,11,2,1,song_indices/Dilemma_NellyKellyRowland.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.447,788.7881,0,0,0,1,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.794,794.9205,0,1,1,0,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.9206,797.3751,2.977777778,2.4482,0,12,12,0,1,song_indices/Respect_ArethaFranklin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.3756,801.5524,0,0,0,1,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.5583,807.9211,0,1,1,0,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.9212,809.8061,2.011111111,1.8787,0,13,13,16,1,song_indices/UnbreakMyHeart_ToniBraxton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.8065,816.7884,0,0,0,1,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.7943,824.0085,0,1,1,0,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.0086,829.9911,2.955555556,5.976,0,14,14,23,1,song_indices/PokerFace_LadyGaga.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.9914,836.8522,0,0,0,1,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.8583,843.2998,0,1,1,0,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.2999,845.7163,2.883333333,2.4101,0,15,15,20,1,song_indices/LetsGetItOn_MarvinGaye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.7167,851.9623,0,0,0,1,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.9702,858.2279,0,1,1,0,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.228,859.6726,4.005555556,1.4381,0,16,16,13,1,song_indices/TossinAndTurnin_BobbyLewis.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.6731,866.3704,0,0,0,1,1,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.3763,872.6042,0,1,1,0,1,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.6044,875.9267,3.966666667,3.3162,0,17,17,6,1,song_indices/Weak_SWV.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.9272,883.424,0,0,0,1,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.4301,889.9619,0,1,1,0,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.962,891.4048,5.433333333,1.4368,0,18,18,18,1,song_indices/FlashdanceWhatAFeeling_IreneCara.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.4052,897.8585,0,0,0,1,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.8645,905.5144,0,1,1,0,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.5145,906.8362,1.988888889,1.3153,0,19,19,14,1,song_indices/Kiss_Prince.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.8367,913.8455,0,0,0,1,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.8514,920.5846,0,1,1,0,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.5847,922.3474,2.294444444,1.7566,0,20,20,21,1,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.3479,928.8389,0,0,0,0,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.8448,936.5749,0,1,1,1,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.5749,938.966,2.005555556,2.3851,0,21,21,3,1,song_indices/TikTok_Kesha.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.9664,945.3471,0,0,0,0,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.3532,951.5171,0,1,1,1,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.5172,954.8991,2.977777778,3.37,0,22,22,12,1,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.8995,961.1366,0,0,0,0,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.1428,966.8052,0,1,1,1,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.8054,968.6671,3.377777778,1.8555,0,23,23,17,1,song_indices/HowDoILive_LeAnnRimes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.6671,970.8936,space,2.1173,1E-04,0,1,1,2,1,choose_song_b3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.8945,977.2977,0,0,0,1,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.2979,983.7516,0,1,1,0,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,738562,001,2024-06-17_10h49.09.284,experiment,2024.1.5,Win32,10.01001001,5a3012083eff6600016f259c,667045947eb812cbdacbf325,66704ca58b5420009c673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.7517,988.5567,5,4.7987,0,0,0,7,1,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
