welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.A cappella,survey.question1.Hip hop,survey.question1.Folk/indie,survey.question1.Disco,survey.question1.Jazz,survey.question1.Classical,survey.question1.Latin,survey.question1.Metal,survey.question1.Classic rock,survey.question1.Electronic (EDM),survey.question1.R&B,survey.question1.Pop,survey.question1.Alternative rock,survey.question1.Ambient,survey.question1.Country,survey.question1.Reggae,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.7567,512.2887,0,0,0,1,1,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.2953,518.4225,0,1,1,0,1,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.4226,520.0221,1,1.5791,0,4,4,6,1,song_indices/Weak_SWV.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0229,526.272,0,0,0,0,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.278,531.6221,0,1,1,1,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.6223,533.0052,1.005555556,1.3758,0,5,5,15,1,song_indices/Superstition_StevieWonder.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0059,539.0388,0,0,0,0,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.0448,544.5723,0,1,1,1,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.5725,546.3552,6.994444444,1.7619,0,6,6,17,1,song_indices/HowDoILive_LeAnnRimes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.3559,552.2885,0,0,0,0,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.2945,558.3556,0,1,1,1,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.3557,560.1552,1.005555556,1.7836,0,7,7,0,1,song_indices/Respect_ArethaFranklin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.1562,565.9052,0,0,0,1,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.9113,571.9387,0,1,1,0,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.9388,573.6218,3.544444444,1.6732,0,8,8,10,1,song_indices/Levitating_DuaLipa.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.6226,579.7218,0,0,0,0,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.7275,586.7885,0,1,1,1,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.7886,588.0549,2.988888889,1.2565,0,9,9,22,1,song_indices/ComeAndGetYourLove_Redbone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0556,594.9051,0,0,0,1,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.9113,602.1552,0,1,1,0,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.1554,603.6715,6.005555556,1.4962,0,10,10,7,1,song_indices/SomebodyThatIUsedtoKnow_Gotye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.6724,609.9218,0,0,0,0,1,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.9281,615.9552,0,1,1,1,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.9553,616.8881,5.994444444,0.9212,0,11,11,5,1,song_indices/TheSign_AceOfBase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.8891,620.9382,0,0,0,1,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.9446,627.0719,0,1,1,0,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.072,629.1047,3.022222222,2.0255,0,12,12,16,1,song_indices/UnbreakMyHeart_ToniBraxton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.1053,635.188,0,0,0,0,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.1939,641.7213,0,1,1,1,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.7215,643.1547,6.994444444,1.4261,0,13,13,4,1,song_indices/YouLightUpMyLife_DebbyBoone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.1553,649.2879,0,0,0,1,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.2944,655.4212,0,1,1,0,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.4214,657.5879,1.011111111,2.1517,0,14,14,13,1,song_indices/TossinAndTurnin_BobbyLewis.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.5889,664.7211,0,0,0,1,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.7272,671.5712,0,1,1,0,1,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.5715,672.7711,4.977777778,1.1898,0,15,15,9,1,song_indices/BlurredLines_RobinThicke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.7717,679.0212,0,0,0,0,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0272,684.9715,0,1,1,1,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.9717,686.0043,1.994444444,1.0217,0,16,16,12,1,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0049,691.8876,0,0,0,0,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.8935,697.8047,0,1,1,1,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.8048,698.7375,6.011111111,0.9167,0,17,17,19,1,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.7383,705.0876,0,0,0,1,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.0939,712.5374,0,1,1,0,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.5375,713.8541,1,1.3051,0,18,18,14,1,song_indices/Kiss_Prince.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.8549,720.3373,0,0,0,0,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.3434,727.1377,0,1,1,1,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.1377,728.0206,6.477777778,0.8634,0,19,19,21,1,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.0212,735.0205,0,0,0,1,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.0265,741.2207,0,1,1,0,1,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.2208,742.7206,5.488888889,1.4794,0,20,20,2,1,song_indices/Dilemma_NellyKellyRowland.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.7215,749.3706,0,0,0,1,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.3769,755.671,0,1,1,0,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.671,757.0705,3.011111111,1.3781,0,21,21,20,1,song_indices/LetsGetItOn_MarvinGaye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,152039,001,2024-06-17_11h28.19.974,experiment,2024.1.5,Win32,59.52380952,59ea48b7be399f0001e4a178,667045947eb812cbdacbf325,667053e032e73530f7ef4001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.0713,764.0871,0,0,0,0,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
