welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.music_making,survey.question1.Country,survey.question1.Classical,survey.question1.Latin,survey.question1.Metal,survey.question1.Ambient,survey.question1.Jazz,survey.question1.Alternative rock,survey.question1.Classic rock,survey.question1.Pop,survey.question1.A cappella,survey.question1.R&B,survey.question1.Folk/indie,survey.question1.Hip hop,survey.question1.Electronic (EDM),survey.question1.Reggae,survey.question1.Disco,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.5786,704.8639,0,1,1,1,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.864,706.5316,6.786907039,1.6493,0,6,6,15,1,song_indices/Superstition_StevieWonder.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.5337,712.5647,0,0,0,0,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.5783,718.0484,0,1,1,1,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0486,719.4813,6.898297872,1.4123,0,7,7,17,1,song_indices/HowDoILive_LeAnnRimes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.4826,726.549,0,0,0,1,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.5653,732.6649,0,1,1,0,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.6651,734.265,6.898297872,1.5803,0,8,8,22,1,song_indices/ComeAndGetYourLove_Redbone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.2657,740.2993,0,0,0,0,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.3107,745.8164,0,1,1,1,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.8165,747.8498,6.739045444,2.0125,0,9,9,11,1,song_indices/LeFreak_Chic.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.8508,754.3164,0,0,0,0,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.332,761.1179,0,1,1,1,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.1181,764.0348,3.860794276,2.8943,0,10,10,21,1,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.0369,770.6858,0,0,0,1,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.7016,776.9848,0,1,1,0,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.985,780.1681,4.730968737,3.1647,0,11,11,20,1,song_indices/LetsGetItOn_MarvinGaye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.1692,785.8863,0,0,0,1,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.9018,791.9035,0,1,1,0,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.9035,794.0198,5.991419126,2.0977,0,12,12,10,1,song_indices/Levitating_DuaLipa.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.0212,800.2201,0,0,0,0,1,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.2338,807.2208,0,1,1,1,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.221,808.9214,5.543312804,1.6768,0,13,13,2,1,song_indices/Dilemma_NellyKellyRowland.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.9224,815.005,0,0,0,0,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.0164,821.4553,0,1,1,1,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.4555,823.6385,6.890138391,2.1611,0,14,14,4,1,song_indices/YouLightUpMyLife_DebbyBoone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.6402,831.1728,0,0,0,1,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.1889,837.3898,0,1,1,0,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.39,838.956,6.6392237,1.5446,0,15,15,3,1,song_indices/TikTok_Kesha.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.9572,844.8569,0,0,0,1,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.873,851.0737,0,1,1,0,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.0739,853.9406,6.449228783,2.8456,0,16,16,12,1,song_indices/SaveYourTears_TheWeekndArianaGrande.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.9422,859.858,0,0,0,1,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.8746,865.758,0,1,1,0,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.7582,867.9411,6.40914708,2.1613,0,17,17,19,1,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.9422,874.1089,0,0,0,0,1,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.1248,880.1252,0,1,1,1,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.1254,885.5597,6.110337349,5.4155,0,18,18,5,1,song_indices/TheSign_AceOfBase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.561,891.4938,0,0,0,0,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.5096,897.5604,0,1,1,1,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.5606,902.227,6.110337349,4.6504,0,19,19,0,1,song_indices/Respect_ArethaFranklin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.2283,910.0616,0,0,0,1,1,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.0776,916.5774,0,1,1,0,1,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.5776,920.4954,6.110337349,3.9011,0,20,20,1,1,song_indices/Dreams_FleetwoodMac.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.4964,927.7287,0,0,0,0,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.7459,934.5462,0,1,1,1,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.5465,940.497,6.240930845,5.9272,0,21,21,7,1,song_indices/SomebodyThatIUsedtoKnow_Gotye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.499,946.5638,0,0,0,0,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.5809,952.6966,0,1,1,1,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.6968,957.498,2.194291624,4.7819,0,22,22,13,1,song_indices/TossinAndTurnin_BobbyLewis.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.4992,964.7814,0,0,0,1,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.7978,971.1987,0,1,1,0,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,495172,001,2024-06-14_11h36.29.015,experiment,2024.1.5,MacIntel,60.24096386,663a5c3ef84d9c74ea3c07a1,666b5f73dbba3f0cd916b177,666c71619debcbbdc1816e49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.1988,977.4491,6.516341536,6.2289,0,23,23,18,1,song_indices/FlashdanceWhatAFeeling_IreneCara.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
