welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Classical,survey.question1.Reggae,survey.question1.Alternative rock,survey.question1.Disco,survey.question1.Metal,survey.question1.Latin,survey.question1.Pop,survey.question1.A cappella,survey.question1.Jazz,survey.question1.Folk/indie,survey.question1.Hip hop,survey.question1.Country,survey.question1.Electronic (EDM),survey.question1.Classic rock,survey.question1.R&B,survey.question1.Ambient,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.2057,519.4399,5.58666687,1.1535,0,5,5,5,1,song_indices/BetteDavisEyes_KimCarnes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.444,525.5231,0,0,0,0,1,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.5992,531.9098,0,1,1,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.9111,532.8129,1.493333435,0.8228,0,6,6,9,1,song_indices/Stronger_KanyeWest.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.8206,539.0459,0,0,0,0,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.1192,544.9186,0,1,1,1,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.9191,546.2468,6.939999898,1.2526,0,7,7,8,1,song_indices/SmellsLikeTeenSpirit_Nirvana.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.253,552.741,0,0,0,0,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.819,559.1423,0,1,1,1,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.1445,560.248,1.686666616,1.0296,0,8,8,21,1,song_indices/ShapeofYou_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.2515,566.588,0,0,0,0,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.6658,572.7278,0,1,1,1,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.7288,573.7692,1.056666819,0.957,0,9,9,16,1,song_indices/RockWithYou_MichaelJackson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.7731,579.8596,0,0,0,0,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.9425,586.5371,0,1,1,1,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.5377,587.4551,1.580000051,0.837,0,10,10,18,1,song_indices/GetUrFreakOn_MissyElliot.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.4598,593.4509,0,0,0,0,1,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.5191,600.6678,0,1,1,1,1,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.669,602.2251,1.160000102,1.4765,0,11,11,17,1,song_indices/IWalkTheLine_JohnnyCash.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.2303,608.1401,0,0,0,0,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.21,614.3566,0,1,1,1,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.3573,615.0812,6.85,0.6504,0,12,12,11,1,song_indices/EyeOfTheTiger_Survivor.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0855,622.3239,0,0,0,0,1,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.3959,629.4328,0,1,1,1,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.4335,630.4342,6.25,0.9185,0,13,13,15,1,song_indices/UptownFunk_MarkRonson.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.4384,636.6495,0,0,0,1,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.7256,644.4659,0,1,1,0,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.4663,645.3679,3.026666768,0.8138,0,14,14,19,1,song_indices/NoOne_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.3726,651.4209,0,0,0,1,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4971,657.4325,0,1,1,0,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.4334,659.2448,2.543333435,1.7263,0,15,15,1,1,song_indices/StandByMe_BenEKing.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.2497,665.4594,0,0,0,0,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.5395,673.5229,0,1,1,1,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.5242,675.3852,1.133333333,1.7833,0,16,16,4,1,song_indices/TheBattleOfNewOrleans_JohnnyHorton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.3892,682.7466,0,0,0,1,1,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.8234,690.1797,0,1,1,0,1,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.1805,691.047,5.203333537,0.7565,0,17,17,7,1,song_indices/Happy_PharellWilliams.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.0508,697.3345,0,0,0,0,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.4152,703.6607,0,1,1,1,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.6618,706.5686,2.206666819,2.825,0,18,18,13,1,song_indices/ItsAllInTheGame_TommyEdwards.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.5737,713.0234,0,0,0,1,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.0967,719.2888,0,1,1,0,1,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.2892,720.5685,5.063333639,1.1991,0,19,19,12,1,song_indices/Fallin_AliciaKeys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.5701,726.8647,0,0,0,0,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.9318,735.8471,0,1,1,1,1,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.8481,738.6536,4.330000305,2.7289,0,20,20,22,1,song_indices/HeyYa_Outkast.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.6567,745.2164,0,0,0,0,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.2869,755.5477,0,1,1,1,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.5493,756.4047,1.356666819,0.7811,0,21,21,3,1,song_indices/CrazyInLove_BeyonceFtJayZ.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.4085,763.1658,0,0,0,0,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.2387,770.0314,0,1,1,1,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0318,771.3869,5.216666667,1.3143,0,22,22,2,1,song_indices/PartyRockAnthem_LMFAO.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.3871,783.5396,space,12.1362,,0,1,1,1,1,choose_song_b2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.6141,789.729,0,0,0,0,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,969945,001,2024-06-17_09h54.27.305,experiment,2024.1.5,Win32,59.88023952,65abf2d64c8491a1bb904917,667045947eb812cbdacbf325,66704d31324eb1dc5ca970aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.8,794.9333,0,1,1,1,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
