welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Ambient,survey.question1.R&B,survey.question1.Metal,survey.question1.Jazz,survey.question1.Latin,survey.question1.Hip hop,survey.question1.Disco,survey.question1.A cappella,survey.question1.Country,survey.question1.Alternative rock,survey.question1.Electronic (EDM),survey.question1.Folk/indie,survey.question1.Classical,survey.question1.Reggae,survey.question1.Pop,survey.question1.Classic rock,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.3418,918.8407,0,0,0,1,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.8458,925.2907,0,1,1,0,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.2908,928.0073,1.955555556,2.7001,0,0,0,22,1,song_indices/BadDay_DanielPowter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.0078,934.3238,0,0,0,0,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.329,941.0239,0,1,1,1,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.0239,942.9072,3.238888889,1.8712,0,1,1,1,1,song_indices/BridgeOverTroubledWater_SimonAndGarfunkel.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.9077,949.0404,0,0,0,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.0455,955.2786,0,1,1,0,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.2786,957.7404,5.255555556,2.4523,0,2,2,4,1,song_indices/Smooth_SantanaRobThomas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.7411,966.0072,0,0,0,1,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.0123,974.8738,0,1,1,0,1,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.8739,979.9738,6.122222222,5.0931,0,3,3,0,1,song_indices/Perfect_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.9743,987.3621,0,0,0,0,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.3673,993.8789,0,1,1,1,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.879,996.0406,3.844444444,2.1453,0,4,4,20,1,song_indices/OldTownRoad_LilNasX.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.0413,1000.7572,0,0,0,1,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.7622,1006.8072,0,1,1,0,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.8073,1009.2622,3.711111111,2.4495,0,5,5,17,1,song_indices/AChangeIsGonnaCome_SamCooke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.2627,1015.4284,0,0,0,0,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.4333,1019.8288,0,1,1,1,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.8289,1025.2576,2.544444444,5.4234,0,6,6,12,1,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.258,1031.6447,0,0,0,0,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.6497,1039.3071,0,1,1,1,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.3071,1042.6238,1.138888889,3.2991,0,7,7,15,1,song_indices/MyGirl_TheTemptations.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.6244,1050.1404,0,0,0,1,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.1457,1056.5121,0,1,1,0,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.5122,1059.5071,4.122222222,2.9799,0,8,8,3,1,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.5076,1065.5285,0,0,0,1,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.5335,1071.3238,0,1,1,0,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.3239,1072.6071,1.044444444,1.2705,0,9,9,19,1,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.6076,1078.8737,0,0,0,1,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.8788,1085.0238,0,1,1,0,1,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.0239,1090.1736,1.016666667,5.1361,0,10,10,21,1,song_indices/MackTheKnife_BobbyDarin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.1741,1097.0117,0,0,0,1,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.0167,1102.6284,0,1,1,0,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.6285,1105.4401,1.022222222,2.7945,0,11,11,13,1,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.4407,1114.0235,0,0,0,1,1,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.0286,1120.1282,0,1,1,0,1,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.1282,1123.1118,3.283333333,2.9781,0,12,12,10,1,song_indices/HeatWaves_GlassAnimals.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.1123,1131.3948,0,0,0,1,1,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.3998,1137.6939,0,1,1,0,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.694,1140.5235,1.794444444,2.8126,0,13,13,5,1,song_indices/Mood_24kGoldnianndior.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.524,1146.5772,0,0,0,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.5825,1152.4279,0,1,1,1,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.428,1154.7401,2.166666667,2.3042,0,14,14,2,1,song_indices/StayinAlive_BeeGees.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.7407,1160.9901,0,0,0,0,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.9951,1168.7069,0,1,1,1,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.7069,1174.9461,1.777777778,6.2334,0,15,15,16,1,song_indices/LivinOnAPrayer_BonJovi.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.9465,1181.9733,0,0,0,1,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181.9783,1188.1067,0,1,1,0,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.1068,1192.49,1.138888889,4.3721,0,16,16,14,1,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.4906,1198.6734,0,0,0,0,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.6788,1204.8945,0,1,1,1,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,626788,001,2024-06-17_08h58.42.893,experiment,2024.1.5,Win32,60.24096386,66463a60ee450cd8ae9bebc2,667045947eb812cbdacbf325,66704d388479de6f3cc536d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.8946,1207.4733,5.855555556,2.5664,0,17,17,7,1,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
