welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Reggae,survey.question1.Electronic (EDM),survey.question1.Classic rock,survey.question1.Ambient,survey.question1.Jazz,survey.question1.Country,survey.question1.Disco,survey.question1.Alternative rock,survey.question1.Latin,survey.question1.Hip hop,survey.question1.Pop,survey.question1.Classical,survey.question1.Folk/indie,survey.question1.R&B,survey.question1.A cappella,survey.question1.Metal,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.7239,561.9568,2.99047619,1.2137,0,7,7,6,1,song_indices/Weak_SWV.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.9579,568.4406,0,0,0,0,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.4502,575.2404,0,1,1,1,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.2406,578.2237,4.958730159,2.9678,0,8,8,21,1,song_indices/BlindingLights_TheWeeknd.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.2248,584.3401,0,0,0,1,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.3474,590.4074,0,1,1,0,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.4075,591.5571,1.993650794,1.1288,0,9,9,13,1,song_indices/TossinAndTurnin_BobbyLewis.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.558,598.4072,0,0,0,1,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.4173,605.4245,0,1,1,0,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.4247,607.0569,2.977777778,1.6103,0,10,10,23,1,song_indices/PokerFace_LadyGaga.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.0579,613.1243,0,0,0,1,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.1333,619.0575,0,1,1,0,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.0576,619.8899,2.031746032,0.822,0,11,11,0,1,song_indices/Respect_ArethaFranklin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.8905,626.0238,0,0,0,0,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.0312,631.3242,0,1,1,1,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.3244,633.5068,4.996825397,2.1733,0,12,12,15,1,song_indices/Superstition_StevieWonder.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.5079,639.6741,0,0,0,0,1,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.6828,645.6907,0,1,1,1,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.6908,648.5903,3.949206349,2.8795,0,13,13,5,1,song_indices/TheSign_AceOfBase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.5913,656.024,0,0,0,0,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0347,662.3075,0,1,1,1,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.3077,663.0734,1.980952381,0.7553,0,14,14,14,1,song_indices/Kiss_Prince.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.0739,668.9407,0,0,0,0,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.9502,674.8573,0,1,1,1,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.8575,678.4238,4.031746032,3.5447,0,15,15,19,1,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.4249,684.8743,0,0,0,1,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.8844,690.9575,0,1,1,0,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.9578,692.457,6.977777778,1.4757,0,16,16,4,1,song_indices/YouLightUpMyLife_DebbyBoone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.458,698.5574,0,0,0,0,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.5679,702.5406,0,1,1,1,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.5408,704.0903,3.047619048,1.5374,0,17,17,16,1,song_indices/UnbreakMyHeart_ToniBraxton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.0908,710.7407,0,0,0,1,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.7506,717.041,0,1,1,0,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.0412,718.8569,1.923809524,1.799,0,18,18,20,1,song_indices/LetsGetItOn_MarvinGaye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.8579,724.8907,0,0,0,0,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.9007,730.3744,0,1,1,1,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.3745,731.4072,6,1.0136,0,19,19,17,1,song_indices/HowDoILive_LeAnnRimes.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.4079,738.6408,0,0,0,0,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.6535,745.4407,0,1,1,1,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.4412,746.2238,6.977777778,0.7664,0,20,20,7,1,song_indices/SomebodyThatIUsedtoKnow_Gotye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.2247,752.7407,0,0,0,0,1,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.7508,760.5744,0,1,1,1,1,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.5746,761.3404,4.044444444,0.7537,0,21,21,1,1,song_indices/Dreams_FleetwoodMac.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.3411,767.5578,0,0,0,0,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.5674,775.0909,0,1,1,1,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.0911,777.0572,4.984126984,1.948,0,22,22,3,1,song_indices/TikTok_Kesha.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.0582,783.0909,0,0,0,0,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.1005,788.6078,0,1,1,1,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.6079,790.2572,5.041269841,1.6286,0,23,23,11,1,song_indices/LeFreak_Chic.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.2573,800.6988,space,10.4285,,0,1,1,2,1,choose_song_b3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.6998,807.4745,0,0,0,1,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.4847,814.2243,0,1,1,0,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.2245,814.9405,5.015873016,0.7038,0,0,0,2,1,song_indices/PartyRockAnthem_LMFAO.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,589716,001,2024-06-17_11h50.36.459,experiment,2024.1.5,Win32,59.17159763,65a57b1b4ce0a142f5b59bf8,667045947eb812cbdacbf325,66705db8c99f10f913bff8d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.9416,821.3244,0,0,0,0,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
