welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Jazz,survey.question1.Hip hop,survey.question1.Classical,survey.question1.Folk/indie,survey.question1.Classic rock,survey.question1.Electronic (EDM),survey.question1.Country,survey.question1.Pop,survey.question1.Latin,survey.question1.A cappella,survey.question1.Alternative rock,survey.question1.Metal,survey.question1.Disco,survey.question1.R&B,survey.question1.Ambient,survey.question1.Reggae,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.4427,965.4927,4.994444444,1.0382,0,4,4,9,1,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.4947,974.0959,0,0,0,1,1,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.1049,980.1983,0,1,1,0,1,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.1985,981.1821,6.961111111,0.9722,0,5,5,10,1,song_indices/HeatWaves_GlassAnimals.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.1838,987.2177,0,0,0,0,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.2267,991.9363,0,1,1,1,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.9364,997.1226,6.994444444,5.176,0,6,6,17,1,song_indices/AChangeIsGonnaCome_SamCooke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.1239,1003.6412,0,0,0,1,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.65,1011.0264,0,1,1,0,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.0266,1013.0939,6.205555556,2.0559,0,7,7,20,1,song_indices/OldTownRoad_LilNasX.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.0957,1021.3969,0,0,0,1,1,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.406,1027.6998,0,1,1,0,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.7001,1028.2505,6.022222222,0.5368,0,8,8,5,1,song_indices/Mood_24kGoldnianndior.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.2517,1034.5186,0,0,0,1,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.5281,1040.671,0,1,1,0,1,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.6712,1042.9891,1.016666667,2.3067,0,9,9,21,1,song_indices/MackTheKnife_BobbyDarin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.9902,1049.2412,0,0,0,0,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.2502,1056.9268,0,1,1,1,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.927,1057.835,3.066666667,0.8885,0,10,10,16,1,song_indices/LivinOnAPrayer_BonJovi.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.8359,1063.6633,0,0,0,1,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.6724,1069.6984,0,1,1,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.6987,1071.4825,5.961111111,1.7731,0,11,11,2,1,song_indices/StayinAlive_BeeGees.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.4839,1077.9351,0,0,0,0,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.9441,1085.4379,0,1,1,1,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.4381,1086.9715,4.894444444,1.5213,0,12,12,22,1,song_indices/BadDay_DanielPowter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.9731,1093.674,0,0,0,1,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.6834,1099.994,0,1,1,0,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.9942,1102.757,3.961111111,2.7531,0,13,13,1,1,song_indices/BridgeOverTroubledWater_SimonAndGarfunkel.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.758,1111.5978,0,0,0,0,1,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.6073,1119.8675,0,1,1,1,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.8678,1120.8175,6.05,0.9375,0,14,14,0,1,song_indices/Perfect_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.8192,1127.6535,0,0,0,1,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.6631,1133.2555,0,1,1,0,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.2558,1133.9259,2.216666667,0.6602,0,15,15,13,1,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.9271,1140.7924,0,0,0,1,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.8016,1147.044,0,1,1,0,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.0441,1148.6279,2.005555556,1.5715,0,16,16,8,1,song_indices/GodOnlyKnows_TheBeachBoys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.6301,1155.197,0,0,0,0,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.2057,1161.7829,0,1,1,1,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.7832,1164.384,6.988888889,2.5881,0,17,17,11,1,song_indices/Despacito_LuisFonsiDaddyYankee.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.3856,1172.0534,0,0,0,1,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.0633,1178.4389,0,1,1,0,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.4391,1180.4398,5.033333333,1.9874,0,18,18,15,1,song_indices/MyGirl_TheTemptations.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.4416,1186.5921,0,0,0,0,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.6014,1190.9937,0,1,1,1,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.994,1191.6276,4.944444444,0.6206,0,19,19,12,1,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.6289,1197.7129,0,0,0,0,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.7226,1203.6653,0,1,1,1,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.6655,1205.3824,3.961111111,1.7037,0,20,20,6,1,song_indices/IllMakeLoveToYou_BoyzIIMen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.3841,1212.8853,0,0,0,1,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.8954,1219.2213,0,1,1,0,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.2215,1220.4548,5.977777778,1.2204,0,21,21,3,1,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.4562,1226.4241,0,0,0,0,1,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.4331,1230.4917,0,1,1,1,1,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,879786,001,2024-06-17_09h33.44.890,experiment,2024.1.5,Win32,60.24096386,5b666901f7798c000182c01c,667045947eb812cbdacbf325,66704908ae1bf672117acb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.4919,1231.7574,1,1.2555,0,22,22,18,1,song_indices/BohemianRhapsody_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
