welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.activities,survey.question1.Classic rock,survey.question1.Jazz,survey.question1.Classical,survey.question1.Alternative rock,survey.question1.Disco,survey.question1.A cappella,survey.question1.Electronic (EDM),survey.question1.Latin,survey.question1.Metal,survey.question1.R&B,survey.question1.Reggae,survey.question1.Pop,survey.question1.Country,survey.question1.Hip hop,survey.question1.Folk/indie,survey.question1.Ambient,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.9827,358.9407,4.804170611,3.9238,0,15,15,6,1,song_indices/IllMakeLoveToYou_BoyzIIMen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.9423,365.174,0,0,0,0,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.2095,369.654,0,1,1,1,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.6548,371.5844,3.140479005,1.8929,0,16,16,12,1,song_indices/LikeARollingStone_BobDylan.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.586,377.6968,0,0,0,0,1,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.7328,386.3229,0,1,1,1,1,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.3236,390.5535,4.898446484,4.1819,0,17,17,10,1,song_indices/HeatWaves_GlassAnimals.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.5548,396.1989,0,0,0,0,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.2317,403.0766,0,1,1,1,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0775,407.3975,2.086807756,4.272,0,18,18,13,1,song_indices/IWannaDanceWithSomebody_WhitneyHouston.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.3982,413.5171,0,0,0,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.5509,419.7787,0,1,1,0,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.7793,426.0899,3.162661564,6.2622,0,19,19,4,1,song_indices/Smooth_SantanaRobThomas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.091,432.5588,0,0,0,0,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.598,440.0954,0,1,1,1,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0962,442.0098,4.787533692,1.8703,0,20,20,22,1,song_indices/BadDay_DanielPowter.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0115,449.7591,0,0,0,1,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.7956,456.1377,0,1,1,0,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.1398,457.3023,5.10918079,1.1195,0,21,21,16,1,song_indices/LivinOnAPrayer_BonJovi.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.3034,463.3266,0,0,0,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.3784,469.2216,0,1,1,1,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.2221,470.4198,4.061054904,1.1507,0,22,22,2,1,song_indices/StayinAlive_BeeGees.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.4206,675.8304,space,205.3616,,0,0,0,0,1,choose_song_b1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.8368,682.8613,0,0,0,0,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.8733,689.7067,0,1,1,1,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.7074,691.6937,6.961423866,1.9444,0,0,0,23,1,song_indices/PokerFace_LadyGaga.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.6946,698.2342,0,0,0,1,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.2786,704.4114,0,1,1,0,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.4127,707.1749,6.656413687,2.7231,0,1,1,4,1,song_indices/YouLightUpMyLife_DebbyBoone.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.1765,713.2209,0,0,0,0,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.266,718.7991,0,1,1,1,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.7999,725.399,5.397553496,6.5636,0,2,2,11,1,song_indices/LeFreak_Chic.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.4008,732.1388,0,0,0,1,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.1732,738.4661,0,1,1,0,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.4666,742.6446,1.914893481,4.1344,0,3,3,20,1,song_indices/LetsGetItOn_MarvinGaye.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.6456,747.9801,0,0,0,1,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.0188,754.2579,0,1,1,0,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.2586,757.0839,5.236731053,2.8195,0,4,4,15,1,song_indices/Superstition_StevieWonder.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.0852,763.1293,0,0,0,1,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.1644,769.4084,0,1,1,0,1,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.4099,772.7302,5.247822333,3.2821,0,5,5,5,1,song_indices/TheSign_AceOfBase.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.731,778.8667,0,0,0,0,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.9009,782.9471,0,1,1,1,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.9477,785.2271,1.465696397,2.2371,0,6,6,16,1,song_indices/UnbreakMyHeart_ToniBraxton.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.2295,791.3732,0,0,0,0,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.4077,796.5519,0,1,1,1,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.5526,797.9667,4.720986017,1.3714,0,7,7,8,1,song_indices/JoyToTheWorld_ThreeDogNight.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.9683,803.7128,0,0,0,1,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.7471,809.7918,0,1,1,0,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.7927,811.7733,4.953902881,1.9444,0,8,8,10,1,song_indices/Levitating_DuaLipa.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.7744,817.7015,0,0,0,1,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.742,823.6132,0,1,1,0,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.614,826.3103,4.266243569,2.6431,0,9,9,19,1,song_indices/Irreplaceable_Beyonce.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.312,832.3558,0,0,0,0,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,714122,001,2024-06-14_09h35.35.742,experiment,2024.1.5,Win32,60.24096386,56bd7bf3d4e2180005a86846,666b5f73dbba3f0cd916b177,666c6faf10c451b9be0de405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.3928,837.9345,0,1,1,1,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
