welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_trial.started,practice_trial.stopped,practice_slider.response,practice_slider.rt,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,play_sound.started,play_sound.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,orig_or_cover,rating.started,rating.stopped,slider.response,slider.rt,songs.thisRepN,songs.thisTrialN,songs.thisN,songs.thisIndex,songs.ran,song_id,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,survey.age,survey.musician,survey.music_making,survey.listen_time,survey.medium,survey.music_seeking,survey.music_choice,survey.activities,survey.question1.Classical,survey.question1.Disco,survey.question1.Country,survey.question1.A cappella,survey.question1.Pop,survey.question1.R&B,survey.question1.Alternative rock,survey.question1.Latin,survey.question1.Hip hop,survey.question1.Electronic (EDM),survey.question1.Folk/indie,survey.question1.Reggae,survey.question1.Classic rock,survey.question1.Jazz,survey.question1.Metal,survey.question1.Ambient,survey.other_genres,survey.genres_ranked.text1,survey.genres_ranked.text2,survey.genres_ranked.text3,survey.habit_change,survey.habits,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,experiment.ran,goodbye.started,goodbye.stopped
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.5152,732.188,3.711111111,0.6642,0,6,6,19,1,song_indices/IWantToHoldYourHand_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.1886,738.3892,0,0,0,0,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.3944,744.5033,0,1,1,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.5034,745.2972,6.855555556,0.7881,0,7,7,4,1,song_indices/Smooth_SantanaRobThomas.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.2978,751.5156,0,0,0,0,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.5211,758.3606,0,1,1,1,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.3607,759.0612,3.955555556,0.691,0,8,8,8,1,song_indices/GodOnlyKnows_TheBeachBoys.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.0618,765.3787,0,0,0,0,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.3843,772.8636,0,1,1,1,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.8637,773.6676,6.3,0.7958,0,9,9,3,1,song_indices/EndlessLove_DianaRossLionelRichie.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.6682,779.6798,0,0,0,0,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.6851,784.3671,0,1,1,1,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.3671,784.989,5.983333333,0.6124,0,10,10,17,1,song_indices/AChangeIsGonnaCome_SamCooke.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.9895,791.1783,0,0,0,1,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.1836,797.3528,0,1,1,0,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.3529,798.2014,6.461111111,0.8423,0,11,11,7,1,song_indices/LikeAPrayer_Madonna.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.202,804.3227,0,0,0,0,1,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.3278,810.5676,0,1,1,1,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.5676,812.1049,2.838888889,1.5317,0,12,12,21,1,song_indices/MackTheKnife_BobbyDarin.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.1053,819.1048,0,0,0,1,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.1101,825.214,0,1,1,0,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.2141,826.2505,2.077777778,1.0293,0,13,13,14,1,song_indices/StrawberryFieldsForever_TheBeatles.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.2511,832.3064,0,0,0,0,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.3116,838.2324,0,1,1,1,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.2326,838.8021,5.161111111,0.5627,0,14,14,6,1,song_indices/IllMakeLoveToYou_BoyzIIMen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.8026,844.6145,0,0,0,1,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.6197,850.6145,0,1,1,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.6147,852.4268,5.733333333,1.8047,0,15,15,2,1,song_indices/StayinAlive_BeeGees.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.4273,858.3662,0,0,0,0,1,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.3714,862.4148,0,1,1,1,1,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.4148,863.7785,1.116666667,1.3565,0,16,16,18,1,song_indices/BohemianRhapsody_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.779,872.0454,0,0,0,1,1,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.051,878.3206,0,1,1,0,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.3207,879.7485,4.016666667,1.4186,0,17,17,5,1,song_indices/Mood_24kGoldnianndior.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.749,887.8516,0,0,0,1,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.8572,893.8662,0,1,1,0,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.8662,894.5004,5.05,0.6281,0,18,18,9,1,song_indices/AnotherOneBitesTheDust_Queen.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.5008,903.0762,0,0,0,1,1,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.0817,909.1573,0,1,1,0,1,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.1574,910.1612,5.555555556,0.998,0,19,19,10,1,song_indices/HeatWaves_GlassAnimals.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.1619,916.4544,0,0,0,0,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.4596,923.1334,0,1,1,1,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.1336,924.3616,2.177777778,1.2215,0,20,20,1,1,song_indices/BridgeOverTroubledWater_SimonAndGarfunkel.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.362,932.5983,0,0,0,1,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.604,941.4285,0,1,1,0,1,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.4286,943.1862,5.688888889,1.75,0,21,21,0,1,song_indices/Perfect_EdSheeran.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.1868,949.4105,0,0,0,0,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.4157,957.0674,0,1,1,1,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.0675,958.435,2.788888889,1.3594,0,22,22,16,1,song_indices/LivinOnAPrayer_BonJovi.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.4351,1039.2784,space,80.8261,,0,1,1,0,1,choose_song_b1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.2792,1045.473,0,0,0,0,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,752587,001,2024-06-14_11h17.23.288,experiment,2024.1.5,Win32,163.9344262,65bfc33d79b5cd4ab0ff8a2c,666b5f73dbba3f0cd916b177,666c6cc7f09588c5755d457b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.4784,1051.3968,0,1,1,1,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
