exp_subject_id,song_id,orig_or_cover,valence,arousal
592444,2012_2,orig,6,5
592444,2011_1,orig,7,7
592444,2018_3,orig,7,7
592444,2016_1,orig,6,7
592444,2010_2,orig,5,6
592444,2017_5,cover,2,1
592444,2010_1,orig,5,5
592444,2009_3,cover,4,3
592444,2013_1,cover,1,1
592444,2014_5,orig,4,3
592444,2018_4,cover,4,2
592444,2017_4,cover,2,3
592444,2008_2,orig,6,7
592444,2012_4,orig,6,6
592444,2013_6,orig,7,5
592444,2016_5,cover,4,5
592444,2012_5,cover,5,4
592444,2019_3,orig,7,6
592444,2014_4,orig,7,7
592444,2015_3,cover,2,2
592444,2013_5,orig,7,7
592444,2011_2,orig,7,7
592444,2016_3,orig,6,7
592444,2010_3,orig,5,6
592444,2019_4,orig,6,6
592444,2013_3,cover,5,7
592444,2017_3,orig,7,7
592444,2016_4,cover,2,1
592444,2014_2,cover,4,2
592444,2019_2,orig,7,7
592444,2016_2,cover,6,3
592444,2008_3,orig,6,6
592444,2011_4,cover,5,3
592444,2017_1,orig,6,6
592444,2012_3,cover,6,5
592444,2013_2,orig,6,5
592444,2017_2,orig,3,2
592444,2014_3,orig,7,7
592444,2018_1,orig,2,4
592444,2011_3,cover,1,1
592444,2015_5,orig,5,6
592444,2018_2,cover,4,5
592444,2012_1,orig,6,5
592451,2011_2,cover,2,2
592451,2008_2,cover,5,1
592451,2011_3,orig,5,6
592451,2016_1,cover,4,1
592451,2014_2,orig,4,5
592451,2010_1,cover,2,1
592451,2011_4,orig,3,6
592451,2019_4,cover,4,4
592451,2019_2,cover,4,3
592451,2013_3,orig,4,6
592451,2017_3,cover,1,1
592451,2013_5,cover,5,4
592451,2010_3,cover,4,5
592451,2018_1,cover,3,3
592451,2013_6,cover,4,4
592451,2018_2,orig,5,3
592451,2010_2,cover,3,1
592451,2018_4,orig,4,3
592451,2019_3,cover,4,7
592451,2018_5,orig,5,5
592451,2012_4,cover,3,5
592451,2009_3,orig,5,4
592451,2015_1,cover,1,5
592451,2018_3,cover,4,4
592451,2012_5,orig,5,4
592451,2012_3,orig,3,3
592451,2016_2,orig,4,3
592451,2013_2,cover,1,1
592451,2013_1,orig,4,3
592451,2019_1,orig,2,3
592451,2017_4,orig,6,5
592451,2012_1,cover,4,4
592451,2012_2,cover,1,1
592451,2017_1,cover,4,4
592451,2015_2,cover,5,2
592451,2017_5,orig,4,2
592451,2016_3,cover,4,1
592451,2014_3,cover,3,1
592451,2014_4,cover,3,1
592451,2015_4,orig,4,6
592451,2015_5,cover,5,3
592451,2014_5,cover,4,5
592451,2016_5,orig,5,3
592451,2014_1,cover,1,1
592451,2008_3,cover,1,1
592451,2017_2,cover,4,4
592451,2015_3,orig,5,4
592451,2016_4,orig,2,3
592451,2011_1,cover,1,1
592451,2009_2,orig,4,6
592451,2012_1,orig,5,4
592451,2012_4,orig,5,5
592451,2013_2,orig,1,1
592451,2015_4,cover,1,1
592451,2008_3,orig,7,3
592451,2013_5,orig,5,5
592451,2014_2,cover,3,1
592451,2010_3,orig,4,3
592451,2018_5,cover,7,1
592451,2016_4,cover,1,1
592451,2011_4,cover,5,2
592451,2013_6,orig,5,4
592451,2018_1,orig,7,5
592451,2017_3,orig,5,3
592451,2017_1,orig,5,3
592451,2016_2,cover,5,2
592451,2010_1,orig,3,5
592451,2016_1,orig,4,2
592451,2014_1,orig,6,4
592451,2010_2,orig,5,2
592451,2012_5,cover,3,1
592451,2018_3,orig,1,5
592451,2018_4,cover,2,6
592451,2017_2,orig,4,4
592451,2012_2,orig,5,4
592451,2016_5,cover,1,5
592451,2009_3,cover,1,6
592451,2011_1,orig,6,5
592451,2017_4,cover,1,1
592451,2019_4,orig,2,1
592451,2012_3,cover,1,1
592451,2009_2,cover,1,1
592451,2013_3,cover,3,6
592451,2013_1,cover,1,1
592451,2017_5,cover,4,4
592451,2014_3,orig,4,3
592451,2019_1,cover,1,1
592451,2015_5,orig,5,5
592451,2011_3,cover,6,6
592451,2014_5,orig,5,3
592451,2015_1,orig,3,2
592451,2014_4,orig,1,1
592451,2015_2,orig,4,3
592451,2015_3,cover,4,1
592451,2016_3,orig,6,3
592451,2008_2,orig,4,5
592451,2011_2,orig,5,6
592451,2018_2,cover,3,2
592451,2019_3,orig,3,2
592451,2019_2,orig,5,3
592453,2013_5,cover,6,5
592453,2010_1,cover,7,3
592453,2016_5,orig,5,5
592453,2017_2,cover,3,3
592453,2014_5,cover,6,7
592453,2017_5,orig,2,6
592453,2014_2,orig,4,7
592453,2013_3,orig,4,7
592453,2012_5,orig,7,6
592453,2015_1,cover,7,7
592453,2012_1,cover,2,4
592453,2018_1,cover,3,3
592453,2008_2,cover,1,3
592453,2016_1,cover,7,6
592453,2014_1,cover,7,7
592453,2009_3,orig,7,7
592453,2018_2,orig,7,1
592453,2015_5,cover,4,5
592453,2012_4,cover,6,4
592453,2015_4,orig,7,7
592453,2019_4,cover,1,1
592453,2013_1,orig,7,7
592453,2013_2,cover,7,7
592453,2017_3,cover,7,5
592453,2012_3,orig,7,6
592453,2014_3,cover,7,5
592453,2019_2,cover,7,4
592453,2018_5,orig,7,6
592453,2015_3,orig,2,1
592453,2014_4,cover,5,3
592453,2016_3,cover,3,1
592453,2009_2,orig,7,7
592453,2017_1,cover,5,3
592453,2011_1,cover,2,3
592453,2015_2,cover,5,4
592453,2016_2,orig,4,5
592453,2010_2,cover,5,1
592453,2010_3,cover,7,7
592453,2016_4,orig,5,5
592453,2008_3,cover,6,7
592453,2018_3,cover,5,3
592453,2012_2,cover,7,7
592453,2018_4,orig,7,3
592453,2019_1,orig,4,3
592453,2019_3,cover,5,7
592453,2011_4,orig,5,7
592453,2011_2,cover,7,4
592453,2011_3,orig,7,7
592453,2013_6,cover,5,5
592453,2017_4,orig,4,5
592453,2019_2,orig,7,5
592453,2016_1,orig,6,5
592453,2015_3,cover,3,1
592453,2018_4,cover,2,7
592453,2010_2,orig,7,6
592453,2012_3,cover,6,3
592453,2008_2,orig,6,6
592453,2019_3,orig,6,6
592453,2019_4,orig,4,7
592453,2014_3,orig,7,1
592453,2015_4,cover,7,7
592453,2015_1,orig,7,5
592453,2011_2,orig,7,7
592453,2012_1,orig,4,5
592453,2017_5,cover,7,3
592453,2017_2,orig,7,6
592453,2012_5,cover,6,3
592453,2013_3,cover,7,7
592453,2019_1,cover,2,3
592453,2018_2,cover,7,3
592453,2011_3,cover,7,5
592453,2013_6,orig,7,6
592453,2017_1,orig,7,3
592453,2010_3,orig,7,5
592453,2015_5,orig,7,5
592453,2014_4,orig,7,3
592453,2018_1,orig,6,3
592453,2016_3,orig,5,4
592453,2013_1,cover,5,4
592453,2009_2,cover,6,3
592453,2017_4,cover,5,3
592453,2011_1,orig,3,7
592453,2018_5,cover,1,1
592453,2013_2,orig,6,6
592453,2014_5,orig,7,5
592453,2010_1,orig,7,7
592453,2012_4,orig,7,6
592453,2015_2,orig,7,2
592453,2008_3,orig,7,4
592453,2016_5,cover,4,1
592453,2014_1,orig,7,7
592453,2009_3,cover,6,7
592453,2016_2,cover,6,7
592453,2014_2,cover,6,3
592453,2012_2,orig,7,7
592453,2018_3,orig,7,7
592453,2013_5,orig,7,7
592453,2017_3,orig,7,6
592453,2011_4,cover,6,4
592453,2016_4,cover,6,2
592456,2018_2,orig,5,4
592456,2017_2,cover,6,6
592456,2014_2,orig,6,4
592456,2010_2,cover,3,4
592456,2009_2,orig,7,6
592456,2014_1,cover,7,7
592456,2011_4,orig,5,4
592456,2015_3,orig,4,3
592456,2010_1,cover,3,4
592456,2011_3,orig,7,7
592456,2016_1,cover,5,4
592456,2013_6,cover,4,5
592456,2018_4,orig,4,6
592456,2019_3,cover,3,6
592456,2016_5,orig,4,6
592456,2015_4,orig,4,7
592456,2012_2,cover,5,6
592456,2011_1,cover,4,4
592456,2011_2,cover,5,4
592456,2019_4,cover,4,5
592456,2014_5,cover,4,6
592456,2010_3,cover,4,6
592456,2012_3,orig,4,6
592456,2018_3,cover,6,3
592456,2017_5,orig,4,6
592456,2019_2,cover,4,5
592456,2012_1,cover,3,4
592456,2013_2,cover,4,5
592456,2015_5,cover,5,6
592456,2009_3,orig,5,6
592456,2019_1,orig,4,3
592456,2012_5,orig,6,6
592456,2013_5,cover,5,6
592456,2015_2,cover,4,4
592456,2016_4,orig,6,7
592456,2008_3,cover,6,7
592456,2018_1,cover,5,6
592456,2017_1,cover,2,4
592456,2013_1,orig,5,6
592456,2014_3,cover,6,7
592456,2015_1,cover,4,4
592456,2014_4,cover,4,4
592456,2017_4,orig,3,5
592456,2008_2,cover,4,5
592456,2016_2,orig,4,5
592456,2018_5,orig,4,6
592456,2012_4,cover,1,7
592456,2017_3,cover,5,5
592456,2013_3,orig,6,6
592456,2016_3,cover,4,6
592456,2010_1,orig,7,7
592456,2011_2,orig,6,7
592456,2018_4,cover,6,7
592456,2010_2,orig,3,5
592456,2012_2,orig,6,7
592456,2019_3,orig,3,6
592456,2015_5,orig,6,7
592456,2016_4,cover,5,6
592456,2009_3,cover,6,7
592456,2017_5,cover,5,5
592456,2015_4,cover,5,5
592456,2011_4,cover,3,2
592456,2017_2,orig,6,7
592456,2013_5,orig,6,7
592456,2018_5,cover,4,3
592456,2019_2,orig,4,5
592456,2016_1,orig,5,4
592456,2012_4,orig,4,6
592456,2013_6,orig,4,5
592456,2012_5,cover,4,4
592456,2014_1,orig,7,7
592456,2018_1,orig,3,6
592456,2014_3,orig,6,2
592456,2014_5,orig,3,5
592456,2008_3,orig,5,6
592456,2012_3,cover,5,3
592456,2011_1,orig,3,5
592456,2016_2,cover,4,6
592456,2017_3,orig,3,5
592456,2018_3,orig,4,4
592456,2010_3,orig,7,7
592456,2013_2,orig,4,7
592456,2019_4,orig,5,5
592456,2018_2,cover,6,5
592456,2015_3,cover,3,5
592456,2008_2,orig,4,6
592456,2014_2,cover,3,5
592456,2016_3,orig,6,7
592456,2012_1,orig,4,6
592456,2013_3,cover,4,7
592456,2014_4,orig,3,5
592456,2009_2,cover,5,6
592456,2013_1,cover,4,5
592456,2019_1,cover,4,2
592456,2017_4,cover,4,6
592456,2017_1,orig,4,6
592456,2015_2,orig,3,5
592456,2016_5,cover,4,6
592456,2011_3,cover,4,4
592456,2015_1,orig,7,7
592457,2013_6,cover,5,3
592457,2015_5,cover,5,4
592457,2010_2,cover,4,2
592457,2017_2,cover,4,4
592457,2008_3,cover,6,5
592457,2019_1,orig,3,2
592457,2015_3,orig,2,2
592457,2014_2,orig,6,6
592457,2018_3,cover,4,4
592457,2014_4,cover,4,3
592457,2011_1,cover,4,4
592457,2016_5,orig,4,3
592457,2018_5,orig,4,2
592457,2012_3,orig,5,4
592457,2015_4,orig,4,3
592457,2016_3,cover,4,2
592457,2017_5,orig,5,4
592457,2008_2,cover,4,3
592457,2016_2,orig,5,4
592457,2015_2,cover,4,4
592457,2014_1,cover,6,5
592457,2013_2,cover,5,5
592457,2014_3,cover,5,4
592457,2013_1,orig,4,3
592457,2016_4,orig,6,6
592457,2017_4,orig,4,3
592457,2015_1,cover,6,6
592457,2011_4,orig,6,6
592457,2012_5,orig,6,5
592457,2017_1,cover,4,3
592457,2010_1,cover,4,4
592457,2012_1,cover,5,4
592457,2018_4,orig,4,3
592457,2018_1,cover,4,3
592457,2009_2,orig,7,7
592457,2012_4,cover,4,4
592457,2013_3,orig,6,4
592457,2011_3,orig,7,7
592457,2019_3,cover,6,6
592457,2016_1,cover,5,4
592457,2014_5,cover,6,5
592457,2017_3,cover,4,3
592457,2011_2,cover,5,5
592457,2010_3,cover,6,6
592457,2013_5,cover,6,5
592457,2012_2,cover,6,5
592457,2009_3,orig,7,6
592457,2019_2,cover,4,3
592457,2019_4,cover,4,2
592457,2018_2,orig,4,2
592457,2019_1,cover,4,2
592457,2008_2,orig,4,5
592457,2013_3,cover,6,6
592457,2018_3,orig,5,4
592457,2010_1,orig,6,6
592457,2015_4,cover,5,6
592457,2013_1,cover,4,4
592457,2017_1,orig,5,4
592457,2017_2,orig,5,5
592457,2018_2,cover,3,2
592457,2012_2,orig,6,6
592457,2015_1,orig,6,5
592457,2014_1,orig,7,7
592457,2014_5,orig,7,7
592457,2013_6,orig,5,5
592457,2012_5,cover,5,3
592457,2011_1,orig,5,2
592457,2012_3,cover,4,2
592457,2012_4,orig,5,4
592457,2009_3,cover,6,6
592457,2015_5,orig,6,6
592457,2018_4,cover,6,5
592457,2014_2,cover,5,2
592457,2015_3,cover,4,2
592457,2016_1,orig,4,1
592457,2010_2,orig,3,3
592457,2016_4,cover,4,3
592457,2019_3,orig,4,3
592457,2011_2,orig,7,5
592457,2014_3,orig,4,2
592457,2016_2,cover,4,2
592457,2017_4,cover,4,4
592457,2017_3,orig,4,2
592457,2018_5,cover,2,2
592457,2017_5,cover,4,2
592457,2008_3,orig,3,2
592457,2012_1,orig,2,2
592457,2015_2,orig,3,2
592457,2010_3,orig,5,4
592457,2011_4,cover,5,3
592457,2013_5,orig,5,5
592457,2016_3,orig,5,5
592457,2018_1,orig,3,3
592457,2009_2,cover,4,2
592457,2011_3,cover,7,6
592457,2019_2,orig,5,2
592457,2014_4,orig,5,4
592457,2019_4,orig,3,5
592457,2016_5,cover,4,5
592457,2013_2,orig,4,3
592464,2018_5,orig,4,4
592464,2011_3,orig,5,6
592464,2014_5,cover,4,4
592464,2019_2,cover,2,3
592464,2015_3,orig,2,2
592464,2012_1,cover,2,4
592464,2012_2,cover,4,3
592464,2012_3,orig,3,4
592464,2018_4,orig,5,6
592464,2017_4,orig,4,6
592464,2019_3,cover,5,6
592464,2011_1,cover,2,4
592464,2013_3,orig,5,5
592464,2008_3,cover,3,5
592464,2018_3,cover,3,4
592464,2014_3,cover,3,5
592464,2012_4,cover,3,4
592464,2019_1,orig,3,3
592464,2011_4,orig,3,3
592464,2016_2,orig,3,5
592464,2018_1,cover,4,5
592464,2017_5,orig,3,2
592464,2017_2,cover,3,3
592464,2008_2,cover,2,3
592464,2016_1,cover,2,2
592464,2013_2,cover,5,6
592464,2013_1,orig,6,6
592464,2015_1,cover,5,6
592464,2012_5,orig,5,6
592464,2015_4,orig,4,7
592464,2009_3,orig,7,7
592464,2010_2,cover,2,2
592464,2019_4,cover,2,2
592464,2010_1,cover,2,3
592464,2013_6,cover,3,3
592464,2014_2,orig,4,5
592464,2016_3,cover,3,2
592464,2016_4,orig,6,6
592464,2017_1,cover,3,4
592464,2011_2,cover,3,6
592464,2015_2,cover,3,4
592464,2010_3,cover,4,5
592464,2018_2,orig,2,2
592464,2009_2,orig,5,6
592464,2015_5,cover,4,5
592464,2014_1,cover,6,5
592464,2013_5,cover,4,6
592464,2016_5,orig,2,6
592464,2017_3,cover,2,3
592464,2014_4,cover,4,2
592464,2013_5,orig,5,6
592464,2012_4,orig,4,5
592464,2011_4,cover,2,3
592464,2017_5,cover,2,3
592464,2015_4,cover,4,6
592464,2013_2,orig,4,5
592464,2014_4,orig,6,6
592464,2016_2,cover,3,5
592464,2015_5,orig,4,5
592464,2008_3,orig,2,3
592464,2008_2,orig,3,3
592464,2014_2,cover,2,2
592464,2019_4,orig,5,5
592464,2016_3,orig,3,5
592464,2017_1,orig,5,6
592464,2019_2,orig,3,5
592464,2019_1,cover,2,3
592464,2018_5,cover,1,3
592464,2018_4,cover,6,6
592464,2017_4,cover,5,4
592464,2016_4,cover,3,3
592464,2012_1,orig,2,4
592464,2014_5,orig,3,5
592464,2016_5,cover,4,2
592464,2013_6,orig,4,4
592464,2018_2,cover,2,3
592464,2011_3,cover,6,6
592464,2015_1,orig,6,4
592464,2011_1,orig,5,4
592464,2018_1,orig,3,5
592464,2011_2,orig,5,6
592464,2015_3,cover,2,4
592464,2009_3,cover,6,6
592464,2015_2,orig,3,3
592464,2012_5,cover,3,3
592464,2012_2,orig,6,6
592464,2010_2,orig,2,3
592464,2017_3,orig,3,5
592464,2010_1,orig,5,6
592464,2019_3,orig,3,5
592464,2010_3,orig,4,5
592464,2013_1,cover,3,5
592464,2013_3,cover,6,5
592464,2012_3,cover,2,5
592464,2014_3,orig,2,4
592464,2009_2,cover,5,3
592464,2016_1,orig,3,3
592464,2018_3,orig,3,5
592464,2014_1,orig,4,6
592464,2017_2,orig,4,6
592470,2016_2,orig,3,5
592470,2012_5,orig,6,6
592470,2019_3,cover,2,5
592470,2017_5,orig,5,5
592470,2017_3,cover,6,3
592470,2017_1,cover,6,3
592470,2013_2,cover,4,6
592470,2015_4,orig,5,6
592470,2012_2,cover,5,5
592470,2014_3,cover,6,5
592470,2014_4,cover,6,4
592470,2009_2,orig,3,6
592470,2018_2,orig,6,3
592470,2011_3,orig,6,6
592470,2013_3,orig,3,5
592470,2012_1,cover,3,5
592470,2018_4,orig,5,5
592470,2015_3,orig,3,2
592470,2014_5,cover,3,4
592470,2019_1,orig,4,5
592470,2016_4,orig,4,6
592470,2019_2,cover,5,3
592470,2015_5,cover,6,5
592470,2013_6,cover,5,4
592470,2015_1,cover,4,5
592470,2010_1,cover,6,3
592470,2018_3,cover,3,5
592470,2011_1,cover,2,4
592470,2008_2,cover,2,2
592470,2015_2,cover,6,4
592470,2013_5,cover,6,6
592470,2016_1,cover,3,4
592470,2010_3,cover,4,5
592470,2014_1,cover,7,5
592470,2009_3,orig,5,7
592470,2018_5,orig,5,4
592470,2010_2,cover,2,4
592470,2008_3,cover,3,5
592470,2012_4,cover,3,6
592470,2018_1,cover,2,5
592470,2016_5,orig,5,5
592470,2011_2,cover,5,5
592470,2012_3,orig,6,5
592470,2011_4,orig,3,6
592470,2013_1,orig,4,6
592470,2017_2,cover,4,5
592470,2016_3,cover,5,3
592470,2019_4,cover,3,3
592470,2014_2,orig,3,6
592470,2017_4,orig,3,6
592470,2011_4,cover,3,3
592470,2019_3,orig,3,5
592470,2013_6,orig,4,5
592470,2017_5,cover,6,5
592470,2016_4,cover,4,5
592470,2012_2,orig,5,5
592470,2012_1,orig,2,4
592470,2014_2,cover,3,4
592470,2018_3,orig,5,6
592470,2012_3,cover,6,4
592470,2016_1,orig,4,3
592470,2019_4,orig,3,5
592470,2018_4,cover,4,6
592470,2019_1,cover,4,5
592470,2018_2,cover,6,4
592470,2009_3,cover,6,6
592470,2014_1,orig,7,7
592470,2018_1,orig,3,6
592470,2013_2,orig,4,5
592470,2010_1,orig,6,6
592470,2017_3,orig,6,5
592470,2013_5,orig,6,6
592470,2011_3,cover,6,7
592470,2016_2,cover,3,5
592470,2018_5,cover,5,3
592470,2014_4,orig,6,6
592470,2010_2,orig,2,5
592470,2008_2,orig,3,6
592470,2008_3,orig,3,6
592470,2019_2,orig,5,5
592470,2011_1,orig,4,6
592470,2011_2,orig,5,7
592470,2013_1,cover,4,5
592470,2014_5,orig,3,6
592470,2013_3,cover,4,5
592470,2016_3,orig,5,6
592470,2015_2,orig,6,4
592470,2016_5,cover,6,3
592470,2015_3,cover,3,4
592470,2012_5,cover,3,4
592470,2017_1,orig,5,5
592470,2015_4,cover,5,5
592470,2015_5,orig,6,6
592470,2010_3,orig,4,6
592470,2012_4,orig,2,6
592470,2017_4,cover,3,4
592470,2015_1,orig,5,5
592470,2014_3,orig,6,5
592470,2017_2,orig,4,6
592470,2009_2,cover,4,4
592475,2013_5,cover,3,2
592475,2014_5,cover,3,4
592475,2011_4,orig,4,4
592475,2015_2,cover,6,2
592475,2013_3,orig,4,5
592475,2013_1,orig,2,1
592475,2008_2,cover,7,2
592475,2008_3,cover,3,5
592475,2017_5,orig,6,5
592475,2015_1,cover,6,5
592475,2019_2,cover,2,1
592475,2015_5,cover,1,2
592475,2016_4,orig,1,5
592475,2009_3,orig,3,4
592475,2016_3,cover,5,1
592475,2012_2,cover,3,4
592475,2014_4,cover,5,2
592475,2014_1,cover,5,6
592475,2016_2,orig,5,4
592475,2009_2,orig,4,5
592475,2018_4,orig,4,3
592475,2016_1,cover,5,1
592475,2017_1,cover,2,4
592475,2011_1,cover,2,6
592475,2019_3,cover,3,6
592475,2014_2,orig,4,5
592475,2010_3,cover,2,4
592475,2017_4,orig,5,6
592475,2015_4,orig,1,6
592475,2018_3,cover,4,4
592475,2018_1,cover,1,5
592475,2011_3,orig,2,4
592475,2017_2,cover,4,2
592475,2014_3,cover,4,2
592475,2019_1,orig,4,4
592475,2017_3,cover,3,2
592475,2012_3,orig,6,4
592475,2012_4,cover,1,7
592475,2012_1,cover,5,5
592475,2010_1,cover,4,3
592475,2018_2,orig,6,2
592475,2016_5,orig,6,6
592475,2011_2,cover,3,4
592475,2012_5,orig,5,5
592475,2013_2,cover,2,5
592475,2015_3,orig,4,3
592475,2018_5,orig,2,4
592475,2013_6,cover,4,4
592475,2019_4,cover,2,3
592475,2010_2,cover,5,1
592475,2009_3,cover,2,6
592475,2008_3,orig,5,5
592475,2012_4,orig,1,7
592475,2012_2,orig,7,7
592475,2016_4,cover,3,4
592475,2015_2,orig,6,4
592475,2013_3,cover,2,5
592475,2012_3,cover,5,2
592475,2012_1,orig,6,5
592475,2015_4,cover,2,2
592475,2019_3,orig,5,4
592475,2011_2,orig,2,6
592475,2018_4,cover,4,5
592475,2010_2,orig,5,4
592475,2017_5,cover,2,3
592475,2017_1,orig,4,5
592475,2009_2,cover,2,6
592475,2019_4,orig,6,5
592475,2018_3,orig,4,2
592475,2016_5,cover,1,6
592475,2011_3,cover,1,4
592475,2015_3,cover,4,2
592475,2014_2,cover,2,4
592475,2013_6,orig,4,4
592475,2017_3,orig,4,3
592475,2019_2,orig,2,4
592475,2017_2,orig,4,3
592475,2011_4,cover,4,2
592475,2014_3,orig,4,2
592475,2016_1,orig,6,1
592475,2017_4,cover,1,5
592475,2013_5,orig,5,6
592475,2008_2,orig,5,2
592475,2016_2,cover,1,4
592475,2016_3,orig,4,3
592475,2018_2,cover,2,5
592475,2018_1,orig,1,3
592475,2015_1,orig,5,6
592475,2010_3,orig,1,6
592475,2012_5,cover,2,4
592475,2013_2,orig,4,5
592475,2014_1,orig,5,6
592475,2015_5,orig,1,7
592475,2013_1,cover,2,5
592475,2019_1,cover,3,3
592475,2010_1,orig,2,5
592475,2011_1,orig,5,6
592475,2018_5,cover,4,1
592475,2014_5,orig,5,5
592475,2014_4,orig,1,7
592476,2010_1,cover,7,2
592476,2016_3,cover,3,3
592476,2010_3,cover,5,7
592476,2016_1,cover,4,4
592476,2012_4,cover,6,5
592476,2015_4,orig,5,7
592476,2011_3,orig,7,7
592476,2015_5,cover,7,7
592476,2012_5,orig,7,7
592476,2018_5,orig,3,4
592476,2011_4,orig,7,7
592476,2016_4,orig,5,5
592476,2013_1,orig,3,3
592476,2014_4,cover,6,1
592476,2013_2,cover,4,5
592476,2017_3,cover,5,2
592476,2012_2,cover,7,7
592476,2013_6,cover,2,4
592476,2009_2,orig,4,5
592476,2016_5,orig,2,4
592476,2015_3,orig,1,1
592476,2014_3,cover,4,5
592476,2019_1,orig,2,1
592476,2018_3,cover,3,4
592476,2012_3,orig,6,2
592476,2013_5,cover,4,5
592476,2018_2,orig,7,1
592476,2018_4,orig,2,2
592476,2014_5,cover,4,4
592476,2015_2,cover,7,1
592476,2010_2,cover,4,2
592476,2008_3,cover,4,6
592476,2008_2,cover,3,1
592476,2012_1,cover,3,4
592476,2011_2,cover,4,5
592476,2013_3,orig,4,3
592476,2017_4,orig,2,3
592476,2016_2,orig,4,4
592476,2011_1,cover,5,1
592476,2017_5,orig,4,2
592476,2015_1,cover,6,2
592476,2017_1,cover,4,2
592476,2017_2,cover,1,4
592476,2019_3,cover,3,6
592476,2019_4,cover,2,2
592476,2014_1,cover,4,4
592476,2014_2,orig,5,4
592476,2009_3,orig,4,5
592476,2018_1,cover,4,2
592476,2019_2,cover,4,2
592476,2011_3,cover,6,6
592476,2018_3,orig,5,3
592476,2014_2,cover,5,2
592476,2018_5,cover,2,2
592476,2018_2,cover,2,1
592476,2018_1,orig,2,1
592476,2017_4,cover,2,3
592476,2014_1,orig,5,4
592476,2013_3,cover,4,3
592476,2016_2,cover,3,3
592476,2012_5,cover,2,1
592476,2014_3,orig,2,1
592476,2017_3,orig,3,3
592476,2017_5,cover,4,2
592476,2015_1,orig,5,2
592476,2015_4,cover,4,6
592476,2013_1,cover,3,4
592476,2008_2,orig,3,3
592476,2015_2,orig,5,1
592476,2016_5,cover,5,2
592476,2012_4,orig,5,2
592476,2012_3,cover,5,2
592476,2015_3,cover,6,1
592476,2016_1,orig,4,1
592476,2019_2,orig,4,2
592476,2019_4,orig,2,2
592476,2010_2,orig,3,3
592476,2009_2,cover,5,4
592476,2016_3,orig,4,4
592476,2011_4,cover,6,2
592476,2009_3,cover,6,7
592476,2012_2,orig,6,7
592476,2015_5,orig,6,5
592476,2011_2,orig,6,5
592476,2016_4,cover,4,3
592476,2019_1,cover,2,1
592476,2014_5,orig,3,4
592476,2013_6,orig,4,3
592476,2010_3,orig,7,3
592476,2017_1,orig,4,2
592476,2010_1,orig,6,4
592476,2011_1,orig,5,4
592476,2008_3,orig,5,3
592476,2018_4,cover,3,7
592476,2014_4,orig,3,1
592476,2012_1,orig,3,2
592476,2017_2,orig,3,2
592476,2013_5,orig,3,5
592476,2013_2,orig,4,4
592476,2019_3,orig,5,2
592479,2014_1,cover,7,5
592479,2014_3,cover,7,3
592479,2017_4,orig,2,2
592479,2013_6,cover,6,2
592479,2015_1,cover,6,5
592479,2013_2,cover,5,3
592479,2017_5,orig,6,2
592479,2017_1,cover,6,1
592479,2019_4,cover,4,1
592479,2019_3,cover,1,7
592479,2015_4,orig,5,3
592479,2013_3,orig,2,6
592479,2016_5,orig,2,2
592479,2017_2,cover,6,6
592479,2016_3,cover,3,2
592479,2008_3,cover,7,7
592479,2016_2,orig,2,3
592479,2012_5,orig,6,7
592479,2012_4,cover,2,7
592479,2012_3,orig,4,3
592479,2011_3,orig,7,7
592479,2018_4,orig,5,6
592479,2010_3,cover,5,5
592479,2018_3,cover,3,4
592479,2016_1,cover,5,6
592479,2014_2,orig,3,5
592479,2015_2,cover,5,5
592479,2012_2,cover,7,6
592479,2010_2,cover,3,4
592479,2015_3,orig,3,2
592479,2013_5,cover,6,5
592479,2010_1,cover,4,2
592479,2019_2,cover,5,4
592479,2015_5,cover,6,6
592479,2012_1,cover,6,5
592479,2013_1,orig,5,4
592479,2009_3,orig,5,5
592479,2014_5,cover,6,5
592479,2009_2,orig,5,7
592479,2011_1,cover,4,2
592479,2014_4,cover,4,2
592479,2011_4,orig,4,4
592479,2017_3,cover,4,2
592479,2008_2,cover,5,5
592479,2016_4,orig,5,6
592479,2011_2,cover,5,7
592479,2018_1,cover,2,6
592479,2018_2,orig,4,2
592479,2019_1,orig,3,2
592479,2018_5,orig,5,3
592479,2011_2,orig,6,6
592479,2018_5,cover,5,2
592479,2017_1,orig,7,7
592479,2011_3,cover,6,7
592479,2014_2,cover,3,3
592479,2013_3,cover,3,5
592479,2018_1,orig,3,3
592479,2016_4,cover,4,3
592479,2013_6,orig,5,3
592479,2010_3,orig,6,5
592479,2019_1,cover,3,2
592479,2018_4,cover,4,6
592479,2012_3,cover,6,6
592479,2014_5,orig,5,6
592479,2014_3,orig,5,5
592479,2013_5,orig,6,5
592479,2018_2,cover,4,3
592479,2008_2,orig,4,5
592479,2009_2,cover,3,5
592479,2016_2,cover,5,5
592479,2013_1,cover,6,4
592479,2012_1,orig,4,5
592479,2019_2,orig,3,3
592479,2012_5,cover,5,4
592479,2017_5,cover,6,7
592479,2008_3,orig,4,5
592479,2017_3,orig,4,4
592479,2014_1,orig,7,7
592479,2016_1,orig,5,5
592479,2012_4,orig,5,6
592479,2016_3,orig,5,6
592479,2011_1,orig,3,6
592479,2013_2,orig,5,6
592479,2019_4,orig,3,5
592479,2015_5,orig,6,6
592479,2010_1,orig,3,7
592479,2010_2,orig,3,6
592479,2017_2,orig,6,7
