welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Jazz,post_survey.question1.Latin,post_survey.question1.Classic rock,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Folk/indie,post_survey.question1.Metal,post_survey.question1.Country,post_survey.question1.Alternative rock,post_survey.question1.A cappella,post_survey.question1.Reggae,post_survey.question1.Disco,post_survey.question1.Electronic (EDM),post_survey.question1.Classical,post_survey.question1.R&B,post_survey.question1.Pop,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.674,661.806,0.098958333,0.131510417,1,0,0,3.118,compass,0,26,26,11,1,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.807,668.685,0.157552083,0.15234375,1,0,0,0.861,compass,0,27,27,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.693,674.894,0.141927083,-0.126302083,1,0,0,0.19,compass,0,28,28,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.9,681.526,-0.123697917,0.140625,1,0,0,0.618,compass,0,29,29,31,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.527,689.622,-0.200520833,0.147135417,1,0,0,2.085,compass,0,30,30,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.624,697.843,-0.221354167,-0.157552083,1,0,0,2.213,compass,0,31,31,28,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.849,706.712,0.23046875,0.020833333,1,0,0,2.839,compass,0,32,32,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.713,713.468,0.203125,-0.154947917,1,0,0,0.738,compass,0,33,33,0,1,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.469,720.436,0.270833333,0.045572917,1,0,0,0.963,compass,0,34,34,10,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.441,735.715,space,15.23,,735.715,748.539,right,12.778,,0,0,0,0,1,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.651,756.793,-0.225260417,0.131510417,1,0,0,2.127,compass,0,0,0,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.802,765.732,0.2421875,0.100260417,1,0,0,2.905,compass,0,1,1,7,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.734,772.927,0.2421875,0.100260417,1,0,0,1.181,compass,0,2,2,32,1,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.936,780.112,0.23046875,-0.162760417,1,0,0,1.151,compass,0,3,3,33,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.113,789.976,0.108072917,-0.135416667,1,0,0,3.844,compass,0,4,4,10,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.979,796.677,0.201822917,0.1640625,1,0,0,0.693,compass,0,5,5,15,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.679,803.282,0.140625,-0.169270833,1,0,0,0.572,compass,0,6,6,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.292,811.269,0.2265625,0.078125,1,0,0,1.971,compass,0,7,7,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.27,818.338,0.2265625,0.078125,1,0,0,1.053,compass,0,8,8,3,1,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.344,825.147,0.2265625,0.078125,1,0,0,0.795,compass,0,9,9,6,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.152,831.881,0.2265625,0.078125,1,0,0,0.709,compass,0,10,10,11,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.883,839.523,-0.036458333,0.13671875,1,0,0,1.609,compass,0,11,11,20,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.534,846.686,-0.174479167,0.138020833,1,0,0,1.15,compass,0,12,12,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.687,853.655,0.1171875,-0.127604167,1,0,0,0.956,compass,0,13,13,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.656,860.369,-0.092447917,0.07421875,1,0,0,0.711,compass,0,14,14,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.37,867.044,0.153645833,0.114583333,1,0,0,0.674,compass,0,15,15,2,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.045,874.415,0.197916667,-0.16796875,1,0,0,1.341,compass,0,16,16,29,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.437,881.432,0.197916667,-0.16796875,1,0,0,0.985,compass,0,17,17,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.446,888.517,-0.115885417,0.147135417,1,0,0,1.066,compass,0,18,18,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.522,896.985,-0.166666667,-0.1328125,1,0,0,2.458,compass,0,19,19,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.986,903.683,0.200520833,0.139322917,1,0,0,0.668,compass,0,20,20,0,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.692,910.614,-0.102864583,0.12109375,1,0,0,0.918,compass,0,21,21,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.615,917.685,0.16015625,-0.126302083,1,0,0,1.034,compass,0,22,22,17,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.687,925.208,-0.067708333,0.122395833,1,0,0,1.517,compass,0,23,23,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.216,931.988,-0.16015625,-0.1015625,1,0,0,0.766,compass,0,24,24,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.989,938.715,-0.14453125,0.173177083,1,0,0,0.721,compass,0,25,25,25,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.724,946.332,0.045572917,0.186197917,1,0,0,1.604,compass,0,26,26,8,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.334,955.609,-0.0859375,-0.119791667,1,0,0,3.256,compass,0,27,27,5,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.61,962.264,0.166666667,-0.180989583,1,0,0,0.642,compass,0,28,28,27,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.27,969.812,0.15625,0.1484375,1,0,0,1.514,compass,0,29,29,24,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.819,977.351,0.109375,0.123697917,1,0,0,1.518,compass,0,30,30,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.353,986.812,0.078125,0.104166667,1,0,0,3.44,compass,0,31,31,14,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.813,993.146,-0.08203125,-0.102864583,1,0,0,0.319,compass,0,32,32,16,1,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.147,1001.919,0.15625,-0.098958333,1,0,0,2.753,compass,0,33,33,30,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,185931,001,2024-07-12_18h34.31.351,experiment,2024.1.5,Win32,59.95203837,6653ff8147de9950238b7a43,6691931c2c63981b064e1f0c,6691bcecd4944b412a8b22f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.927,1008.935,0.22265625,0.1171875,1,0,0,1.001,compass,0,34,34,22,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
