welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Reggae,post_survey.question1.Metal,post_survey.question1.Latin,post_survey.question1.Ambient,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.question1.Folk/indie,post_survey.question1.Classic rock,post_survey.question1.R&B,post_survey.question1.Electronic (EDM),post_survey.question1.Alternative rock,post_survey.question1.Country,post_survey.question1.A cappella,post_survey.question1.Disco,post_survey.question1.Classical,post_survey.question1.Jazz,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.8343,784.3919,0.210185228,0.222222222,1,0,0,0.5547,compass,0,34,34,22,1,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.3973,799.4999,space,15.0908,,799.5,802.1789,right,2.6723,,0,1,1,1,1,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.1852,808.6098,-0.204629616,0.206481474,1,0,0,0.4228,compass,0,0,0,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.6152,820.417,0.015740783,0.077777757,1,0,0,5.7996,compass,0,1,1,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.4228,826.734,-0.285185143,0.298148138,1,0,0,0.3051,compass,0,2,2,25,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.7394,833.4305,0.248148176,0.239814811,1,0,0,0.6816,compass,0,3,3,29,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.4359,840.7963,0.265740783,0.25462963,1,0,0,1.3599,compass,0,4,4,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.8018,847.126,-0.213888875,0.207407404,1,0,0,0.3155,compass,0,5,5,2,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.1319,853.5841,0.087962963,0.097222222,1,0,0,0.4507,compass,0,6,6,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.5893,859.9111,0.267592607,0.268518519,1,0,0,0.3193,compass,0,7,7,24,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.9165,866.2309,0.175925926,0.181481467,1,0,0,0.3121,compass,0,8,8,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.2362,873.1334,-0.116666653,-0.127777806,1,0,0,0.8951,compass,0,9,9,32,1,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.1391,879.7931,-0.078703704,-0.066666674,1,0,0,0.6519,compass,0,10,10,14,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.7983,886.0576,-0.095370328,0.102777764,1,0,0,0.2565,compass,0,11,11,16,1,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.063,892.4257,-0.191666638,0.166666667,1,0,0,0.3607,compass,0,12,12,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.4312,899.6752,-0.050000014,0.064814815,1,0,0,1.2416,compass,0,13,13,11,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.6809,906.0782,0.09629631,0.097222222,1,0,0,0.3954,compass,0,14,14,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.0835,913.7857,-0.130555541,-0.122222265,1,0,0,1.6995,compass,0,15,15,10,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.7914,920.2581,0.220370399,0.234259252,1,0,0,0.4647,compass,0,16,16,20,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.2636,926.8346,-0.202777792,-0.15370369,1,0,0,0.569,compass,0,17,17,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.8402,934.577,-0.050000014,0.060185185,1,0,0,1.7344,compass,0,18,18,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.5824,941.1392,-0.122222194,-0.124074088,1,0,0,0.5549,compass,0,19,19,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.1449,948.8674,0.114814829,0.10833334,1,0,0,1.7207,compass,0,20,20,30,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.8731,955.985,-0.17777775,0.15648146,1,0,0,1.1101,compass,0,21,21,7,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.9902,963.6298,-0.089814787,-0.058333326,1,0,0,1.6371,compass,0,22,22,5,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.6355,970.0815,0.134259259,-0.130555541,1,0,0,0.444,compass,0,23,23,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.0869,976.5333,0.068518533,0.070370356,1,0,0,0.4442,compass,0,24,24,33,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.5384,989.2908,0.079629616,0.060185185,1,0,0,6.7501,compass,0,25,25,27,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.2969,995.7355,0.23055557,0.229629623,1,0,0,0.4369,compass,0,26,26,15,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.7408,1003.5468,0.175000014,0.166666667,1,0,0,1.8036,compass,0,27,27,8,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.5528,1010.3938,-0.183333291,-0.176851838,1,0,0,0.8394,compass,0,28,28,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.399,1017.3589,-0.081481439,0.081481474,1,0,0,0.9574,compass,0,29,29,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.3642,1023.8594,0.194444444,0.203703704,1,0,0,0.4884,compass,0,30,30,6,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.8651,1030.4648,-0.150925884,-0.146296325,1,0,0,0.5981,compass,0,31,31,3,1,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.4699,1039.9261,0.132407436,-0.139814801,1,0,0,3.4557,compass,0,32,32,17,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.9319,1046.9744,0.074074074,0.068518497,1,0,0,1.0347,compass,0,33,33,0,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.9798,1055.5489,0.066666709,-0.059259273,1,0,0,2.5667,compass,0,34,34,22,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.5546,1064.4594,space,8.8937,,1064.4594,1065.359,right,0.895,,0,2,2,2,1,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.3652,1072.4941,0.082407422,0.078703704,1,0,0,1.1284,compass,0,0,0,10,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.4997,1078.8343,-0.147222236,-0.132407436,1,0,0,0.3332,compass,0,1,1,34,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.8396,1085.7466,0.121296282,-0.130555541,1,0,0,0.9047,compass,0,2,2,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.7519,1092.5524,-0.118518476,0.110185164,1,0,0,0.7991,compass,0,3,3,14,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.5576,1099.0375,-0.187962921,0.181481467,1,0,0,0.4778,compass,0,4,4,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,964911,001,2024-07-12_16h06.38.750,experiment,2024.1.5,Win32,144.9275362,6100dfd366a4922c166c9a19,6691931c2c63981b064e1f0c,6691b66601f081bdb6eadfa2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.043,1105.4405,0.158333319,0.176851838,1,0,0,0.3943,compass,0,5,5,1,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
