welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classic rock,post_survey.question1.R&B,post_survey.question1.Metal,post_survey.question1.Alternative rock,post_survey.question1.Disco,post_survey.question1.Hip hop,post_survey.question1.Folk/indie,post_survey.question1.Latin,post_survey.question1.Electronic (EDM),post_survey.question1.Ambient,post_survey.question1.Reggae,post_survey.question1.Pop,post_survey.question1.Classical,post_survey.question1.Jazz,post_survey.question1.Country,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.1524,1853.5421,0.217022366,-0.14711705,1,0,0,5.3835,compass,0,32,32,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.5528,1861.992,-0.138382184,0.273249082,1,0,0,2.4333,compass,0,33,33,25,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.0021,1871.3417,0.094557699,0.217569761,1,0,0,3.3337,compass,0,34,34,24,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.3512,1873.359,space,1.9943,,1873.359,1878.6922,right,5.3158,,0,1,1,1,1,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.711,1894.3914,-0.02265382,0.28390924,1,0,0,9.6662,compass,0,0,0,17,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1894.4015,1902.9934,0.082591982,0.085994607,1,0,0,2.5853,compass,0,1,1,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.0031,1912.3926,0.093200345,-0.056459667,1,0,0,3.3841,compass,0,2,2,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.4023,1919.5926,-0.136791484,-0.0508255,1,0,0,1.1836,compass,0,3,3,7,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.6028,1930.359,-0.23479473,-0.202343072,1,0,0,4.7511,compass,0,4,4,4,1,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.369,1941.9749,-0.249460687,-0.072990361,1,0,0,5.599,compass,0,5,5,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.9843,1952.7079,0.121488331,-0.219590985,1,0,0,4.7161,compass,0,6,6,23,1,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.7175,1965.2415,-0.197073986,-0.073003755,1,0,0,6.5158,compass,0,7,7,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.253,1980.3752,0.120285034,-0.032861215,1,0,0,9.1163,compass,0,8,8,18,1,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.3855,1988.8757,0.093869697,-0.094525146,1,0,0,2.4831,compass,0,9,9,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.885,1997.1747,0.241723746,0.315365488,1,0,0,2.2832,compass,0,10,10,26,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.1851,2008.2754,0.190816809,0.212079988,1,0,0,5.0839,compass,0,11,11,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.2853,2016.8089,0.143820416,0.119051248,1,0,0,2.5177,compass,0,12,12,1,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.8174,2028.7593,-0.238548957,-0.18335317,1,0,0,5.9345,compass,0,13,13,34,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.7689,2035.8414,0.327188562,0.118775968,1,0,0,1.0662,compass,0,14,14,22,1,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035.8516,2044.976,-0.292620115,0.22165095,1,0,0,3.1183,compass,0,15,15,31,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2044.9872,2055.9417,0.070670121,0.023527866,1,0,0,4.95,compass,0,16,16,24,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055.9511,2069.0921,0.062219125,0.192627688,1,0,0,7.1337,compass,0,17,17,11,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.102,2079.908,0.316392913,0.218497976,1,0,0,4.799,compass,0,18,18,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.9186,2091.1096,0.242442378,0.340720057,1,0,0,5.184,compass,0,19,19,10,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.1207,2102.6256,-0.067782197,-0.064048089,1,0,0,5.5005,compass,0,20,20,21,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.6372,2115.408,-0.149599881,-0.045939354,1,0,0,6.7657,compass,0,21,21,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115.4181,2129.5592,0.13175241,0.025227752,1,0,0,8.1344,compass,0,22,22,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.5707,2137.0577,-0.311324113,-0.258657837,1,0,0,1.4832,compass,0,23,23,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.0677,2148.3923,-0.077835422,-0.099346472,1,0,0,5.3174,compass,0,24,24,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.4034,2158.9088,0.241419135,-0.266621229,1,0,0,4.5001,compass,0,25,25,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.9197,2167.942,0.17262788,0.137582539,1,0,0,3.0168,compass,0,26,26,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.952,2177.6581,0.14867938,-0.246727894,1,0,0,3.7001,compass,0,27,27,25,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177.668,2185.7753,0.230305198,0.137305253,1,0,0,2.1,compass,0,28,28,28,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185.7842,2203.6924,0.113347711,-0.028356651,1,0,0,11.9011,compass,0,29,29,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.7014,2224.9423,-0.013774787,0.089359905,1,0,0,15.2344,compass,0,30,30,14,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2224.9523,2235.3089,0.103197112,-0.315258224,1,0,0,4.3499,compass,0,31,31,13,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235.3195,2245.9079,0.09008823,-0.288241916,1,0,0,4.5824,compass,0,32,32,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2245.9181,2257.8249,-0.279018374,-0.206814688,1,0,0,5.8988,compass,0,33,33,33,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257.8342,2273.2082,0.061119362,-0.225047867,1,0,0,9.3658,compass,0,34,34,15,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273.2082,2276.8917,space,3.6723,,2276.8918,2280.0418,right,3.1288,,0,2,2,2,1,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280.0578,2289.7582,0.158358086,-0.045732117,1,0,0,3.6832,compass,0,0,0,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289.7694,2301.0584,0.127718212,0.077049481,1,0,0,5.2829,compass,0,1,1,7,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301.0682,2312.1079,0.168711797,-0.104283086,1,0,0,5.0325,compass,0,2,2,17,1,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,959167,001,2024-07-12_15h41.26.186,experiment,2024.1.5,MacIntel,56.17977528,614c1267826bcb89bd92e726,6691931c2c63981b064e1f0c,6691b0dc720e8dcc562ed284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.1176,2322.9247,0.044403528,-0.103144045,1,0,0,4.7999,compass,0,3,3,32,1,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
