welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Pop,post_survey.question1.Classical,post_survey.question1.Ambient,post_survey.question1.R&B,post_survey.question1.Folk/indie,post_survey.question1.Country,post_survey.question1.Disco,post_survey.question1.Reggae,post_survey.question1.Latin,post_survey.question1.Alternative rock,post_survey.question1.Classic rock,post_survey.question1.Jazz,post_survey.question1.A cappella,post_survey.question1.Electronic (EDM),post_survey.question1.Hip hop,post_survey.question1.Metal,post_survey.other_genres,post_survey.genres_ranked.text3,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.5595,847.4672,0.127332602,0.211306257,1,0,0,3.9039,compass,0,29,29,32,1,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.4725,858.5713,0.192096597,-0.011525796,1,0,0,5.0957,compass,0,30,30,27,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.5762,864.8336,-0.283205269,0.197036224,1,0,0,0.2537,compass,0,31,31,11,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.8381,871.7712,0.118551043,0.205817783,1,0,0,0.9292,compass,0,32,32,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.7759,882.021,0.151481888,0.181668496,1,0,0,4.2412,compass,0,33,33,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.0262,888.4168,-0.209659715,-0.18715697,1,0,0,0.3875,compass,0,34,34,33,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.417,905.98,space,17.5617,,905.98,907.5416,right,1.5571,,0,1,1,1,1,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.5461,915.2748,-0.088913282,-0.192645445,1,0,0,1.7247,compass,0,0,0,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.2797,922.2081,0.295279912,-0.266190999,1,0,0,0.925,compass,0,1,1,13,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.2126,929.2306,0.062568606,-0.284851811,1,0,0,1.0125,compass,0,2,2,25,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.2352,936.6871,0.025246981,0.08287596,1,0,0,1.4501,compass,0,3,3,28,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.6917,943.6912,0.097694841,-0.25521405,1,0,0,0.9958,compass,0,4,4,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.6966,950.6829,0.153677278,-0.345225027,1,0,0,0.9831,compass,0,5,5,21,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.6878,958.2202,0.127332602,0.150933041,1,0,0,1.5291,compass,0,6,6,15,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.2248,967.6451,-0.032930845,-0.348518112,1,0,0,3.4172,compass,0,7,7,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.6505,974.7617,0.350164654,0.114709111,1,0,0,0.6921,compass,0,8,8,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.7664,985.0621,-0.084522503,0.272777168,1,0,0,4.2917,compass,0,9,9,31,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.069,991.1824,0.340285401,0.341931943,1,0,0,0.1125,compass,0,10,10,22,1,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.1875,998.7157,0.185510428,0.080680571,1,0,0,1.525,compass,0,11,11,34,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.7159,1005.0407,-0.304061471,-0.109220637,1,0,0,0.3209,compass,0,12,12,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.0452,1012.1701,-0.24259056,-0.208013172,1,0,0,1.121,compass,0,13,13,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.1749,1018.228,-0.339187706,0.338638858,1,0,0,0.0497,compass,0,14,14,26,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.2326,1027.5195,-0.265642151,-0.023600439,1,0,0,3.2833,compass,0,15,15,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.5248,1037.1319,0.154774973,-0.318880351,1,0,0,3.6041,compass,0,16,16,18,1,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.1386,1045.1569,-0.077936334,0.135565313,1,0,0,2.0166,compass,0,17,17,4,1,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.1615,1051.7693,-0.31284303,-0.292535675,1,0,0,0.6038,compass,0,18,18,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.7739,1059.7401,-0.084522503,-0.136663008,1,0,0,1.9625,compass,0,19,19,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.745,1067.3358,0.001097695,-0.2233809,1,0,0,1.5873,compass,0,20,20,10,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.3404,1073.9316,0.119648738,-0.148737651,1,0,0,0.5872,compass,0,21,21,24,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.9363,1080.5398,0.14050494,0.192645445,1,0,0,0.5994,compass,0,22,22,14,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.5444,1086.7357,0.34248079,0.340834248,1,0,0,0.1876,compass,0,23,23,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.7403,1093.4314,-0.139407245,0.062019759,1,0,0,0.687,compass,0,24,24,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.4367,1100.6689,0.137211855,0.136663008,1,0,0,1.2292,compass,0,25,25,1,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.6739,1107.5938,-0.1064764,0.063117453,1,0,0,0.9163,compass,0,26,26,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.5989,1114.9103,-0.150384193,-0.105927552,1,0,0,1.3084,compass,0,27,27,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.9149,1122.1977,0.243688255,0.156421515,1,0,0,1.2791,compass,0,28,28,11,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.2024,1128.8602,-0.223929748,-0.098243688,1,0,0,0.6541,compass,0,29,29,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.8647,1136.8351,-0.063666301,-0.351811196,1,0,0,1.4668,compass,0,30,30,23,1,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.8353,1143.7975,-0.196487377,-0.345225027,1,0,0,0.9583,compass,0,31,31,7,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.8022,1150.2391,0.161361142,0.173984632,1,0,0,0.4334,compass,0,32,32,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.2438,1156.9016,0.349066959,0.263995609,1,0,0,0.6542,compass,0,33,33,17,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.9066,1163.6556,0.087815587,-0.199231614,1,0,0,0.7458,compass,0,34,34,33,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,505333,001,2024-07-12_16h27.05.858,experiment,2024.1.5,Win32,238.0952381,653ee1d628ced1573a58023d,6691931c2c63981b064e1f0c,6691bb5c36bed8eb2b8fdbe2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.6603,1174.0413,space,10.3713,,1174.0413,1274.8925,right,100.8439,,0,2,2,2,1,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
