welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Metal,post_survey.question1.Classic rock,post_survey.question1.Reggae,post_survey.question1.Classical,post_survey.question1.Alternative rock,post_survey.question1.Folk/indie,post_survey.question1.Country,post_survey.question1.Pop,post_survey.question1.Disco,post_survey.question1.A cappella,post_survey.question1.Electronic (EDM),post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Jazz,post_survey.question1.R&B,post_survey.question1.Latin,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.356,708.586,space,1.211,,708.586,711.633,right,3.031,,0,1,1,1,1,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.641,718.108,0.180288462,0.242788462,1,0,0,0.456,compass,0,0,0,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.108,724.543,0.194711538,0.235576923,1,0,0,0.433,compass,0,1,1,8,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.544,731.448,-0.045673077,0.051682692,1,0,0,0.9,compass,0,2,2,0,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.449,737.94,0.081730769,0.055288462,1,0,0,0.482,compass,0,3,3,3,1,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.94,744.578,-0.099759615,-0.058894231,1,0,0,0.632,compass,0,4,4,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.578,750.962,0.112980769,0.127403846,1,0,0,0.374,compass,0,5,5,24,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.963,757.305,0.337740385,0.338942308,1,0,0,0.34,compass,0,6,6,6,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.306,764.037,-0.087740385,-0.087740385,1,0,0,0.728,compass,0,7,7,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.037,771.14,-0.335336538,-0.332932692,1,0,0,1.1,compass,0,8,8,5,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.14,777.464,0.027644231,0.027644231,1,0,0,0.316,compass,0,9,9,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.464,783.825,-0.219951923,0.240384615,1,0,0,0.35,compass,0,10,10,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.826,790.213,0.120192308,-0.105769231,1,0,0,0.382,compass,0,11,11,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.214,796.533,0.171875,0.163461538,1,0,0,0.314,compass,0,12,12,11,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.533,803.163,-0.337740385,0.340144231,1,0,0,0.624,compass,0,13,13,25,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.164,810.563,-0.087740385,0.102163462,1,0,0,1.384,compass,0,14,14,32,1,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.564,817.743,-0.314903846,0.314903846,1,0,0,1.167,compass,0,15,15,15,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.744,824.11,-0.138221154,0.133413462,1,0,0,0.352,compass,0,16,16,2,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.11,830.47,-0.090144231,0.099759615,1,0,0,0.355,compass,0,17,17,30,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.471,837.335,0.098557692,0.069711538,1,0,0,0.85,compass,0,18,18,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.335,843.675,-0.097355769,0.090144231,1,0,0,0.333,compass,0,19,19,7,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.675,850.082,-0.103365385,-0.097355769,1,0,0,0.4,compass,0,20,20,17,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.083,856.412,0.075721154,0.082932692,1,0,0,0.315,compass,0,21,21,20,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.413,863.287,0.091346154,0.069711538,1,0,0,0.873,compass,0,22,22,14,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.287,869.813,0.042067308,0.028846154,1,0,0,0.517,compass,0,23,23,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.814,876.987,0.048076923,-0.048076923,1,0,0,1.164,compass,0,24,24,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.988,883.568,-0.075721154,-0.069711538,1,0,0,0.569,compass,0,25,25,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.568,890.022,-0.179086538,-0.171875,1,0,0,0.451,compass,0,26,26,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.023,896.509,-0.162259615,-0.135817308,1,0,0,0.483,compass,0,27,27,29,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.509,902.8,0.112980769,-0.100961538,1,0,0,0.283,compass,0,28,28,27,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.8,909.22,0.112980769,-0.100961538,1,0,0,0.416,compass,0,29,29,33,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.221,916.023,0.217548077,0.252403846,1,0,0,0.798,compass,0,30,30,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.024,922.342,-0.157451923,-0.155048077,1,0,0,0.315,compass,0,31,31,10,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.342,928.639,0.155048077,-0.149038462,1,0,0,0.293,compass,0,32,32,22,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.64,936.756,0.117788462,0.115384615,1,0,0,2.105,compass,0,33,33,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.757,943.108,-0.201923077,0.175480769,1,0,0,0.35,compass,0,34,34,16,1,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.109,944.188,space,1.073,,944.188,945.296,right,1.098,,0,2,2,2,1,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.301,952.177,0.200721154,0.229567308,1,0,0,0.87,compass,0,0,0,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.177,958.575,0.335336538,0.338942308,1,0,0,0.382,compass,0,1,1,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.575,964.967,0.073317308,0.068509615,1,0,0,0.386,compass,0,2,2,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.967,971.317,0.125,-0.128605769,1,0,0,0.338,compass,0,3,3,23,1,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.318,977.664,0.144230769,-0.096153846,1,0,0,0.337,compass,0,4,4,25,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.664,983.931,-0.151442308,-0.111778846,1,0,0,0.262,compass,0,5,5,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.931,990.676,-0.338942308,-0.332932692,1,0,0,0.745,compass,0,6,6,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,128549,001,2024-07-12_19h01.24.612,experiment,2024.1.5,MacIntel,58.82352941,664576e027348efebb4dc5ac,6691931c2c63981b064e1f0c,6691b5adc411bda01c7fb378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.677,996.948,0.280048077,-0.283653846,1,0,0,0.256,compass,0,7,7,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
