welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Country,post_survey.question1.Alternative rock,post_survey.question1.Folk/indie,post_survey.question1.Jazz,post_survey.question1.Latin,post_survey.question1.Classical,post_survey.question1.Metal,post_survey.question1.A cappella,post_survey.question1.Hip hop,post_survey.question1.Reggae,post_survey.question1.R&B,post_survey.question1.Classic rock,post_survey.question1.Electronic (EDM),post_survey.question1.Disco,post_survey.question1.Pop,post_survey.question1.Ambient,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.612,923.312,space,8.668,,923.312,935.212,right,11.858,,0,1,1,1,1,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.219,941.612,0.119642857,0.133035714,1,0,0,0.367,compass,0,0,0,30,1,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.612,952.511,-0.150892857,-0.1875,1,0,0,4.867,compass,0,1,1,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.512,959.278,0.085714286,0.0875,1,0,0,0.766,compass,0,2,2,8,1,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.278,966.412,-0.089285714,0.101785714,1,0,0,1.133,compass,0,3,3,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.413,973.018,-0.18125,-0.058035714,1,0,0,0.573,compass,0,4,4,2,1,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.018,981.618,0.084821429,0.064285714,1,0,0,2.573,compass,0,5,5,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.618,988.445,0.258035714,0.274107143,1,0,0,0.8,compass,0,6,6,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.445,997.078,-0.125,-0.126785714,1,0,0,2.633,compass,0,7,7,15,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.078,1003.511,-0.125892857,-0.126785714,1,0,0,0.432,compass,0,8,8,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.511,1011.146,-0.139285714,0.051785714,1,0,0,1.633,compass,0,9,9,1,1,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.146,1019.879,-0.1,0.103571429,1,0,0,2.7,compass,0,10,10,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.879,1027.379,0.161607143,-0.059821429,1,0,0,1.467,compass,0,11,11,27,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.379,1034.846,-0.152678571,0.13125,1,0,0,1.434,compass,0,12,12,6,1,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.846,1041.279,0.146428571,0.109821429,1,0,0,0.433,compass,0,13,13,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.279,1048.512,0.09375,-0.095535714,1,0,0,1.233,compass,0,14,14,17,1,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.513,1055.279,0.125,0.155357143,1,0,0,0.733,compass,0,15,15,25,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.279,1062.246,-0.109821429,-0.094642857,1,0,0,0.934,compass,0,16,16,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.246,1068.946,0.099107143,0.063392857,1,0,0,0.667,compass,0,17,17,7,1,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.946,1076.646,0.103571429,-0.082142857,1,0,0,1.7,compass,0,18,18,33,1,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.646,1083.213,-0.114285714,-0.111607143,1,0,0,0.567,compass,0,19,19,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.213,1090.485,0.108035714,-0.116964286,1,0,0,1.272,compass,0,20,20,10,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.485,1098.013,0.153571429,0.094642857,1,0,0,1.501,compass,0,21,21,22,1,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.013,1106.846,-0.0625,-0.055357143,1,0,0,2.833,compass,0,22,22,29,1,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.846,1113.745,0.140178571,-0.065178571,1,0,0,0.899,compass,0,23,23,5,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.746,1120.313,-0.103571429,-0.13125,1,0,0,0.567,compass,0,24,24,16,1,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.313,1126.812,-0.103571429,-0.13125,1,0,0,0.499,compass,0,25,25,32,1,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.812,1133.28,0.142857143,-0.110714286,1,0,0,0.466,compass,0,26,26,3,1,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.28,1141.88,0.128571429,0.134821429,1,0,0,2.567,compass,0,27,27,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.88,1148.246,0.096428571,0.154464286,1,0,0,0.334,compass,0,28,28,14,1,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.246,1154.946,-0.142857143,-0.1125,1,0,0,0.7,compass,0,29,29,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.947,1162.579,0.058928571,-0.075892857,1,0,0,1.6,compass,0,30,30,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.579,1169.08,-0.116071429,-0.122321429,1,0,0,0.5,compass,0,31,31,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.08,1176.713,0.15625,0.057142857,1,0,0,1.633,compass,0,32,32,24,1,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.713,1184.98,-0.077678571,-0.05625,1,0,0,2.267,compass,0,33,33,11,1,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.98,1192.18,-0.075,-0.066964286,1,0,0,1.2,compass,0,34,34,20,1,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.18,1205.547,space,13.326,,1205.547,1213.88,right,8.283,,0,2,2,2,1,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.888,1221.213,0.108928571,0.108035714,1,0,0,1.299,compass,0,0,0,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.213,1227.846,-0.084821429,0.096428571,1,0,0,0.633,compass,0,1,1,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.846,1234.214,0.142857143,0.163392857,1,0,0,0.367,compass,0,2,2,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.214,1242.913,0.101785714,-0.041071429,1,0,0,2.665,compass,0,3,3,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.913,1249.547,0.145535714,0.158035714,1,0,0,0.634,compass,0,4,4,22,1,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.547,1255.647,-0.086607143,-0.074107143,1,0,0,0.1,compass,0,5,5,14,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.647,1262.086,-0.124107143,0.133035714,1,0,0,0.439,compass,0,6,6,31,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888007,001,2024-07-12_18h51.45.908,experiment,2024.1.5,MacIntel,30.3030303,5ea63ad9c8854764e110b128,6691931c2c63981b064e1f0c,6691b34ca8d561924cf6513a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.086,1269.746,-0.058928571,-0.096428571,1,0,0,1.633,compass,0,7,7,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
