welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.listen_time,post_survey.music_making,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Disco,post_survey.question1.Pop,post_survey.question1.Classic rock,post_survey.question1.Jazz,post_survey.question1.Ambient,post_survey.question1.Electronic (EDM),post_survey.question1.Alternative rock,post_survey.question1.Country,post_survey.question1.R&B,post_survey.question1.A cappella,post_survey.question1.Folk/indie,post_survey.question1.Reggae,post_survey.question1.Latin,post_survey.question1.Hip hop,post_survey.question1.Metal,post_survey.question1.Classical,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.7365,900.3031,space,24.5595,,900.3032,902.5821,right,2.2645,,0,1,1,1,1,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.5884,910.582,0.194444444,0.338888889,1,0,0,1.9831,compass,0,0,0,22,1,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.5865,918.2989,-0.216666667,0.340740741,1,0,0,1.7,compass,0,1,1,10,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.3033,925.6656,-0.343518519,-0.30462963,1,0,0,1.35,compass,0,2,2,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.6703,935.6325,0.000925926,-0.336111111,1,0,0,3.9501,compass,0,3,3,18,1,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.637,947.2825,0.000925926,-0.342592593,1,0,0,5.6334,compass,0,4,4,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.2871,956.5827,0.343518519,0.006481481,1,0,0,3.2834,compass,0,5,5,23,1,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.5873,964.9661,0.34537037,0.042592593,1,0,0,2.3668,compass,0,6,6,28,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.9708,972.8161,0.340740741,0.041666667,1,0,0,1.8334,compass,0,7,7,15,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.821,981.3163,0.312037037,0.341666667,1,0,0,2.4834,compass,0,8,8,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.321,990.333,-0.340740741,-0.293518519,1,0,0,3.0001,compass,0,9,9,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.3375,1000.3997,-0.053703704,-0.335185185,1,0,0,4.0501,compass,0,10,10,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.4043,1012.8667,-0.256481481,-0.309259259,1,0,0,6.4503,compass,0,11,11,33,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.8714,1022.3832,0.125,0.249074074,1,0,0,3.5001,compass,0,12,12,1,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.3875,1033.8834,0.150925926,-0.286111111,1,0,0,5.4835,compass,0,13,13,34,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.8881,1048.8003,0.062037037,-0.084259259,1,0,0,8.9001,compass,0,14,14,14,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.8049,1056.9337,0.076851852,0.090740741,1,0,0,2.1167,compass,0,15,15,17,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.9381,1065.284,0.099074074,0.303703704,1,0,0,2.3333,compass,0,16,16,26,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.2884,1073.0672,-0.000925926,0.239814815,1,0,0,1.7667,compass,0,17,17,24,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.0717,1083.1672,-0.178703704,-0.307407407,1,0,0,4.0832,compass,0,18,18,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.1718,1094.2507,0.176851852,0.253703704,1,0,0,5.0668,compass,0,19,19,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.2554,1103.2176,0.186111111,-0.312962963,1,0,0,2.95,compass,0,20,20,13,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.2222,1115.1842,0.25,-0.327777778,1,0,0,5.9502,compass,0,21,21,25,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.1888,1131.1511,0.017592593,-0.022222222,1,0,0,9.9503,compass,0,22,22,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.1557,1140.3179,0.344444444,-0.188888889,1,0,0,3.15,compass,0,23,23,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.3225,1150.3177,0.34537037,0.15462963,1,0,0,3.9833,compass,0,24,24,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.3223,1159.4682,0.337962963,0.314814815,1,0,0,3.1336,compass,0,25,25,31,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.473,1171.6181,-0.100925926,0.084259259,1,0,0,6.1334,compass,0,26,26,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.6228,1180.0515,0.183333333,0.003703704,1,0,0,2.4166,compass,0,27,27,4,1,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.056,1189.585,0.162037037,0.2,1,0,0,3.5167,compass,0,28,28,11,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.5897,1201.1851,-0.172222222,0.144444444,1,0,0,5.5834,compass,0,29,29,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.1898,1211.4185,0.112037037,0.130555556,1,0,0,4.2168,compass,0,30,30,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.4228,1221.1854,-0.041666667,0.001851852,1,0,0,3.7501,compass,0,31,31,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.1899,1231.1188,-0.096296296,-0.209259259,1,0,0,3.9166,compass,0,32,32,21,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.1233,1241.7189,0.067592593,-0.041666667,1,0,0,4.5833,compass,0,33,33,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.7235,1254.3523,-0.091666667,0.051851852,1,0,0,6.6168,compass,0,34,34,7,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.3568,1256.4191,space,2.0514,,1256.4192,1258.1357,right,1.701,,0,2,2,2,1,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.1416,1267.2026,0.239814815,0.074074074,1,0,0,3.0502,compass,0,0,0,27,1,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.2073,1278.1859,0.04537037,-0.262037037,1,0,0,4.9667,compass,0,1,1,10,1,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.1906,1286.736,-0.183333333,-0.24537037,1,0,0,2.5335,compass,0,2,2,16,1,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.7409,1294.5529,0.187962963,-0.25,1,0,0,1.8002,compass,0,3,3,5,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.5573,1306.7695,0.026851852,-0.332407407,1,0,0,6.2001,compass,0,4,4,15,1,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.774,1316.703,-0.249074074,0.012037037,1,0,0,3.9166,compass,0,5,5,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,614933,001,2024-07-12_19h33.02.080,experiment,2024.1.5,Win32,59.88023952,6333dafae0a6b172dd2bd2af,6691931c2c63981b064e1f0c,6691bd0df74762198a268168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316.7076,1326.8199,-0.000925926,-0.000925926,1,0,0,4.1002,compass,0,6,6,25,1,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
