welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Alternative rock,post_survey.question1.Reggae,post_survey.question1.A cappella,post_survey.question1.Folk/indie,post_survey.question1.Hip hop,post_survey.question1.Classic rock,post_survey.question1.Metal,post_survey.question1.R&B,post_survey.question1.Ambient,post_survey.question1.Electronic (EDM),post_survey.question1.Latin,post_survey.question1.Jazz,post_survey.question1.Disco,post_survey.question1.Classical,post_survey.question1.Pop,post_survey.question1.Country,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.6176,1007.8403,0.281925828,0.294405619,1,0,0,2.2221,compass,0,33,33,5,1,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.8563,1014.6672,-0.077947411,0.172883764,1,0,0,0.7995,compass,0,34,34,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.6836,1016.4493,space,1.751,,1016.4495,1019.65,right,3.1856,,0,1,1,1,1,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.6904,1026.3581,-0.117271961,0.136396918,1,0,0,0.6574,compass,0,0,0,7,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.3738,1032.8408,0.170141444,0.163165419,1,0,0,0.4527,compass,0,1,1,26,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.8559,1039.7893,0.300473782,0.315332153,1,0,0,0.9207,compass,0,2,2,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.8042,1046.3122,0.082735733,-0.090746418,1,0,0,0.4944,compass,0,3,3,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.3268,1054.0859,-0.014795939,-0.021970829,1,0,0,1.7422,compass,0,4,4,33,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.1011,1060.8049,0.000207391,-0.009052581,1,0,0,0.7013,compass,0,5,5,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.8194,1069.6571,0.085947816,-0.044401178,1,0,0,2.8367,compass,0,6,6,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.6725,1076.6536,0.31335965,0.318741991,1,0,0,0.9665,compass,0,7,7,22,1,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.6675,1085.5886,0.036351092,-0.039366422,1,0,0,2.9076,compass,0,8,8,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.6045,1092.1556,0.018927417,-0.021264627,1,0,0,0.5485,compass,0,9,9,24,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.1706,1098.455,0.061405952,0.131328959,1,0,0,0.2828,compass,0,10,10,28,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.4691,1105.4946,0.226860727,0.213732563,1,0,0,1.0151,compass,0,11,11,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.5097,1112.2257,0.029133613,0.180225533,1,0,0,0.7048,compass,0,12,12,1,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.2412,1119.3067,0.017878286,-0.021659457,1,0,0,1.0605,compass,0,13,13,4,1,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.3202,1127.5401,0.136482633,-0.025457785,1,0,0,2.2179,compass,0,14,14,25,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.5543,1133.9588,0.322762933,0.320387075,1,0,0,0.3997,compass,0,15,15,17,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.974,1142.4825,6.43305E-05,0.17507451,1,0,0,2.4915,compass,0,16,16,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.4994,1149.5262,0.034020867,0.300096073,1,0,0,1.0181,compass,0,17,17,10,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.5401,1158.8772,-0.025151642,-0.014066741,1,0,0,3.3333,compass,0,18,18,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.8979,1166.7446,-2.48582E-05,0.006835042,1,0,0,1.8428,compass,0,19,19,31,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.7587,1173.4308,-0.020435674,0.035521709,1,0,0,0.6597,compass,0,20,20,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.4459,1180.0448,-0.020435674,0.035521709,1,0,0,0.5812,compass,0,21,21,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0585,1186.8458,0.065256396,0.098170751,1,0,0,0.7834,compass,0,22,22,11,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.8596,1193.779,-0.043537695,-0.040513446,1,0,0,0.914,compass,0,23,23,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.7941,1201.2237,0.017368442,-0.02154258,1,0,0,1.4268,compass,0,24,24,15,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.2388,1207.8485,-0.020354866,-0.020019997,1,0,0,0.6032,compass,0,25,25,34,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.8635,1214.0796,0.046871991,-0.015881462,1,0,0,0.1989,compass,0,26,26,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.0932,1220.9684,-0.022804368,-0.023265821,1,0,0,0.8581,compass,0,27,27,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.983,1228.0822,0.133676019,-0.039499668,1,0,0,1.0918,compass,0,28,28,13,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.0967,1235.966,0.012987665,0.050574898,1,0,0,1.8622,compass,0,29,29,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.9808,1242.1877,0.015667768,-0.03177736,1,0,0,0.204,compass,0,30,30,23,1,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.2014,1249.8529,0.023618528,-0.024841022,1,0,0,1.6372,compass,0,31,31,18,1,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.8704,1256.9517,0.023449392,-0.025348645,1,0,0,1.0694,compass,0,32,32,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.9675,1263.2366,0.000631485,-0.004095767,1,0,0,0.2534,compass,0,33,33,14,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.2515,1270.0337,0.001308029,-0.013400548,1,0,0,0.7812,compass,0,34,34,21,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.034,1272.8331,space,2.7838,,1272.8332,1293.5017,right,20.6509,,0,2,2,2,1,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.533,1301.3076,0.192622297,-0.075810428,1,0,0,1.7674,compass,0,0,0,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.322,1308.2541,0.038840782,0.079860741,1,0,0,0.9302,compass,0,1,1,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,621264,001,2024-07-12_18h22.06.292,experiment,2024.1.5,Linux x86_64,59.88023952,65cafb5b3bbfc7be04c48e3f,6691931c2c63981b064e1f0c,6691ba736d14fd83c2a18ea2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308.2698,1315.6699,-0.028466596,-0.020919907,1,0,0,1.3958,compass,0,2,2,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
