welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.R&B,post_survey.question1.Latin,post_survey.question1.Hip hop,post_survey.question1.Country,post_survey.question1.Disco,post_survey.question1.Folk/indie,post_survey.question1.A cappella,post_survey.question1.Pop,post_survey.question1.Alternative rock,post_survey.question1.Jazz,post_survey.question1.Classic rock,post_survey.question1.Reggae,post_survey.question1.Electronic (EDM),post_survey.question1.Metal,post_survey.question1.Ambient,post_survey.question1.Classical,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habits,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.581,756.047,space,1.447,,756.047,758.613,right,2.549,,0,1,1,1,1,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.623,767.213,0.17037037,-0.172222222,1,0,0,2.583,compass,0,0,0,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.214,773.514,0.343518519,0.342592593,1,0,0,0.283,compass,0,1,1,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.516,780.447,0.05462963,0.234259259,1,0,0,0.917,compass,0,2,2,1,1,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.447,786.913,0.219444444,-0.038888889,1,0,0,0.45,compass,0,3,3,18,1,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.913,793.997,0.197222222,0.072222222,1,0,0,1.083,compass,0,4,4,23,1,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.998,800.613,0.19537037,0.021296296,1,0,0,0.6,compass,0,5,5,15,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.614,807.03,-0.031481481,0.213888889,1,0,0,0.416,compass,0,6,6,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.03,813.431,0.081481481,0.256481481,1,0,0,0.4,compass,0,7,7,24,1,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.433,819.68,0.033333333,0.339814815,1,0,0,0.233,compass,0,8,8,17,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.681,826.147,-0.048148148,-0.160185185,1,0,0,0.45,compass,0,9,9,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.147,832.448,-0.106481481,-0.065740741,1,0,0,0.3,compass,0,10,10,34,1,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.448,839.197,-0.105555556,-0.037037037,1,0,0,0.734,compass,0,11,11,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.197,846.281,0.169444444,0.048148148,1,0,0,1.082,compass,0,12,12,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.282,853.214,0.200925926,0.212962963,1,0,0,0.916,compass,0,13,13,11,1,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.214,859.364,0.134259259,0.216666667,1,0,0,0.133,compass,0,14,14,28,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.365,865.88,-0.138888889,0.227777778,1,0,0,0.5,compass,0,15,15,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.881,873.031,0.014814815,0.144444444,1,0,0,1.133,compass,0,16,16,14,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.031,879.314,-0.074074074,-0.006481481,1,0,0,0.266,compass,0,17,17,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.315,888.264,0.159259259,-0.02962963,1,0,0,2.934,compass,0,18,18,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.265,896.448,-0.153703704,-0.072222222,1,0,0,2.166,compass,0,19,19,33,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.448,902.814,-0.175925926,-0.167592593,1,0,0,0.351,compass,0,20,20,21,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.815,909.831,0.162037037,0.164814815,1,0,0,1.001,compass,0,21,21,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.832,916.581,0.146296296,0.019444444,1,0,0,0.734,compass,0,22,22,4,1,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.583,923.064,-0.099074074,-0.034259259,1,0,0,0.466,compass,0,23,23,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.065,929.747,0.317592593,0.328703704,1,0,0,0.666,compass,0,24,24,22,1,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.748,937.647,-0.251851852,0.316666667,1,0,0,1.883,compass,0,25,25,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.648,943.98,-0.002777778,0.328703704,1,0,0,0.315,compass,0,26,26,31,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.981,950.848,0.080555556,-0.131481481,1,0,0,0.866,compass,0,27,27,25,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.85,958.082,0.051851852,0.196296296,1,0,0,1.217,compass,0,28,28,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.082,964.781,-0.02037037,-0.02037037,1,0,0,0.684,compass,0,29,29,7,1,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.781,972.231,0.062962963,0.242592593,1,0,0,1.45,compass,0,30,30,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.232,978.265,0.225925926,0.337962963,1,0,0,0.016,compass,0,31,31,10,1,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.266,986.015,0.149074074,0.246296296,1,0,0,1.734,compass,0,32,32,13,1,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.017,992.414,0.172222222,0.337962963,1,0,0,0.383,compass,0,33,33,26,1,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.415,999.581,0.121296296,0.025,1,0,0,1.15,compass,0,34,34,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.581,1057.532,space,57.931,,1057.532,1078.999,right,21.444,,0,2,2,2,1,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.009,1085.565,0.008333333,0.333333333,1,0,0,0.55,compass,0,0,0,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.566,1091.998,0.197222222,0.305555556,1,0,0,0.416,compass,0,1,1,15,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.999,1099.182,-0.042592593,0.198148148,1,0,0,1.167,compass,0,2,2,11,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.182,1105.515,0.092592593,0.077777778,1,0,0,0.332,compass,0,3,3,17,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.515,1113.032,0,0.001851852,1,0,0,1.517,compass,0,4,4,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.033,1120.916,-0.10462963,0.190740741,1,0,0,1.866,compass,0,5,5,16,1,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,051904,001,2024-07-12_15h38.05.727,experiment,2024.1.5,Win32,60.0240096,5c76616a7fafbd00114723f5,6691931c2c63981b064e1f0c,6691af91d17ef3c3c2635c8f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.918,1127.215,-0.071296296,-0.103703704,1,0,0,0.284,compass,0,6,6,33,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
