welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.A cappella,post_survey.question1.Classical,post_survey.question1.Ambient,post_survey.question1.Metal,post_survey.question1.Latin,post_survey.question1.Country,post_survey.question1.Folk/indie,post_survey.question1.Electronic (EDM),post_survey.question1.Jazz,post_survey.question1.Alternative rock,post_survey.question1.Reggae,post_survey.question1.Pop,post_survey.question1.R&B,post_survey.question1.Classic rock,post_survey.question1.Hip hop,post_survey.question1.Disco,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.3835,1466.4473,-0.078125,-0.111979167,1,0,0,2.0465,compass,0,8,8,23,1,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466.4563,1473.7207,-0.201822917,0.166666667,1,0,0,1.2445,compass,0,9,9,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.7294,1482.6294,-0.165364583,0.147135417,1,0,0,2.8937,compass,0,10,10,15,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.6393,1490.5425,-0.13671875,-0.162760417,1,0,0,1.882,compass,0,11,11,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.5512,1498.3796,0.100260417,-0.138020833,1,0,0,1.8268,compass,0,12,12,28,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.3891,1505.6221,0.063802083,-0.0859375,1,0,0,1.2275,compass,0,13,13,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.6312,1512.9985,0.201822917,0.2109375,1,0,0,1.3608,compass,0,14,14,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.0079,1519.9797,-0.182291667,0.221354167,1,0,0,0.966,compass,0,15,15,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.9898,1526.59,-0.147135417,-0.15625,1,0,0,0.5834,compass,0,16,16,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1526.5989,1533.3996,-0.145833333,0.1328125,1,0,0,0.7876,compass,0,17,17,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.4087,1540.3592,0.083333333,0.05859375,1,0,0,0.933,compass,0,18,18,10,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.3678,1547.531,0.08984375,-0.080729167,1,0,0,1.1616,compass,0,19,19,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.5401,1556.2428,0.055989583,0.044270833,1,0,0,2.6973,compass,0,20,20,24,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.2519,1562.6821,-0.171875,0.18359375,1,0,0,0.4117,compass,0,21,21,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1562.6914,1572.4391,-0.130208333,0.115885417,1,0,0,3.7421,compass,0,22,22,26,1,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.4485,1579.9317,-0.111979167,-0.126302083,1,0,0,1.4775,compass,0,23,23,17,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.9407,1587.5241,-0.135416667,-0.102864583,1,0,0,1.5814,compass,0,24,24,21,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.5332,1594.3888,-0.177083333,0.192708333,1,0,0,0.8496,compass,0,25,25,33,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.3975,1601.4986,0.092447917,0.078125,1,0,0,1.0994,compass,0,26,26,31,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.5076,1608.1919,0.255208333,0.26953125,1,0,0,0.6666,compass,0,27,27,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.2009,1616.8955,-0.201822917,0.203125,1,0,0,2.6932,compass,0,28,28,34,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.9051,1624.3092,0.21484375,0.1953125,1,0,0,1.4035,compass,0,29,29,11,1,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.3179,1632.8627,-0.076822917,0.049479167,1,0,0,2.5268,compass,0,30,30,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.8722,1639.6892,-0.19921875,-0.13671875,1,0,0,0.812,compass,0,31,31,14,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.6989,1648.4646,-0.102864583,0.098958333,1,0,0,2.7652,compass,0,32,32,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648.4739,1656.3729,-0.169270833,0.19921875,1,0,0,1.8942,compass,0,33,33,0,1,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.3825,1663.6655,0.079427083,-0.072916667,1,0,0,1.2825,compass,0,34,34,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.6658,1663.666,,,,1663.666,1663.666,,,,0,3,3,3,1,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Item 2,Not a musician,Item 5,"Apple Music, Apple car play, YouTube, Radio",3,4,"I do activities such as: cleaning the house, driving, folding clothes, sitting outside, talking a walk, taking a shower, etc while listening to music.",Often,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Often,Sometimes,Always,Rarely,Often,Rarely,R&B,Hip Hop,Reggae,"I've always listened to a variety of music because of my mother. I still listen to Journey and older R&B and soul groups. Growing up in my day we had MTV and Vh1 music to watch while getting ready for school, so that exposed us to more soft rock and pop artist. In middle school, I strictly listened to country music. Now I still listen to a variety of genres such as Alternative artist Lewis Capaldi. My favorite genre is still R&B. It is my most played playlist the I love to sing along to.","Overall, I feel as though I have an R&B soul, but I love and have been exposed to most if not all genres throughout my life. I was familiar with 90% of the songs played.",0,0,0,0,1,,
,,,,,039938,001,2024-07-12_18h37.41.995,experiment,2024.1.5,Win32,60.06006006,6648bb202df5a337b816e22a,6691931c2c63981b064e1f0c,6691b017573e8f0890449c6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840.1829,2842.5918
