welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Country,post_survey.question1.Hip hop,post_survey.question1.R&B,post_survey.question1.Alternative rock,post_survey.question1.Metal,post_survey.question1.A cappella,post_survey.question1.Reggae,post_survey.question1.Ambient,post_survey.question1.Classical,post_survey.question1.Folk/indie,post_survey.question1.Classic rock,post_survey.question1.Disco,post_survey.question1.Latin,post_survey.question1.Electronic (EDM),post_survey.question1.Jazz,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0038,460.1134,0.303888889,0.308333333,1,0,0,3.0901,compass,0,26,26,14,1,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.1849,466.9326,-0.302222222,0.233333333,1,0,0,0.7328,compass,0,27,27,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.961,473.5292,0.34,-0.326666667,1,0,0,0.5672,compass,0,28,28,25,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.5869,480.5639,-0.286666667,-0.236111111,1,0,0,0.9727,compass,0,29,29,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.6171,487.0276,0.217777778,0.254444444,1,0,0,0.4073,compass,0,30,30,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.0842,493.5124,-0.180555556,0.32,1,0,0,0.4217,compass,0,31,31,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.5358,500.7901,0.273333333,-0.271666734,1,0,0,1.2505,compass,0,32,32,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.8929,507.5142,-0.181666667,-0.161111111,1,0,0,0.6202,compass,0,33,33,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.5346,515.0548,-0.338888889,0.258333333,1,0,0,1.5108,compass,0,34,34,0,1,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.1169,519.6986,space,4.5502,,519.6989,528.5392,right,8.8138,,0,0,0,0,1,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5632,538.7758,0.228333333,-0.329444444,1,0,0,4.204,compass,0,0,0,22,1,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.7941,545.3911,-0.216111111,0.326111111,1,0,0,0.5908,compass,0,1,1,15,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.4399,552.0414,0.288888889,0.310555539,1,0,0,0.6003,compass,0,2,2,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0661,558.6796,-0.221111111,0.337777778,1,0,0,0.5988,compass,0,3,3,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.7364,565.4979,-0.233333333,-0.300555556,1,0,0,0.7599,compass,0,4,4,1,1,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.5167,573.7235,-0.287777778,0.242777778,1,0,0,2.1998,compass,0,5,5,20,1,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.7571,584.1119,0.218888957,-0.290555556,1,0,0,4.3457,compass,0,6,6,5,1,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.1281,591.5219,0.298888889,0.216111094,1,0,0,1.3907,compass,0,7,7,14,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.5784,601.5837,0.318333333,-0.234444444,1,0,0,3.9986,compass,0,8,8,8,1,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.6506,609.7163,0.318333333,0.149444444,1,0,0,2.0639,compass,0,9,9,30,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.7881,616.813,-0.186111111,0.201111111,1,0,0,1.0183,compass,0,10,10,11,1,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.8933,623.4664,0.227777778,0.225,1,0,0,0.5683,compass,0,11,11,17,1,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.5067,630.1014,0.347222222,-0.331111111,1,0,0,0.5883,compass,0,12,12,10,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.1607,636.7833,-0.335555556,0.348888889,1,0,0,0.6011,compass,0,13,13,24,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.8472,643.8466,0.334444444,0.342777778,1,0,0,0.994,compass,0,14,14,33,1,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.9073,651.5157,0.331666667,-0.345,1,0,0,1.5988,compass,0,15,15,7,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.5317,659.9746,0.315,-0.29,1,0,0,2.4336,compass,0,16,16,27,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.9896,666.5322,-0.322777778,-0.330000068,1,0,0,0.5387,compass,0,17,17,13,1,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.6212,673.6721,0.333333333,-0.321666734,1,0,0,1.044,compass,0,18,18,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.7356,679.8608,-0.281666667,0.237777778,1,0,0,0.1006,compass,0,19,19,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.9358,686.3568,0.292222222,0.325,1,0,0,0.4084,compass,0,20,20,6,1,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.3925,694.7591,0.203333333,0.086666667,1,0,0,2.3626,compass,0,21,21,18,1,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.8198,702.2513,0.275555556,0.19,1,0,0,1.4287,compass,0,22,22,32,1,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.3146,710.5859,0.266666667,0.209444444,1,0,0,2.2684,compass,0,23,23,2,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.65,717.1418,-0.216111111,0.256666667,1,0,0,0.4817,compass,0,24,24,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.1605,724.4007,-0.21,-0.233333333,1,0,0,1.2229,compass,0,25,25,3,1,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.433,733.2247,-0.205555556,-0.213333401,1,0,0,2.783,compass,0,26,26,0,1,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.2996,742.3009,-0.272777778,-0.287777778,1,0,0,2.9805,compass,0,27,27,16,1,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.3403,750.3795,-0.279444444,0.091666667,1,0,0,2.0282,compass,0,28,28,31,1,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.442,757.0518,-0.33,0.333333333,1,0,0,0.5937,compass,0,29,29,26,1,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.1255,764.3402,0.301111111,0.32166665,1,0,0,1.2016,compass,0,30,30,29,1,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.3994,771.4586,-0.354444411,0.342222222,1,0,0,0.4586,compass,0,31,31,25,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.5214,778.1368,0.338333333,-0.343333333,1,0,0,0.6063,compass,0,32,32,19,1,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.1531,784.8332,0.349444444,-0.338333401,1,0,0,0.6699,compass,0,33,33,12,1,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,516664,001,2024-07-12_18h06.28.174,experiment,2024.1.5,Win32,58.47953216,6682bc923a62b9b1519eba14,6691931c2c63981b064e1f0c,6691b621f1df4ac97631a842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.9181,791.5729,-0.191666667,0.285555539,1,0,0,0.6417,compass,0,34,34,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
