welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.R&B,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.question1.Classic rock,post_survey.question1.Latin,post_survey.question1.Folk/indie,post_survey.question1.Metal,post_survey.question1.Reggae,post_survey.question1.Classical,post_survey.question1.Electronic (EDM),post_survey.question1.Disco,post_survey.question1.Country,post_survey.question1.Jazz,post_survey.question1.Ambient,post_survey.question1.Alternative rock,post_survey.question1.A cappella,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.2784,1375.3249,-0.164170914,-0.144578171,1,0,0,0.7919,compass,0,1,1,4,1,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.3344,1382.6436,0.262177734,0.227357597,1,0,0,1.2288,compass,0,2,2,33,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.6523,1389.6262,0.18260437,0.284333763,1,0,0,0.7837,compass,0,3,3,23,1,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.6346,1396.6653,-0.174188538,-0.166212997,1,0,0,0.836,compass,0,4,4,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.6742,1403.5655,-0.11719841,0.299846153,1,0,0,0.7981,compass,0,5,5,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.5739,1416.7041,0.002036819,0.002851791,1,0,0,7.1278,compass,0,6,6,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.7131,1423.808,0.257848969,0.180686703,1,0,0,0.7906,compass,0,7,7,26,1,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.8178,1431.0729,0.257848969,0.180686703,1,0,0,1.2106,compass,0,8,8,0,1,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.0815,1438.6366,-0.052611237,0.295508022,1,0,0,1.2094,compass,0,9,9,15,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.6454,1445.8678,0.308811798,0.300451374,1,0,0,1.2218,compass,0,10,10,22,1,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.8761,1453.2711,0.212312088,0.199232597,1,0,0,1.2029,compass,0,11,11,7,1,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.2801,1462.6616,-0.100455246,-0.176723633,1,0,0,3.348,compass,0,12,12,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.671,1474.925,0.002102661,-0.188472672,1,0,0,6.0432,compass,0,13,13,11,1,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.9334,1494.5829,-8.8501E-06,-0.00269001,1,0,0,13.4,compass,0,14,14,31,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.5918,1504.9392,0.000398178,0.330467052,1,0,0,4.095,compass,0,15,15,21,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.9481,1512.4104,-0.111496887,0.003862419,1,0,0,1.2697,compass,0,16,16,13,1,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.4189,1520.3573,0.183119202,-0.092466087,1,0,0,1.7914,compass,0,17,17,24,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520.3661,1527.1309,-0.001492157,0.001824303,1,0,0,0.4566,compass,0,18,18,25,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.1407,1539.3579,-0.000867157,0.001824303,1,0,0,5.8254,compass,0,19,19,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.3669,1551.7771,0.002637253,-0.008048286,1,0,0,6.0149,compass,0,20,20,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.7861,1561.7853,0.002637253,-0.008048286,1,0,0,3.5113,compass,0,21,21,34,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561.7938,1570.4666,-0.192261696,0.050449715,1,0,0,2.539,compass,0,22,22,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.4756,1587.3848,0.003564529,-0.002386856,1,0,0,10.7632,compass,0,23,23,18,1,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.3945,1594.4266,0.003564529,-0.002674866,1,0,0,0.766,compass,0,24,24,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.435,1603.6856,0.033249359,-0.163743896,1,0,0,3.1475,compass,0,25,25,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.694,1610.5548,-0.172359314,0.002787323,1,0,0,0.7988,compass,0,26,26,10,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.5634,1617.1897,-0.001609726,0.006468849,1,0,0,0.4034,compass,0,27,27,17,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.1979,1627.5603,0.000902405,0.007385368,1,0,0,4.0413,compass,0,28,28,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.5693,1639.8999,0.166929321,0.051604576,1,0,0,6.0882,compass,0,29,29,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.9089,1647.1096,0.100852432,0.059314804,1,0,0,1.1919,compass,0,30,30,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.1185,1658.2707,0.002603836,0.003569908,1,0,0,4.9644,compass,0,31,31,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.2795,1665.5341,0.001718216,-0.007475243,1,0,0,0.829,compass,0,32,32,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.5428,1672.5776,0.059150848,0.00431427,1,0,0,0.8428,compass,0,33,33,28,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.5864,1680.7812,-0.107751923,-0.1153339,1,0,0,2.054,compass,0,34,34,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.7813,1685.68,space,4.5458,0.0002,1685.68,1688.2551,right,2.2127,0.0002,0,2,2,2,1,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.2698,1699.7548,-0.177569313,0.284854984,1,0,0,5.1566,compass,0,0,0,7,1,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.7636,1710.7197,-0.058297348,0.05064888,1,0,0,4.6487,compass,0,1,1,15,1,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.7286,1717.5109,0.302989426,0.294883022,1,0,0,0.3885,compass,0,2,2,27,1,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.5198,1724.6784,0.117864838,0.021374016,1,0,0,1.0081,compass,0,3,3,4,1,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.687,1731.712,-0.001434097,0.002727318,1,0,0,0.7876,compass,0,4,4,2,1,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.7209,1740.3686,-0.026600571,0.021937256,1,0,0,2.3991,compass,0,5,5,14,1,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.3766,1748.348,0.001344299,0.193651066,1,0,0,1.7236,compass,0,6,6,28,1,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.3565,1755.3118,-0.031367111,0.260015125,1,0,0,0.8483,compass,0,7,7,10,1,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,673889,001,2024-07-12_18h08.21.945,experiment,2024.1.5,MacIntel,3.52858151,5b967e547840dc0001e3392f,6691931c2c63981b064e1f0c,6691b71f36bed8eb2b8fdb44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.3204,1762.036,-0.00375946,0.00465168,1,0,0,0.4604,compass,0,8,8,24,1,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
