welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classical,post_survey.question1.R&B,post_survey.question1.Classic rock,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Reggae,post_survey.question1.Latin,post_survey.question1.Folk/indie,post_survey.question1.Pop,post_survey.question1.A cappella,post_survey.question1.Metal,post_survey.question1.Jazz,post_survey.question1.Disco,post_survey.question1.Electronic (EDM),post_survey.question1.Alternative rock,post_survey.question1.Country,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.6958,1020.0862,0.012037037,0.251851852,1,0,0,1.3831,compass,0,34,34,0,1,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.0926,1046.5856,space,26.4868,,1046.5857,1049.8356,right,3.2311,,0,1,1,1,1,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.8439,1057.3355,0.168518519,-0.309259259,1,0,0,1.4823,compass,0,0,0,8,1,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.3415,1064.8519,-0.017592593,0.231481481,1,0,0,1.5,compass,0,1,1,5,1,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.8588,1072.3017,0.271296296,0.014814815,1,0,0,1.4333,compass,0,2,2,26,1,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.3077,1079.1348,-0.338888889,0.19537037,1,0,0,0.8157,compass,0,3,3,30,1,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.1412,1086.0353,0.310185185,0.099074074,1,0,0,0.8837,compass,0,4,4,3,1,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.0449,1094.1348,0.019444444,0.122222222,1,0,0,2.0825,compass,0,5,5,12,1,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.1454,1101.0509,-0.067592593,0.076851852,1,0,0,0.8999,compass,0,6,6,11,1,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.0574,1109.2674,0.02037037,-0.107407407,1,0,0,2.2,compass,0,7,7,16,1,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.2739,1118.5513,-0.293518519,-0.027777778,1,0,0,3.2672,compass,0,8,8,6,1,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.562,1125.767,-0.012037037,-0.125925926,1,0,0,1.1997,compass,0,9,9,23,1,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.7733,1133.2675,-0.063888889,-0.065740741,1,0,0,1.4836,compass,0,10,10,29,1,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.2899,1143.417,-0.006481481,-0.27037037,1,0,0,4.1167,compass,0,11,11,14,1,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.4385,1151.1998,-0.037962963,0.217592593,1,0,0,1.7498,compass,0,12,12,20,1,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.2058,1159.6336,0.122222222,0.156481481,1,0,0,2.4117,compass,0,13,13,27,1,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.6433,1169.388,0.12962963,0.162962963,1,0,0,3.7385,compass,0,14,14,31,1,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.3943,1178.6158,0.271296296,0.071296296,1,0,0,3.2166,compass,0,15,15,32,1,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.6225,1185.8709,0.024074074,0.090740741,1,0,0,1.2387,compass,0,16,16,0,1,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.8769,1192.505,0.224074074,0.184259259,1,0,0,0.6176,compass,0,17,17,1,1,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.514,1200.3819,0.336111111,-0.072222222,1,0,0,1.8619,compass,0,18,18,17,1,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.3892,1207.4816,0.018518519,-0.110185185,1,0,0,1.0781,compass,0,19,19,7,1,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.4879,1214.7982,0.140740741,-0.199074074,1,0,0,1.3001,compass,0,20,20,19,1,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.8046,1221.1532,0.318518519,-0.031481481,1,0,0,0.3333,compass,0,21,21,13,1,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.1593,1229.1311,-0.224074074,-0.069444444,1,0,0,1.9612,compass,0,22,22,9,1,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.1375,1235.9144,-0.032407407,-0.196296296,1,0,0,0.7615,compass,0,23,23,28,1,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.9205,1243.0975,0.308333333,0.049074074,1,0,0,1.1615,compass,0,24,24,24,1,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.1041,1251.5025,-0.082407407,-0.273148148,1,0,0,2.3833,compass,0,25,25,21,1,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.5089,1258.052,0.227777778,0.324074074,1,0,0,0.5333,compass,0,26,26,10,1,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.0581,1266.8689,-0.000925926,0.22037037,1,0,0,2.8053,compass,0,27,27,25,1,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.8752,1276.23,0.019444444,0.033333333,1,0,0,3.3501,compass,0,28,28,18,1,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.2364,1283.4296,0.302777778,0.033333333,1,0,0,1.1831,compass,0,29,29,22,1,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.4358,1291.0016,-0.3,0.057407407,1,0,0,1.5502,compass,0,30,30,33,1,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291.0082,1298.768,-0.147222222,0.109259259,1,0,0,1.7498,compass,0,31,31,34,1,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298.7743,1305.0626,-0.116666667,0.042592593,1,0,0,0.278,compass,0,32,32,2,1,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.0688,1311.7959,0.241666667,0.233333333,1,0,0,0.7166,compass,0,33,33,15,1,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.8024,1320.7294,0.006481481,0.05,1,0,0,2.9171,compass,0,34,34,4,1,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.7357,1347.6294,space,26.8892,,1347.6294,1349.5117,right,1.8684,,0,2,2,2,1,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.5208,1359.4446,-0.049074074,0.097222222,1,0,0,3.9166,compass,0,0,0,30,1,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.4509,1368.246,-0.116666667,0.094444444,1,0,0,2.7849,compass,0,1,1,23,1,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.2684,1375.095,-0.237037037,0.210185185,1,0,0,0.8171,compass,0,2,2,25,1,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.1049,1384.1444,0.115740741,-0.047222222,1,0,0,3.0336,compass,0,3,3,34,1,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.1508,1392.0446,-0.009259259,0.223148148,1,0,0,1.8838,compass,0,4,4,9,1,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,267298,001,2024-07-12_16h11.08.791,experiment,2024.1.5,Win32,59.88023952,65cbc0a5402b90fc2fddd78c,6691931c2c63981b064e1f0c,6691b7bb9726698f64f53358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.054,1398.4612,0.237962963,0.075925926,1,0,0,0.4007,compass,0,5,5,21,1,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
