song_id,rms,spectral_bandwidth,spectral_centroid,spectral_contrast,spectral_flatness,spectral_rolloff,zero_crossing_rate,mfccs_offset,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,tempo,key,treble,tbb,genre,mean_valence,sd_valence,mean_arousal,sd_arousal
2013_6_Original5S,0.19900222,2327.87602916657,2165.76701604625,21.751678248656,0.023044966,4603.07633249383,0.0827186986019736,-68.1909561157226,95.8322601318359,-11.1634731292724,33.3193855285644,5.30260848999023,10.9870042800903,-2.47945737838745,13.0971393585205,2.92728590965271,7.89651012420654,3.04105305671691,3.82230830192565,2.11810326576232,77,Eb,0,1,1,4.469387755102041,1.4874760616606937,4.081632653061225,1.5657364440559267
2014_1_Cover5S,0.20870598,2725.44001772244,2153.12961477008,21.8941048990131,0.02776126,5130.34480168269,0.0683450663919413,-98.5684814453125,93.9135589599609,27.8678226470947,30.4661273956298,14.1083831787109,1.4466780424118,10.5322761535644,3.4947760105133,2.43476867675781,5.97220182418823,-0.653762996196746,1.82871639728546,-5.93043518066406,161.499023,Ab,1,0,1,6.061224489795919,1.6125570179235271,5.224489795918367,1.805838980022501
2014_1_Original5S,0.24643308,3272.30280702401,3021.14841310276,21.4152146113208,0.038926024,7392.98753004807,0.121295859088827,-48.5237426757812,78.4618835449218,43.451374053955,10.3608522415161,14.5450725555419,0.192223846912384,-5.16020631790161,7.78887939453125,-1.63300764560699,-7.55939483642578,-6.9690237045288,5.65807723999023,-5.34470415115356,161.499023,F,0,1,1,6.448979591836735,1.100401905551556,6.163265306122449,1.2640368331841672
2014_2_Cover5S,0.19661148,2630.7720022731,2325.1736758588,25.6807198467216,0.016541507,4831.91256136507,0.0997759844805743,-125.158782958984,88.5751419067382,20.9248714447021,21.1373958587646,7.1732325553894,-0.48013162612915,15.9760513305664,-9.48224544525146,-7.26526021957397,-2.99468421936035,-16.8741149902343,-0.80942565202713,-6.78363323211669,129.199219,Db,1,0,2,4.1020408163265305,1.3267268300719075,3.2448979591836737,1.5482599405582431
2014_2_Original5S,0.17528404,2329.03119939884,2121.31463585252,22.2144726146521,0.025847498,4522.78015136718,0.103883579799107,-71.6718368530273,100.484214782714,-11.0660142898559,18.6928882598876,6.31766080856323,13.1873950958251,-1.19509363174438,8.87551689147949,9.81002330780029,4.98103618621826,-3.39432597160339,4.81558847427368,-2.24295735359191,129.199219,Db,1,0,1,4.3061224489795915,1.7701704441551789,5.408163265306122,1.442196925800745
2014_3_Cover5S,0.14825323,2718.24947808112,2589.44036692649,23.023959066976,0.037492372,5858.81763680633,0.100229032371076,-109.886459350585,76.1305236816406,11.878755569458,19.4050941467285,-9.23712921142578,-3.93955111503601,2.97895097732543,3.4740982055664,-16.2509059906005,4.00826120376586,-2.91444969177246,2.21230673789978,5.65382385253906,86.1328125,Ab,1,1,5,4.959183673469388,1.7907073052459537,4.183673469387755,1.7520638947128786
2014_3_Original5S,0.18517163,2339.09147556573,2059.15308625585,26.9936017115868,0.0086453315,4657.43330285904,0.0823931322030141,-139.531707763671,91.8933792114257,2.02997255325317,4.83141183853149,-21.342149734497,-8.45703983306884,-20.2562294006347,-8.54938507080078,-26.0215702056884,-9.67690658569336,-14.0102310180664,-5.06276369094848,-12.7402830123901,64.5996094,Ab,0,1,1,4.877551020408164,1.8555396010013785,3.224489795918367,1.7231911545449736
2014_4_Cover5S,0.08528396,2471.2317871873,2631.14088273138,24.5243546969525,0.015395197,4904.13807262073,0.143450372869318,-258.066375732421,81.1462173461914,0.961718916893005,1.15358591079711,8.50957489013671,-4.90855169296264,14.545105934143,-11.8539905548095,1.33869493007659,3.54078602790832,-16.1755142211914,-1.63899731636047,-13.1366853713989,95.703125,c,1,0,2,4.653061224489796,1.4075839289388048,3.204081632653061,1.457446280266942
2014_4_Original5S,0.18496591,2657.97653866387,3135.8364422194,21.8110932729827,0.059934653,6053.58207942124,0.162330524803811,-62.3334236145019,53.7228317260742,-20.3251037597656,12.1253032684326,2.04052543640136,11.9309902191162,3.26557946205139,2.46289205551147,9.31443786621093,14.7630500793457,2.68210411071777,13.2180118560791,-0.297985881567001,95.703125,c,1,0,1,4.959183673469388,1.8592021549743385,5.183673469387755,1.7281187915832428
2014_5_Cover5S,0.17429346,2301.10325980694,2131.50386116421,21.9994447600645,0.01634921,4330.9190970493,0.104988250124502,-62.3328094482421,105.344367980957,-11.4771099090576,29.3629169464111,7.55879116058349,-2.11117148399353,1.61444926261901,5.84054040908813,-2.28591656684875,11.5337085723876,-2.75895142555236,3.2410991191864,1.44287800788879,123.046875,Eb,0,1,3,4.204081632653061,1.5135442928869351,5.061224489795919,1.4917573985251156
2014_5_Original5S,0.23160167,2739.29405848594,2434.64984110987,20.9450665937568,0.02983109,5590.07910928236,0.0838164680088932,-50.6461448669433,89.0346221923828,13.2173833847045,26.6290798187255,9.28947353363037,14.5675678253173,6.11855459213256,4.87462949752807,1.09255146980285,9.13723468780517,-1.83921158313751,5.03313493728637,-0.183367490768432,123.046875,E,0,1,1,4.612244897959184,1.4834689993757346,5.142857142857143,1.118033988749895
2015_1_Cover5S,0.12019245,2641.78086669262,2742.92696997833,23.9020587697967,0.023523664,5818.80564135174,0.124699082485465,-172.222473144531,56.4881896972656,-8.7406587600708,-1.49539339542388,-0.535064458847045,2.22411704063415,-14.7818717956542,2.90823245048522,-9.10233306884765,7.66713905334472,2.50653910636901,10.6557445526123,5.19685983657836,117.453835,F,0,1,7,5.326530612244898,1.5328045524196383,5.448979591836735,1.514667517006564
2015_1_Original5S,0.09440927,2582.72436682497,2694.16523813249,22.8557514386579,0.029791636,5533.79125702247,0.127227440308988,-202.001831054687,64.5432891845703,-6.07098913192749,10.8157291412353,1.40136849880218,11.6576948165893,-4.39587545394897,-0.50226217508316,4.72249889373779,5.99447059631347,12.2347583770751,8.02516555786132,4.28610181808471,117.453835,F,0,1,1,5.489795918367347,1.4594869101216104,4.836734693877551,1.598787806114242
2015_2_Cover5S,0.15340272,2482.17250658636,2399.08741369548,25.1919492548694,0.02180773,4994.42029587766,0.10785197805851,-125.614624023437,83.3220977783203,4.23773860931396,29.0346164703369,9.20301628112793,11.0745286941528,-2.11978316307067,0.595326423645019,-13.0154590606689,6.12999439239501,-6.16338109970092,-4.85651350021362,-4.09630250930786,78.3025568,Db,0,1,1,5.244897959183673,1.5073515991756583,3.387755102040816,1.6306482163367355
2015_2_Original5S,0.17108682,2630.06739398523,2474.09502636438,24.4750596497599,0.024991546,5526.49183903496,0.0996437912995594,-133.339492797851,77.8015823364257,18.1848564147949,21.3942775726318,18.654125213623,16.814655303955,-5.33867025375366,10.201865196228,-3.85701918601989,10.114987373352,0.779018223285675,-3.25191855430603,-6.51749849319458,80.7495117,D,0,1,1,5.122448979591836,1.466751698215375,3.4897959183673466,1.4877618674202062
2015_3_Cover5S,0.09304243,2311.27529852052,2540.3893621261,23.840480769689,0.025318177,4749.05007102272,0.112620960582386,-179.149230957031,61.8238906860351,-40.0138702392578,13.7338123321533,-5.75458526611328,-16.390998840332,-14.9036769866943,-11.4060478210449,-18.7753963470459,-5.48932170867919,-2.68290066719055,-1.71029102802276,-0.820141851902008,80.7495117,Bb,0,1,3,3.5510204081632653,1.646476344725759,2.9795918367346936,1.713789610755058
