welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classic rock,post_survey.question1.Hip hop,post_survey.question1.Folk/indie,post_survey.question1.Latin,post_survey.question1.A cappella,post_survey.question1.Alternative rock,post_survey.question1.Reggae,post_survey.question1.Ambient,post_survey.question1.Metal,post_survey.question1.Classical,post_survey.question1.Disco,post_survey.question1.R&B,post_survey.question1.Country,post_survey.question1.Jazz,post_survey.question1.Pop,post_survey.question1.Electronic (EDM),post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.051,1062.583,0.180555556,-0.202546296,1.0,0.0,0.0,1.517,compass,0.0,16.0,16.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.584,1069.351,-0.178240741,-0.170138889,1.0,0.0,0.0,0.75,compass,0.0,17.0,17.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.356,1076.382,0.193287037,0.209490741,1.0,0.0,0.0,1.016,compass,0.0,18.0,18.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.385,1082.587,0.178240741,0.210648148,1.0,0.0,0.0,0.188,compass,0.0,19.0,19.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.588,1089.416,-0.150462963,-0.199074074,1.0,0.0,0.0,0.817,compass,0.0,20.0,20.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.419,1096.284,-0.141203704,-0.19212963,1.0,0.0,0.0,0.85,compass,0.0,21.0,21.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.285,1103.502,0.24537037,0.177083333,1.0,0.0,0.0,1.201,compass,0.0,22.0,22.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.507,1109.95,-0.162037037,-0.21412037,1.0,0.0,0.0,0.433,compass,0.0,23.0,23.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.951,1116.716,-0.211805556,0.18287037,1.0,0.0,0.0,0.751,compass,0.0,24.0,24.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.717,1123.682,0.195601852,0.1875,1.0,0.0,0.0,0.949,compass,0.0,25.0,25.0,24.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.684,1130.383,-0.168981481,-0.189814815,1.0,0.0,0.0,0.684,compass,0.0,26.0,26.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.384,1136.836,-0.143518519,-0.189814815,1.0,0.0,0.0,0.435,compass,0.0,27.0,27.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.84,1143.367,0.118055556,0.153935185,1.0,0.0,0.0,0.517,compass,0.0,28.0,28.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143.369,1149.95,0.149305556,-0.203703704,1.0,0.0,0.0,0.567,compass,0.0,29.0,29.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.951,1156.533,0.221064815,0.1875,1.0,0.0,0.0,0.567,compass,0.0,30.0,30.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.534,1163.216,-0.172453704,0.195601852,1.0,0.0,0.0,0.667,compass,0.0,31.0,31.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.217,1171.201,0.126157407,-0.159722222,1.0,0.0,0.0,1.967,compass,0.0,32.0,32.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.205,1178.149,-0.181712963,-0.184027778,1.0,0.0,0.0,0.934,compass,0.0,33.0,33.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.15,1185.216,-0.209490741,0.21412037,1.0,0.0,0.0,1.05,compass,0.0,34.0,34.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.216,1186.735,space,1.49,,1186.735,1188.382,right,1.626,,0.0,2.0,2.0,2.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.413,1194.866,0.167824074,-0.144675926,1.0,0.0,0.0,0.45,compass,0.0,0.0,0.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.867,1201.352,0.152777778,0.101851852,1.0,0.0,0.0,0.468,compass,0.0,1.0,1.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.357,1208.8,-0.167824074,0.193287037,1.0,0.0,0.0,1.434,compass,0.0,2.0,2.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.802,1215.951,-0.195601852,-0.168981481,1.0,0.0,0.0,1.135,compass,0.0,3.0,3.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.953,1223.065,0.137731481,-0.180555556,1.0,0.0,0.0,1.1,compass,0.0,4.0,4.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.067,1229.933,-0.194444444,-0.197916667,1.0,0.0,0.0,0.851,compass,0.0,5.0,5.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.934,1236.75,0.159722222,0.090277778,1.0,0.0,0.0,0.801,compass,0.0,6.0,6.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.757,1243.933,0.239583333,-0.150462963,1.0,0.0,0.0,1.167,compass,0.0,7.0,7.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.935,1250.616,-0.267361111,0.16087963,1.0,0.0,0.0,0.667,compass,0.0,8.0,8.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.617,1257.415,0.127314815,-0.172453704,1.0,0.0,0.0,0.782,compass,0.0,9.0,9.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.417,1265.649,0.111111111,-0.195601852,1.0,0.0,0.0,2.217,compass,0.0,10.0,10.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.651,1272.851,-0.153935185,0.125,1.0,0.0,0.0,1.184,compass,0.0,11.0,11.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.856,1279.732,0.12037037,0.128472222,1.0,0.0,0.0,0.867,compass,0.0,12.0,12.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.733,1286.649,0.15162037,-0.150462963,1.0,0.0,0.0,0.901,compass,0.0,13.0,13.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.65,1293.616,-0.150462963,0.211805556,1.0,0.0,0.0,0.951,compass,0.0,14.0,14.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.617,1300.602,-0.224537037,0.122685185,1.0,0.0,0.0,0.968,compass,0.0,15.0,15.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.606,1307.233,-0.239583333,0.1875,1.0,0.0,0.0,0.617,compass,0.0,16.0,16.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.234,1314.699,0.173611111,-0.128472222,1.0,0.0,0.0,1.45,compass,0.0,17.0,17.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.7,1321.416,-0.206018519,-0.219907407,1.0,0.0,0.0,0.7,compass,0.0,18.0,18.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.417,1328.282,-0.28125,-0.293981481,1.0,0.0,0.0,0.85,compass,0.0,19.0,19.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.284,1336.967,-0.177083333,0.18287037,1.0,0.0,0.0,2.668,compass,0.0,20.0,20.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336.973,1343.949,0.230324074,-0.131944444,1.0,0.0,0.0,0.967,compass,0.0,21.0,21.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.951,1350.499,0.269675926,0.157407407,1.0,0.0,0.0,0.535,compass,0.0,22.0,22.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.5,1357.482,-0.175925926,-0.143518519,1.0,0.0,0.0,0.965,compass,0.0,23.0,23.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,103736,1,2024-07-12_16h39.12.788,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691be689f2bed992ea5e089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.483,1363.983,-0.229166667,0.164351852,1.0,0.0,0.0,0.484,compass,0.0,24.0,24.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
