welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classical,post_survey.question1.Ambient,post_survey.question1.Country,post_survey.question1.Metal,post_survey.question1.Electronic (EDM),post_survey.question1.Classic rock,post_survey.question1.Latin,post_survey.question1.A cappella,post_survey.question1.Jazz,post_survey.question1.Reggae,post_survey.question1.Folk/indie,post_survey.question1.Alternative rock,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.question1.Disco,post_survey.question1.R&B,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.other_genres,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.648,937.915,space,3.239,,937.915,945.955,right,8.012,,0.0,1.0,1.0,1.0,1.0,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.028,953.472,-0.1015625,0.059895833,1.0,0.0,0.0,1.436,compass,0.0,0.0,0.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953.474,962.172,-0.1484375,0.119791667,1.0,0.0,0.0,2.663,compass,0.0,1.0,1.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.186,969.042,0.182291667,0.03125,1.0,0.0,0.0,0.844,compass,0.0,2.0,2.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969.044,975.946,0.1953125,-0.2265625,1.0,0.0,0.0,0.886,compass,0.0,3.0,3.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.948,985.53,-0.0546875,-0.15625,1.0,0.0,0.0,3.57,compass,0.0,4.0,4.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.532,991.938,-0.102864583,0.059895833,1.0,0.0,0.0,0.394,compass,0.0,5.0,5.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.947,999.349,-0.069010417,-0.1015625,1.0,0.0,0.0,1.378,compass,0.0,6.0,6.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.356,1005.921,-0.12109375,-0.119791667,1.0,0.0,0.0,0.562,compass,0.0,7.0,7.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.923,1012.848,0.162760417,0.141927083,1.0,0.0,0.0,0.919,compass,0.0,8.0,8.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.849,1019.595,-0.227864583,0.139322917,1.0,0.0,0.0,0.726,compass,0.0,9.0,9.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.597,1027.221,-0.01953125,0.23828125,1.0,0.0,0.0,1.607,compass,0.0,10.0,10.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.233,1034.277,-0.147135417,-0.15234375,1.0,0.0,0.0,1.036,compass,0.0,11.0,11.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.279,1041.662,-0.18359375,0.1640625,1.0,0.0,0.0,1.371,compass,0.0,12.0,12.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.663,1048.39,-0.092447917,0.098958333,1.0,0.0,0.0,0.714,compass,0.0,13.0,13.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.394,1058.013,-0.123697917,0.127604167,1.0,0.0,0.0,3.612,compass,0.0,14.0,14.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.015,1064.945,0.20703125,0.087239583,1.0,0.0,0.0,0.916,compass,0.0,15.0,15.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.952,1071.583,-0.21484375,0.1328125,1.0,0.0,0.0,0.623,compass,0.0,16.0,16.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.585,1080.585,0.217447917,0.078125,1.0,0.0,0.0,2.99,compass,0.0,17.0,17.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.586,1088.843,0.217447917,0.078125,1.0,0.0,0.0,2.243,compass,0.0,18.0,18.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.844,1096.536,-0.041666667,-0.18359375,1.0,0.0,0.0,1.67,compass,0.0,19.0,19.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.552,1103.422,-0.141927083,0.12890625,1.0,0.0,0.0,0.864,compass,0.0,20.0,20.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.424,1110.108,0.1015625,0.078125,1.0,0.0,0.0,0.669,compass,0.0,21.0,21.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1110.11,1117.825,0.1015625,0.075520833,1.0,0.0,0.0,1.704,compass,0.0,22.0,22.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.827,1124.475,0.080729167,-0.244791667,1.0,0.0,0.0,0.635,compass,0.0,23.0,23.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.478,1132.592,-0.162760417,0.186197917,1.0,0.0,0.0,2.103,compass,0.0,24.0,24.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.598,1139.826,-0.095052083,0.131510417,1.0,0.0,0.0,1.216,compass,0.0,25.0,25.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.827,1146.558,-0.131510417,0.139322917,1.0,0.0,0.0,0.719,compass,0.0,26.0,26.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.562,1153.224,-0.130208333,0.138020833,1.0,0.0,0.0,0.635,compass,0.0,27.0,27.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.226,1164.923,0.06640625,0.0859375,1.0,0.0,0.0,5.665,compass,0.0,28.0,28.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.94,1172.654,0.122395833,-0.05859375,1.0,0.0,0.0,1.675,compass,0.0,29.0,29.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.659,1180.788,-0.298177083,0.180989583,1.0,0.0,0.0,2.12,compass,0.0,30.0,30.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.789,1190.824,0.201822917,-0.095052083,1.0,0.0,0.0,4.019,compass,0.0,31.0,31.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.827,1197.42,-0.131510417,0.12109375,1.0,0.0,0.0,0.584,compass,0.0,32.0,32.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.423,1206.04,0.166666667,-0.141927083,1.0,0.0,0.0,2.601,compass,0.0,33.0,33.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.046,1214.72,0.169270833,-0.14453125,1.0,0.0,0.0,2.658,compass,0.0,34.0,34.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.72,1246.993,space,32.199,,1246.993,1250.151,right,3.129,,0.0,2.0,2.0,2.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.215,1257.358,0.225260417,0.115885417,1.0,0.0,0.0,1.14,compass,0.0,0.0,0.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.36,1267.582,0.27734375,0.157552083,1.0,0.0,0.0,4.217,compass,0.0,1.0,1.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.585,1279.719,0.083333333,-0.205729167,1.0,0.0,0.0,6.119,compass,0.0,2.0,2.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.725,1288.872,-0.087239583,0.069010417,1.0,0.0,0.0,3.133,compass,0.0,3.0,3.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.873,1296.706,0.286458333,-0.104166667,1.0,0.0,0.0,1.824,compass,0.0,4.0,4.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.707,1305.157,0.21484375,0.15625,1.0,0.0,0.0,2.425,compass,0.0,5.0,5.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.17,1313.101,0.30859375,0.233072917,1.0,0.0,0.0,1.858,compass,0.0,6.0,6.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,888741,1,2024-07-12_16h48.50.174,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b9953a1360840d8efd24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313.102,1321.012,0.20703125,0.251302083,1.0,0.0,0.0,1.901,compass,0.0,7.0,7.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
