welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Latin,post_survey.question1.Jazz,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.question1.Electronic (EDM),post_survey.question1.Classic rock,post_survey.question1.A cappella,post_survey.question1.Ambient,post_survey.question1.Alternative rock,post_survey.question1.R&B,post_survey.question1.Folk/indie,post_survey.question1.Classical,post_survey.question1.Disco,post_survey.question1.Country,post_survey.question1.Reggae,post_survey.question1.Metal,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.4323,745.5164,0.074999986,0.083333333,1.0,0.0,0.0,1.0816,compass,0.0,20.0,20.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.5273,753.13,0.116666653,-0.111111111,1.0,0.0,0.0,1.5921,compass,0.0,21.0,21.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.1482,762.7036,-0.088888875,0.125,1.0,0.0,0.0,3.555,compass,0.0,22.0,22.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.7124,769.683,0.117592635,0.146296289,1.0,0.0,0.0,0.9581,compass,0.0,23.0,23.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.6935,777.2538,0.117592635,0.146296289,1.0,0.0,0.0,1.5494,compass,0.0,24.0,24.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.2738,784.1621,0.124074088,0.162037037,1.0,0.0,0.0,0.8694,compass,0.0,25.0,25.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.175,792.8947,0.137962977,-0.117592635,1.0,0.0,0.0,2.7108,compass,0.0,26.0,26.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.9113,799.8299,0.124074088,-0.062037044,1.0,0.0,0.0,0.9106,compass,0.0,27.0,27.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.8461,807.7247,-0.076851809,0.070370356,1.0,0.0,0.0,1.8737,compass,0.0,28.0,28.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.7349,815.4335,0.12037037,-0.076851845,1.0,0.0,0.0,1.6882,compass,0.0,29.0,29.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.45,823.0579,0.112037023,0.076851845,1.0,0.0,0.0,1.604,compass,0.0,30.0,30.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.0683,830.1621,-0.080555527,-0.107407393,1.0,0.0,0.0,1.0835,compass,0.0,31.0,31.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.1713,838.1416,0.109259288,0.023148148,1.0,0.0,0.0,1.9587,compass,0.0,32.0,32.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.1504,845.7871,-0.085185157,-0.118518547,1.0,0.0,0.0,1.625,compass,0.0,33.0,33.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.7968,853.0382,0.124074088,-0.112963005,1.0,0.0,0.0,1.2294,compass,0.0,34.0,34.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.0385,889.9957,space,36.9493,,889.9957,895.3916,right,5.376,,0.0,1.0,1.0,1.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.4121,902.0793,0.061111097,-0.099074116,1.0,0.0,0.0,0.6666,compass,0.0,0.0,0.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.092,909.746,-0.181481467,0.263888889,1.0,0.0,0.0,1.6408,compass,0.0,1.0,1.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.7568,916.1888,0.132407436,0.264814818,1.0,0.0,0.0,0.4168,compass,0.0,2.0,2.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.1985,922.7043,0.132407436,0.264814818,1.0,0.0,0.0,0.4949,compass,0.0,3.0,3.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.719,929.5584,0.131481524,-0.069444444,1.0,0.0,0.0,0.8335,compass,0.0,4.0,4.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.5727,936.4135,0.131481524,-0.101851852,1.0,0.0,0.0,0.8339,compass,0.0,5.0,5.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.4242,943.9543,-0.218518504,0.142592571,1.0,0.0,0.0,1.5142,compass,0.0,6.0,6.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.973,952.5589,0.078703704,-0.053703697,1.0,0.0,0.0,2.5785,compass,0.0,7.0,7.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.5735,959.1428,0.180555556,0.133333312,1.0,0.0,0.0,0.5628,compass,0.0,8.0,8.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.1551,966.6636,0.180555556,0.133333312,1.0,0.0,0.0,1.4929,compass,0.0,9.0,9.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.6815,975.9286,0.17777782,-0.079629651,0.0,0.0,1.0,3.2379,compass,0.0,10.0,10.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.9291,982.8373,-0.145370342,0.24537037,1.0,0.0,0.0,0.8973,compass,0.0,11.0,11.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.8446,990.1277,0.136111153,0.2574074,1.0,0.0,0.0,1.2707,compass,0.0,12.0,12.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.1388,996.9125,-0.149999972,0.255555559,1.0,0.0,0.0,0.7706,compass,0.0,13.0,13.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.9202,1005.3293,-0.047222208,0.27037036,0.0,0.0,1.0,2.3893,compass,0.0,14.0,14.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.3395,1011.7324,-0.155555513,0.158333319,1.0,0.0,0.0,0.3752,compass,0.0,15.0,15.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.7533,1019.108,0.091666681,0.308333326,1.0,0.0,0.0,1.3333,compass,0.0,16.0,16.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.1253,1026.2252,-0.186111097,0.230555552,1.0,0.0,0.0,1.0774,compass,0.0,17.0,17.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.2346,1032.7059,-0.178703661,0.221296293,1.0,0.0,0.0,0.4552,compass,0.0,18.0,18.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.7246,1041.9342,0.150000042,0.249074071,1.0,0.0,0.0,3.2084,compass,0.0,19.0,19.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.947,1050.997,0.147222236,0.243518511,1.0,0.0,0.0,3.0421,compass,0.0,20.0,20.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.0115,1058.4544,0.146296325,0.288888878,1.0,0.0,0.0,1.4371,compass,0.0,21.0,21.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.4643,1066.0378,0.101851852,0.309259256,1.0,0.0,0.0,1.5561,compass,0.0,22.0,22.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.0476,1073.3296,-0.19259255,-0.115740741,1.0,0.0,0.0,1.2645,compass,0.0,23.0,23.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073.3404,1080.2953,0.123148176,0.14444443,1.0,0.0,0.0,0.9446,compass,0.0,24.0,24.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.3053,1086.9768,-0.146296254,-0.112037023,1.0,0.0,0.0,0.6671,compass,0.0,25.0,25.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.0046,1094.9353,0.25462963,-0.194444444,0.0,0.0,1.0,1.9097,compass,0.0,26.0,26.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,753153,1,2024-07-12_17h28.52.294,experiment,2024.1.5,Win32,59.88023952,6691931c2c63981b064e1f0c,6691bbbfa334351baf4fd09a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.9662,1101.7685,-0.191666638,0.142592571,1.0,0.0,0.0,0.7919,compass,0.0,27.0,27.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
