welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Reggae,post_survey.question1.Latin,post_survey.question1.Folk/indie,post_survey.question1.Metal,post_survey.question1.R&B,post_survey.question1.A cappella,post_survey.question1.Country,post_survey.question1.Pop,post_survey.question1.Classical,post_survey.question1.Classic rock,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Electronic (EDM),post_survey.question1.Alternative rock,post_survey.question1.Disco,post_survey.question1.Jazz,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.857,1637.873,-0.187804878,-0.168292683,1.0,0.0,0.0,1.999,compass,0.0,10.0,10.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.873,1644.857,0.090243902,-0.157317073,1.0,0.0,0.0,0.983,compass,0.0,11.0,11.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.858,1657.457,-0.207317073,-0.159756098,1.0,0.0,0.0,6.584,compass,0.0,12.0,12.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.457,1669.074,0.326829268,-0.101219512,1.0,0.0,0.0,5.616,compass,0.0,13.0,13.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.074,1695.091,,,,,,,,0.0,14.0,14.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.092,1703.49,0.176829268,0.117073171,1.0,0.0,0.0,2.383,compass,0.0,15.0,15.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.491,1715.141,0.169512195,0.104878049,1.0,0.0,0.0,5.632,compass,0.0,16.0,16.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.141,1725.191,0.141463415,-0.087804878,1.0,0.0,0.0,4.034,compass,0.0,17.0,17.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.191,1735.957,-0.058536585,-0.123170732,1.0,0.0,0.0,4.765,compass,0.0,18.0,18.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.957,1745.558,0.174390244,-0.212195122,1.0,0.0,0.0,3.6,compass,0.0,19.0,19.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.558,1751.607,0.179268293,-0.141463415,1.0,0.0,0.0,0.049,compass,0.0,20.0,20.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.607,1758.807,0.179268293,-0.136585366,1.0,0.0,0.0,1.199,compass,0.0,21.0,21.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.808,1784.825,,,,,,,,0.0,22.0,22.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.826,1790.958,-0.180487805,-0.26097561,1.0,0.0,0.0,0.117,compass,0.0,23.0,23.0,24.0,1.0,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.958,1797.042,-0.191463415,-0.26097561,1.0,0.0,0.0,0.083,compass,0.0,24.0,24.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.043,1805.909,0.101219512,0.167073171,1.0,0.0,0.0,2.85,compass,0.0,25.0,25.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805.91,1814.809,0.101219512,0.167073171,1.0,0.0,0.0,2.884,compass,0.0,26.0,26.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.81,1822.776,0.075609756,-0.08902439,1.0,0.0,0.0,1.951,compass,0.0,27.0,27.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.776,1829.108,0.142682927,0.103658537,1.0,0.0,0.0,0.316,compass,0.0,28.0,28.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.109,1836.959,0.185365854,-0.098780488,1.0,0.0,0.0,1.834,compass,0.0,29.0,29.0,18.0,1.0,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.959,1849.576,-0.119512195,-0.223170732,1.0,0.0,0.0,6.6,compass,0.0,30.0,30.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.576,1857.525,0.209756098,-0.102439024,1.0,0.0,0.0,1.933,compass,0.0,31.0,31.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.526,1867.442,-0.22804878,0.054878049,1.0,0.0,0.0,3.9,compass,0.0,32.0,32.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.442,1876.293,0.198780488,0.2,1.0,0.0,0.0,2.834,compass,0.0,33.0,33.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.294,1882.526,0.186585366,0.193902439,1.0,0.0,0.0,0.216,compass,0.0,34.0,34.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.526,1941.827,space,59.288,,1941.827,2048.71,right,106.865,,0.0,2.0,2.0,2.0,1.0,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.715,2059.777,0.08902439,-0.063414634,1.0,0.0,0.0,5.051,compass,0.0,0.0,0.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059.777,2069.278,0.163414634,0.041463415,1.0,0.0,0.0,3.498,compass,0.0,1.0,1.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069.278,2075.96,0.159756098,0.090243902,1.0,0.0,0.0,0.666,compass,0.0,2.0,2.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075.96,2084.211,0.159756098,0.090243902,1.0,0.0,0.0,2.249,compass,0.0,3.0,3.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084.211,2110.228,,,,,,,,0.0,4.0,4.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.229,2116.544,0.18902439,0.247560976,1.0,0.0,0.0,0.3,compass,0.0,5.0,5.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.545,2122.628,-0.12195122,0.286585366,1.0,0.0,0.0,0.067,compass,0.0,6.0,6.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.628,2128.645,0.147560976,0.258536585,1.0,0.0,0.0,0.017,compass,0.0,7.0,7.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.646,2137.711,0.147560976,0.259756098,1.0,0.0,0.0,3.05,compass,0.0,8.0,8.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.712,2143.928,0.147560976,0.259756098,1.0,0.0,0.0,0.2,compass,0.0,9.0,9.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2143.928,2150.028,-0.042682927,-0.035365854,1.0,0.0,0.0,0.1,compass,0.0,10.0,10.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.029,2170.128,-0.042682927,-0.035365854,1.0,0.0,0.0,14.084,compass,0.0,11.0,11.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.129,2176.261,0.174390244,0.009756098,1.0,0.0,0.0,0.116,compass,0.0,12.0,12.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.262,2184.547,0.16097561,0.046341463,1.0,0.0,0.0,2.268,compass,0.0,13.0,13.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2184.547,2194.846,-0.057317073,0.054878049,1.0,0.0,0.0,4.285,compass,0.0,14.0,14.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194.847,2201.912,-0.057317073,0.054878049,1.0,0.0,0.0,1.05,compass,0.0,15.0,15.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201.913,2212.294,0.285365854,0.190243902,1.0,0.0,0.0,4.366,compass,0.0,16.0,16.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,298291,1,2024-07-12_17h55.55.347,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b4497139d7c78eb0fe0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.295,2223.679,0.276829268,0.197560976,1.0,0.0,0.0,5.383,compass,0.0,17.0,17.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
