welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classic rock,post_survey.question1.Reggae,post_survey.question1.Country,post_survey.question1.Electronic (EDM),post_survey.question1.Metal,post_survey.question1.Pop,post_survey.question1.R&B,post_survey.question1.A cappella,post_survey.question1.Ambient,post_survey.question1.Folk/indie,post_survey.question1.Latin,post_survey.question1.Jazz,post_survey.question1.Alternative rock,post_survey.question1.Hip hop,post_survey.question1.Disco,post_survey.question1.Classical,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.679,903.128,0.24537037,0.180555556,1.0,0.0,0.0,0.442,compass,0.0,19.0,19.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.129,909.543,0.232407407,0.231481481,1.0,0.0,0.0,0.406,compass,0.0,20.0,20.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.544,915.926,-0.185185185,-0.198148148,1.0,0.0,0.0,0.382,compass,0.0,21.0,21.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.926,924.644,0.301851852,-0.164814815,1.0,0.0,0.0,2.703,compass,0.0,22.0,22.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.644,932.795,0.215740741,0.112962963,1.0,0.0,0.0,2.143,compass,0.0,23.0,23.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.795,939.203,0.185185185,-0.138888889,1.0,0.0,0.0,0.397,compass,0.0,24.0,24.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.203,945.541,0.12037037,0.167592593,1.0,0.0,0.0,0.333,compass,0.0,25.0,25.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.541,954.348,0.222222222,-0.221296296,1.0,0.0,0.0,2.796,compass,0.0,26.0,26.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.348,961.773,0.213888889,0.25,1.0,0.0,0.0,1.42,compass,0.0,27.0,27.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.773,968.172,0.202777778,0.193518519,1.0,0.0,0.0,0.384,compass,0.0,28.0,28.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.172,976.44,0.247222222,0.253703704,1.0,0.0,0.0,2.266,compass,0.0,29.0,29.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.44,982.872,0.218518519,0.269444444,1.0,0.0,0.0,0.416,compass,0.0,30.0,30.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.872,989.95,0.218518519,0.269444444,1.0,0.0,0.0,1.078,compass,0.0,31.0,31.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.951,996.356,0.235185185,0.169444444,1.0,0.0,0.0,0.398,compass,0.0,32.0,32.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.357,1004.45,0.269444444,-0.066666667,1.0,0.0,0.0,2.087,compass,0.0,33.0,33.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.451,1011.931,-0.121296296,-0.198148148,1.0,0.0,0.0,1.472,compass,0.0,34.0,34.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.931,1040.746,space,28.796,,1040.746,1042.62,right,1.847,,0.0,2.0,2.0,2.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.628,1049.004,0.250925926,-0.15,1.0,0.0,0.0,0.375,compass,0.0,0.0,0.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.004,1057.291,0.175,-0.150925926,1.0,0.0,0.0,2.273,compass,0.0,1.0,1.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057.291,1064.599,0.225,-0.135185185,1.0,0.0,0.0,1.307,compass,0.0,2.0,2.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.599,1071.453,0.256481481,-0.182407407,1.0,0.0,0.0,0.853,compass,0.0,3.0,3.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.453,1079.569,0.268518519,-0.187037037,1.0,0.0,0.0,2.111,compass,0.0,4.0,4.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.57,1086.265,0.312962963,0.107407407,1.0,0.0,0.0,0.692,compass,0.0,5.0,5.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.265,1092.981,0.237962963,0.188888889,1.0,0.0,0.0,0.699,compass,0.0,6.0,6.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.981,1099.977,0.277777778,0.190740741,1.0,0.0,0.0,0.987,compass,0.0,7.0,7.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.978,1106.986,0.284259259,0.22962963,1.0,0.0,0.0,1.0,compass,0.0,8.0,8.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.986,1116.882,0.284259259,0.22962963,1.0,0.0,0.0,3.888,compass,0.0,9.0,9.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.883,1133.272,0.211111111,0.163888889,1.0,0.0,0.0,10.376,compass,0.0,10.0,10.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.273,1142.931,0.225925926,0.219444444,1.0,0.0,0.0,3.652,compass,0.0,11.0,11.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.931,1150.255,-0.063888889,-0.047222222,1.0,0.0,0.0,1.318,compass,0.0,12.0,12.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.255,1158.442,0.181481481,0.163888889,1.0,0.0,0.0,2.186,compass,0.0,13.0,13.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.443,1165.371,0.187037037,0.233333333,1.0,0.0,0.0,0.921,compass,0.0,14.0,14.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.371,1171.959,0.242592593,-0.212962963,1.0,0.0,0.0,0.582,compass,0.0,15.0,15.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.96,1178.627,0.19537037,0.149074074,1.0,0.0,0.0,0.652,compass,0.0,16.0,16.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.628,1185.096,0.19537037,0.149074074,1.0,0.0,0.0,0.466,compass,0.0,17.0,17.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.097,1193.659,0.194444444,-0.106481481,1.0,0.0,0.0,2.554,compass,0.0,18.0,18.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.66,1211.523,0.242592593,-0.230555556,1.0,0.0,0.0,11.851,compass,0.0,19.0,19.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211.523,1218.191,0.232407407,-0.224074074,1.0,0.0,0.0,0.664,compass,0.0,20.0,20.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.191,1225.69,0.203703704,0.151851852,1.0,0.0,0.0,1.484,compass,0.0,21.0,21.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.69,1232.266,0.272222222,0.103703704,1.0,0.0,0.0,0.57,compass,0.0,22.0,22.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.266,1239.945,0.239814815,0.202777778,1.0,0.0,0.0,1.678,compass,0.0,23.0,23.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.946,1246.683,-0.166666667,0.240740741,1.0,0.0,0.0,0.726,compass,0.0,24.0,24.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.684,1253.206,0.142592593,0.14537037,1.0,0.0,0.0,0.511,compass,0.0,25.0,25.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,378811,1,2024-07-12_16h07.05.546,experiment,2024.1.5,MacIntel,58.82352941,6691931c2c63981b064e1f0c,6691b7033008e619db223b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.206,1259.806,0.273148148,-0.182407407,1.0,0.0,0.0,0.599,compass,0.0,26.0,26.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
