welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Disco,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.question1.Classical,post_survey.question1.Ambient,post_survey.question1.Alternative rock,post_survey.question1.Classic rock,post_survey.question1.Latin,post_survey.question1.Folk/indie,post_survey.question1.Jazz,post_survey.question1.Metal,post_survey.question1.A cappella,post_survey.question1.Reggae,post_survey.question1.Country,post_survey.question1.Electronic (EDM),post_survey.question1.R&B,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.4171,648.7753,-0.069444444,-0.253703704,1.0,0.0,0.0,3.3489,compass,0.0,18.0,18.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.7838,655.6562,-0.155555556,0.051851852,1.0,0.0,0.0,0.8662,compass,0.0,19.0,19.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.6628,662.2541,0.20462963,-0.191666667,1.0,0.0,0.0,0.5831,compass,0.0,20.0,20.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.2635,668.6851,0.214814815,0.264814815,1.0,0.0,0.0,0.4165,compass,0.0,21.0,21.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.694,675.1828,-0.250925926,-0.062037037,1.0,0.0,0.0,0.4831,compass,0.0,22.0,22.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.1887,681.814,0.207407407,-0.162037037,1.0,0.0,0.0,0.6157,compass,0.0,23.0,23.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.8222,688.6953,0.137037037,-0.116666667,1.0,0.0,0.0,0.8658,compass,0.0,24.0,24.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.7022,696.176,0.198148148,-0.197222222,1.0,0.0,0.0,1.4659,compass,0.0,25.0,25.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.1821,703.5902,-0.041666667,0.1,1.0,0.0,0.0,1.3996,compass,0.0,26.0,26.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.5985,710.3879,0.139814815,0.110185185,1.0,0.0,0.0,0.7835,compass,0.0,27.0,27.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.4023,718.1185,0.123148148,0.12962963,1.0,0.0,0.0,1.7155,compass,0.0,28.0,28.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.1242,724.9161,0.143518519,0.178703704,1.0,0.0,0.0,0.7828,compass,0.0,29.0,29.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.9224,731.897,0.119444444,-0.088888889,1.0,0.0,0.0,0.966,compass,0.0,30.0,30.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.903,738.313,0.163888889,-0.141666667,1.0,0.0,0.0,0.4008,compass,0.0,31.0,31.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.3368,745.4268,-0.075,-0.065740741,1.0,0.0,0.0,1.083,compass,0.0,32.0,32.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.4362,752.374,-0.184259259,0.211111111,1.0,0.0,0.0,0.9326,compass,0.0,33.0,33.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.383,760.3375,-0.199074074,0.162962963,1.0,0.0,0.0,1.9494,compass,0.0,34.0,34.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.3379,764.9362,space,4.5874,,764.9363,768.0689,right,3.1173,,0.0,1.0,1.0,1.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.0867,775.5159,0.047222222,0.193518519,1.0,0.0,0.0,1.416,compass,0.0,0.0,0.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.5244,785.5622,-0.062037037,-0.230555556,1.0,0.0,0.0,4.0317,compass,0.0,1.0,1.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.5675,793.3105,0.202777778,-0.209259259,1.0,0.0,0.0,1.7329,compass,0.0,2.0,2.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.3191,804.8226,-0.090740741,0.182407407,1.0,0.0,0.0,5.4973,compass,0.0,3.0,3.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.8308,812.5535,-0.041666667,0.059259259,1.0,0.0,0.0,1.7159,compass,0.0,4.0,4.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.5622,819.2683,-0.275,0.251851852,1.0,0.0,0.0,0.6991,compass,0.0,5.0,5.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.2764,826.1159,0.276851852,0.268518519,1.0,0.0,0.0,0.8333,compass,0.0,6.0,6.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.1235,834.8152,-0.064814815,0.084259259,1.0,0.0,0.0,2.6853,compass,0.0,7.0,7.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.8234,847.0751,0.043518519,0.038888889,1.0,0.0,0.0,6.247,compass,0.0,8.0,8.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.0804,859.7212,0.037962963,0.041666667,1.0,0.0,0.0,6.6312,compass,0.0,9.0,9.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.7301,866.5684,0.047222222,-0.052777778,1.0,0.0,0.0,0.8328,compass,0.0,10.0,10.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.5736,877.1655,0.015740741,0.263888889,1.0,0.0,0.0,4.5815,compass,0.0,11.0,11.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.1761,884.8623,0.022222222,0.092592593,1.0,0.0,0.0,1.6828,compass,0.0,12.0,12.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.8684,895.7419,0.037037037,0.068518519,1.0,0.0,0.0,4.864,compass,0.0,13.0,13.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.7472,903.1062,0.023148148,0.175,1.0,0.0,0.0,1.349,compass,0.0,14.0,14.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.1163,909.5713,0.101851852,0.331481481,1.0,0.0,0.0,0.4499,compass,0.0,15.0,15.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.579,920.1171,-0.266666667,-0.088888889,1.0,0.0,0.0,4.5318,compass,0.0,16.0,16.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.1235,927.7145,-0.039814815,0.050925926,1.0,0.0,0.0,1.5826,compass,0.0,17.0,17.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.7202,935.8617,0.09537037,0.068518519,1.0,0.0,0.0,2.1318,compass,0.0,18.0,18.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.8695,946.9913,-0.158333333,0.049074074,1.0,0.0,0.0,5.1146,compass,0.0,19.0,19.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.9965,955.0387,-0.056481481,-0.182407407,1.0,0.0,0.0,2.0328,compass,0.0,20.0,20.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.0477,964.3861,-0.206481481,0.136111111,1.0,0.0,0.0,3.3326,compass,0.0,21.0,21.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.3949,971.5496,-0.116666667,0.127777778,1.0,0.0,0.0,1.1493,compass,0.0,22.0,22.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.5549,978.5481,-0.252777778,0.17037037,1.0,0.0,0.0,0.9839,compass,0.0,23.0,23.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.5558,985.3782,0.223148148,0.196296296,1.0,0.0,0.0,0.8159,compass,0.0,24.0,24.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,852540,1,2024-07-12_16h22.21.649,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691b9569a62a93c04fbe267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.3864,991.9761,0.225925926,0.07962963,1.0,0.0,0.0,0.5824,compass,0.0,25.0,25.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
