welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Jazz,post_survey.question1.R&B,post_survey.question1.Latin,post_survey.question1.Pop,post_survey.question1.Reggae,post_survey.question1.Classical,post_survey.question1.Alternative rock,post_survey.question1.Hip hop,post_survey.question1.Electronic (EDM),post_survey.question1.Disco,post_survey.question1.Folk/indie,post_survey.question1.Country,post_survey.question1.A cappella,post_survey.question1.Ambient,post_survey.question1.Metal,post_survey.question1.Classic rock,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.805,1046.542,0.203703704,-0.159722222,1.0,0.0,0.0,0.729,compass,0.0,7.0,7.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.544,1053.006,0.273148148,0.19212963,1.0,0.0,0.0,0.44,compass,0.0,8.0,8.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.014,1059.475,-0.145833333,0.194444444,1.0,0.0,0.0,0.453,compass,0.0,9.0,9.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.475,1066.106,0.251157407,0.179398148,1.0,0.0,0.0,0.612,compass,0.0,10.0,10.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066.106,1072.446,-0.15162037,0.203703704,1.0,0.0,0.0,0.338,compass,0.0,11.0,11.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.447,1078.806,-0.196759259,-0.114583333,1.0,0.0,0.0,0.35,compass,0.0,12.0,12.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.808,1085.364,0.289351852,0.143518519,1.0,0.0,0.0,0.521,compass,0.0,13.0,13.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085.366,1091.795,-0.172453704,-0.146990741,1.0,0.0,0.0,0.423,compass,0.0,14.0,14.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.798,1099.271,0.15162037,-0.172453704,1.0,0.0,0.0,1.469,compass,0.0,15.0,15.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.272,1105.608,-0.091435185,0.215277778,1.0,0.0,0.0,0.313,compass,0.0,16.0,16.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.609,1112.519,0.204861111,0.172453704,1.0,0.0,0.0,0.876,compass,0.0,17.0,17.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.523,1118.653,-0.103009259,-0.101851852,1.0,0.0,0.0,0.119,compass,0.0,18.0,18.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.654,1124.984,-0.203703704,0.236111111,1.0,0.0,0.0,0.317,compass,0.0,19.0,19.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.985,1131.614,-0.15162037,0.011574074,1.0,0.0,0.0,0.612,compass,0.0,20.0,20.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.616,1138.133,-0.173611111,-0.201388889,1.0,0.0,0.0,0.497,compass,0.0,21.0,21.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.134,1144.518,-0.241898148,0.277777778,1.0,0.0,0.0,0.382,compass,0.0,22.0,22.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.522,1150.918,0.1875,0.180555556,1.0,0.0,0.0,0.385,compass,0.0,23.0,23.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.919,1157.35,0.244212963,-0.148148148,1.0,0.0,0.0,0.42,compass,0.0,24.0,24.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.351,1164.943,0.263888889,0.206018519,1.0,0.0,0.0,1.576,compass,0.0,25.0,25.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164.945,1171.415,0.219907407,-0.138888889,1.0,0.0,0.0,0.466,compass,0.0,26.0,26.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.417,1177.985,-0.168981481,-0.221064815,1.0,0.0,0.0,0.552,compass,0.0,27.0,27.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.989,1184.297,0.104166667,0.177083333,1.0,0.0,0.0,0.3,compass,0.0,28.0,28.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.298,1193.473,0.21412037,0.228009259,1.0,0.0,0.0,3.174,compass,0.0,29.0,29.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.475,1202.814,0.150462963,0.228009259,1.0,0.0,0.0,3.334,compass,0.0,30.0,30.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.815,1209.355,0.150462963,0.228009259,1.0,0.0,0.0,0.528,compass,0.0,31.0,31.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.357,1215.83,0.150462963,0.228009259,1.0,0.0,0.0,0.467,compass,0.0,32.0,32.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.83,1222.746,-0.071759259,-0.043981481,1.0,0.0,0.0,0.913,compass,0.0,33.0,33.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.747,1229.378,-0.094907407,-0.106481481,1.0,0.0,0.0,0.62,compass,0.0,34.0,34.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.378,1231.292,space,1.843,,1231.293,1232.694,right,1.34,,0.0,2.0,2.0,2.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.711,1239.06,-0.135416667,0.171296296,1.0,0.0,0.0,0.334,compass,0.0,0.0,0.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.063,1245.377,0.135416667,0.118055556,1.0,0.0,0.0,0.302,compass,0.0,1.0,1.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.379,1251.957,-0.103009259,-0.16087963,1.0,0.0,0.0,0.566,compass,0.0,2.0,2.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.958,1258.542,0.179398148,0.157407407,1.0,0.0,0.0,0.582,compass,0.0,3.0,3.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.542,1265.177,0.179398148,0.157407407,1.0,0.0,0.0,0.618,compass,0.0,4.0,4.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.179,1271.792,0.179398148,0.157407407,1.0,0.0,0.0,0.604,compass,0.0,5.0,5.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.793,1278.51,0.199074074,-0.177083333,1.0,0.0,0.0,0.712,compass,0.0,6.0,6.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.513,1285.355,0.244212963,0.148148148,1.0,0.0,0.0,0.832,compass,0.0,7.0,7.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.357,1292.379,0.229166667,-0.133101852,1.0,0.0,0.0,0.923,compass,0.0,8.0,8.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.38,1299.321,0.229166667,-0.133101852,1.0,0.0,0.0,0.934,compass,0.0,9.0,9.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.322,1305.905,0.239583333,-0.090277778,1.0,0.0,0.0,0.566,compass,0.0,10.0,10.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305.907,1312.703,-0.150462963,-0.137731481,1.0,0.0,0.0,0.795,compass,0.0,11.0,11.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.706,1319.237,-0.150462963,-0.137731481,1.0,0.0,0.0,0.519,compass,0.0,12.0,12.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.239,1327.502,-0.197916667,-0.19212963,1.0,0.0,0.0,2.249,compass,0.0,13.0,13.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,799961,1,2024-07-12_18h54.04.730,experiment,2024.1.5,Win32,30.39513678,6691931c2c63981b064e1f0c,6691b3f1a8d561924cf6515e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.503,1333.987,-0.18287037,-0.12037037,1.0,0.0,0.0,0.469,compass,0.0,14.0,14.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
