welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Folk/indie,post_survey.question1.Ambient,post_survey.question1.Classic rock,post_survey.question1.Country,post_survey.question1.Hip hop,post_survey.question1.R&B,post_survey.question1.Disco,post_survey.question1.Jazz,post_survey.question1.Classical,post_survey.question1.Alternative rock,post_survey.question1.Latin,post_survey.question1.Reggae,post_survey.question1.Metal,post_survey.question1.A cappella,post_survey.question1.Electronic (EDM),post_survey.question1.Pop,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.6577,604.2016,0.074074074,0.124074053,1.0,0.0,0.0,0.5328,compass,0.0,3.0,3.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.2077,611.8858,0.112963005,0.131481489,1.0,0.0,0.0,1.6674,compass,0.0,4.0,4.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.9026,618.3851,0.225000028,0.26666666,1.0,0.0,0.0,0.4673,compass,0.0,5.0,5.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.3939,624.9511,-0.162962949,0.139814801,1.0,0.0,0.0,0.5499,compass,0.0,6.0,6.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.9572,631.5844,0.128703718,0.112037023,1.0,0.0,0.0,0.6165,compass,0.0,7.0,7.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.5904,638.3677,-0.126851824,-0.074074074,1.0,0.0,0.0,0.7665,compass,0.0,8.0,8.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.3735,645.0345,0.10092594,-0.08425928,1.0,0.0,0.0,0.6498,compass,0.0,9.0,9.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.0399,655.0843,0.073148162,0.041666667,1.0,0.0,0.0,4.0329,compass,0.0,10.0,10.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.0904,661.7835,-0.070370356,0.087037016,1.0,0.0,0.0,0.6826,compass,0.0,11.0,11.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.7894,668.4835,-0.022222236,0.228703693,1.0,0.0,0.0,0.6827,compass,0.0,12.0,12.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.4894,676.45,0.090740769,0.125,1.0,0.0,0.0,1.9488,compass,0.0,13.0,13.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.4568,683.184,0.19722225,0.2462963,1.0,0.0,0.0,0.7165,compass,0.0,14.0,14.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.1907,692.1001,0.023148148,0.303703697,1.0,0.0,0.0,2.8997,compass,0.0,15.0,15.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.1068,698.6834,0.219444487,0.220370363,1.0,0.0,0.0,0.5663,compass,0.0,16.0,16.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.6913,709.7664,0.050000014,0.123148141,1.0,0.0,0.0,5.0663,compass,0.0,17.0,17.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.7723,717.3662,0.193518533,0.188888868,1.0,0.0,0.0,1.5836,compass,0.0,18.0,18.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.3718,724.4999,0.101851852,-0.046296296,1.0,0.0,0.0,1.117,compass,0.0,19.0,19.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.5061,731.4663,0.185185185,0.274999989,1.0,0.0,0.0,0.9498,compass,0.0,20.0,20.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.4719,738.4159,0.131481524,-0.150000042,1.0,0.0,0.0,0.9336,compass,0.0,21.0,21.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.4226,744.832,-0.218518504,0.262962959,1.0,0.0,0.0,0.3996,compass,0.0,22.0,22.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.8377,752.732,0.05277782,0.035185178,1.0,0.0,0.0,1.8823,compass,0.0,23.0,23.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.738,761.3986,-0.002777735,0.010185171,1.0,0.0,0.0,2.6501,compass,0.0,24.0,24.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.4047,768.8656,0.05277782,0.057407414,1.0,0.0,0.0,1.4505,compass,0.0,25.0,25.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.8718,775.4152,0.178703732,-0.146296325,1.0,0.0,0.0,0.5336,compass,0.0,26.0,26.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.4218,782.2485,-0.166666667,-0.215740769,1.0,0.0,0.0,0.8168,compass,0.0,27.0,27.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.2552,789.0316,0.137037065,0.170370349,1.0,0.0,0.0,0.7659,compass,0.0,28.0,28.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.0373,795.7985,0.275925954,0.303703697,1.0,0.0,0.0,0.7504,compass,0.0,29.0,29.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.8051,802.4484,0.150000042,0.152777778,1.0,0.0,0.0,0.6336,compass,0.0,30.0,30.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.455,809.1983,0.291666667,0.312037026,1.0,0.0,0.0,0.7339,compass,0.0,31.0,31.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.2041,816.3809,0.106481481,-0.12037037,1.0,0.0,0.0,1.1666,compass,0.0,32.0,32.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.3876,824.1314,-0.061111097,-0.056481503,1.0,0.0,0.0,1.7335,compass,0.0,33.0,33.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.1374,830.7147,-0.180555556,-0.217592593,1.0,0.0,0.0,0.5674,compass,0.0,34.0,34.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.7147,849.5138,space,18.7926,,849.5138,852.4308,right,2.9103,,0.0,1.0,1.0,1.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.4399,859.0137,-0.248148106,-0.249074088,1.0,0.0,0.0,0.5666,compass,0.0,0.0,0.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.0199,866.3472,0.09629631,-0.191666709,1.0,0.0,0.0,1.3159,compass,0.0,1.0,1.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.3666,872.8971,0.112963005,0.194444444,1.0,0.0,0.0,0.5163,compass,0.0,2.0,2.0,24.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.9032,880.3299,0.050925926,0.055555556,1.0,0.0,0.0,1.4167,compass,0.0,3.0,3.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.3362,889.3296,-0.010185171,0.023148148,1.0,0.0,0.0,2.9824,compass,0.0,4.0,4.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.336,896.5462,0.05277782,-0.028703725,1.0,0.0,0.0,1.1996,compass,0.0,5.0,5.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.555,903.2293,-0.167592578,-0.17777782,1.0,0.0,0.0,0.6658,compass,0.0,6.0,6.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.2353,910.5958,-0.065740727,0.093518504,1.0,0.0,0.0,1.3495,compass,0.0,7.0,7.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.6021,917.0626,0.106481481,0.135185171,1.0,0.0,0.0,0.4501,compass,0.0,8.0,8.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.0682,924.3959,0.07222225,0.053703697,1.0,0.0,0.0,1.3164,compass,0.0,9.0,9.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,825317,1,2024-07-12_17h38.05.351,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691b01af6ae03b54151c384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.402,931.0957,0.092592593,-0.111111111,1.0,0.0,0.0,0.6838,compass,0.0,10.0,10.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
