welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Disco,post_survey.question1.Metal,post_survey.question1.Alternative rock,post_survey.question1.Country,post_survey.question1.Jazz,post_survey.question1.Ambient,post_survey.question1.Classic rock,post_survey.question1.A cappella,post_survey.question1.Folk/indie,post_survey.question1.Hip hop,post_survey.question1.Latin,post_survey.question1.Classical,post_survey.question1.R&B,post_survey.question1.Pop,post_survey.question1.Reggae,post_survey.question1.Electronic (EDM),post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.5898,1189.895,0.147222222,-0.062037065,1.0,0.0,0.0,1.2988,compass,0.0,11.0,11.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.9235,1199.543,-0.134259203,0.049074046,1.0,0.0,0.0,3.6161,compass,0.0,12.0,12.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.5709,1205.8912,-0.133333333,0.117592578,1.0,0.0,0.0,0.3164,compass,0.0,13.0,13.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.9174,1212.4903,0.145370399,-0.094444444,1.0,0.0,0.0,0.5585,compass,0.0,14.0,14.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.5168,1221.0401,0.123148176,0.065740712,1.0,0.0,0.0,2.5173,compass,0.0,15.0,15.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.0656,1231.9528,-0.175925869,0.058333333,1.0,0.0,0.0,4.8823,compass,0.0,16.0,16.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.982,1238.4845,0.153703732,0.107407379,1.0,0.0,0.0,0.5,compass,0.0,17.0,17.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.511,1246.3157,-0.077777778,-0.063888889,1.0,0.0,0.0,1.7933,compass,0.0,18.0,18.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.3363,1252.8812,-0.096296268,-0.069444444,1.0,0.0,0.0,0.5256,compass,0.0,19.0,19.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.9078,1260.3963,0.176851908,-0.098148176,1.0,0.0,0.0,1.4833,compass,0.0,20.0,20.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.4225,1267.2447,0.293518575,0.331481478,1.0,0.0,0.0,0.8165,compass,0.0,21.0,21.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.2711,1275.6098,0.163888889,-0.082407422,1.0,0.0,0.0,2.333,compass,0.0,22.0,22.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.6379,1283.6248,0.168518575,0.162962956,1.0,0.0,0.0,1.9831,compass,0.0,23.0,23.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283.6538,1290.2564,0.151851908,-0.120370399,1.0,0.0,0.0,0.5997,compass,0.0,24.0,24.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.2846,1297.3381,0.207407464,0.173148134,1.0,0.0,0.0,1.0495,compass,0.0,25.0,25.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.3654,1304.0703,-0.088888889,0.088888889,1.0,0.0,0.0,0.7003,compass,0.0,26.0,26.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.0971,1311.0352,0.204629686,0.188888889,1.0,0.0,0.0,0.9324,compass,0.0,27.0,27.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.0637,1318.6166,-0.078703647,-0.082407422,1.0,0.0,0.0,1.5494,compass,0.0,28.0,28.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.6375,1325.3983,-0.051851824,0.108333333,1.0,0.0,0.0,0.75,compass,0.0,29.0,29.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.4185,1333.8136,-0.021296268,-0.067592621,1.0,0.0,0.0,2.3743,compass,0.0,30.0,30.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.8446,1340.3456,0.204629686,-0.107407422,1.0,0.0,0.0,0.4999,compass,0.0,31.0,31.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.3775,1346.911,0.204629686,-0.176851866,1.0,0.0,0.0,0.5166,compass,0.0,32.0,32.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346.9376,1353.8257,0.224074131,0.072222222,1.0,0.0,0.0,0.883,compass,0.0,33.0,33.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.8477,1360.275,0.313888889,0.341666667,1.0,0.0,0.0,0.4169,compass,0.0,34.0,34.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.2753,1360.2757,,,,1360.2757,1360.2758,,,,0.0,3.0,3.0,3.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,Item 5,I am a classically trained vocalist and flutist. I have played flute since I was 8 years old. I have been singing and performing since 7 years old and studying classically since 11. I have a degree in music performance. ,Item 4,"Spotify, radio",4.0,4.0,"Driving, chores, exercising, working",Sometimes,Never,Rarely,Rarely,Often,Never,Often,Often,Often,Often,Rarely,Always,Rarely,Always,Never,Never,I think most are listed.,Pop,Classical,Jazz,I think they have become more mature. I am looking for sound rather than lyrics. I find myself searching for music with great production or the wall of sound often achieved in classical music over lyrical meaning.,0.0,0.0,0.0,0.0,1.0,,
,,,,,927536,1,2024-07-12_18h18.43.631,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691ab9d317a1e0cd44ce37c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.0684,1623.2012
