welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.A cappella,post_survey.question1.Pop,post_survey.question1.R&B,post_survey.question1.Disco,post_survey.question1.Electronic (EDM),post_survey.question1.Ambient,post_survey.question1.Latin,post_survey.question1.Country,post_survey.question1.Classic rock,post_survey.question1.Classical,post_survey.question1.Reggae,post_survey.question1.Hip hop,post_survey.question1.Metal,post_survey.question1.Alternative rock,post_survey.question1.Jazz,post_survey.question1.Folk/indie,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.559,344.074,0.098148148,0.146296296,1.0,0.0,0.0,1.5,compass,0.0,6.0,6.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.075,351.108,0.043518519,0.087037037,1.0,0.0,0.0,1.017,compass,0.0,7.0,7.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.109,358.525,0.074074074,0.018518519,1.0,0.0,0.0,1.4,compass,0.0,8.0,8.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.526,365.707,0.112962963,0.111111111,1.0,0.0,0.0,1.166,compass,0.0,9.0,9.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.708,373.84,-0.090740741,-0.051851852,1.0,0.0,0.0,2.117,compass,0.0,10.0,10.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.841,381.74,0.002777778,-0.000925926,1.0,0.0,0.0,1.883,compass,0.0,11.0,11.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.741,390.409,-0.000925926,0.002777778,1.0,0.0,0.0,2.65,compass,0.0,12.0,12.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.413,398.124,-0.060185185,-0.041666667,1.0,0.0,0.0,1.7,compass,0.0,13.0,13.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.125,404.591,-0.109259259,-0.053703704,1.0,0.0,0.0,0.451,compass,0.0,14.0,14.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.591,411.257,0.012037037,0.010185185,1.0,0.0,0.0,0.65,compass,0.0,15.0,15.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.258,418.29,0.20462963,0.262037037,1.0,0.0,0.0,1.016,compass,0.0,16.0,16.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.29,425.491,-0.000925926,0.000925926,1.0,0.0,0.0,1.198,compass,0.0,17.0,17.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.492,432.524,0.161111111,0.083333333,1.0,0.0,0.0,1.017,compass,0.0,18.0,18.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.524,439.373,0.126851852,0.144444444,1.0,0.0,0.0,0.834,compass,0.0,19.0,19.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.373,447.556,-0.023148148,0.026851852,1.0,0.0,0.0,2.182,compass,0.0,20.0,20.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.557,455.724,0.217592593,0.083333333,1.0,0.0,0.0,2.151,compass,0.0,21.0,21.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.727,464.323,0.159259259,0.068518519,1.0,0.0,0.0,2.584,compass,0.0,22.0,22.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.324,471.338,0.121296296,0.127777778,1.0,0.0,0.0,1.0,compass,0.0,23.0,23.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.34,478.555,0.110185185,0.131481481,1.0,0.0,0.0,1.2,compass,0.0,24.0,24.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.556,485.489,0.109259259,0.096296296,1.0,0.0,0.0,0.933,compass,0.0,25.0,25.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.489,492.206,0.346296296,0.347222222,1.0,0.0,0.0,0.715,compass,0.0,26.0,26.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.208,501.389,0.063888889,0.043518519,1.0,0.0,0.0,3.167,compass,0.0,27.0,27.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.39,508.438,0.231481481,0.240740741,1.0,0.0,0.0,1.033,compass,0.0,28.0,28.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.439,522.54,0.075,0.108333333,1.0,0.0,0.0,8.084,compass,0.0,29.0,29.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.541,529.921,0.061111111,0.059259259,1.0,0.0,0.0,1.366,compass,0.0,30.0,30.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.922,536.489,0.208333333,0.236111111,1.0,0.0,0.0,0.551,compass,0.0,31.0,31.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.489,542.788,0.123148148,0.132407407,1.0,0.0,0.0,0.283,compass,0.0,32.0,32.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.789,552.021,0.108333333,0.081481481,1.0,0.0,0.0,3.217,compass,0.0,33.0,33.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.022,559.055,0.075,0.057407407,1.0,0.0,0.0,1.017,compass,0.0,34.0,34.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.056,561.888,space,2.78,,561.888,569.054,right,7.147,,0.0,0.0,0.0,0.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.071,577.638,-0.000925926,-0.092592593,1.0,0.0,0.0,2.55,compass,0.0,0.0,0.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.638,585.671,0.156481481,0.015740741,1.0,0.0,0.0,2.017,compass,0.0,1.0,1.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.672,594.772,0.196296296,0.049074074,1.0,0.0,0.0,3.084,compass,0.0,2.0,2.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.773,605.488,0.018518519,-0.310185185,1.0,0.0,0.0,4.701,compass,0.0,3.0,3.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.489,612.553,-0.302777778,-0.291666667,1.0,0.0,0.0,1.05,compass,0.0,4.0,4.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.554,619.703,0.081481481,-0.322222222,1.0,0.0,0.0,1.149,compass,0.0,5.0,5.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.704,627.321,0.150925926,-0.12962963,1.0,0.0,0.0,1.6,compass,0.0,6.0,6.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.323,634.904,0.255555556,-0.031481481,1.0,0.0,0.0,1.567,compass,0.0,7.0,7.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.904,642.104,0.234259259,-0.163888889,1.0,0.0,0.0,1.2,compass,0.0,8.0,8.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.105,649.07,0.250925926,-0.087037037,1.0,0.0,0.0,0.95,compass,0.0,9.0,9.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.071,655.887,0.231481481,0.022222222,1.0,0.0,0.0,0.8,compass,0.0,10.0,10.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.889,665.07,0.300925926,-0.234259259,1.0,0.0,0.0,3.166,compass,0.0,11.0,11.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.071,672.486,0.27962963,-0.317592593,1.0,0.0,0.0,1.4,compass,0.0,12.0,12.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,136759,1,2024-07-12_17h33.11.350,experiment,2024.1.5,Win32,59.95203837,6691931c2c63981b064e1f0c,6691aefc0a86d780d3c3ea61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.487,679.452,0.267592593,-0.2,1.0,0.0,0.0,0.95,compass,0.0,13.0,13.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
