welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Pop,post_survey.question1.Folk/indie,post_survey.question1.Hip hop,post_survey.question1.Disco,post_survey.question1.Classic rock,post_survey.question1.Country,post_survey.question1.Jazz,post_survey.question1.Classical,post_survey.question1.R&B,post_survey.question1.Electronic (EDM),post_survey.question1.Metal,post_survey.question1.A cappella,post_survey.question1.Reggae,post_survey.question1.Alternative rock,post_survey.question1.Ambient,post_survey.question1.Latin,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
0.0002,1.4782,space,1.4586,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,86.6797,86.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,86.6832,89.2255,space,2.5324,,89.2262,122.5095,[0],[-0.41296294883445456],[1],[0],[0],[14.517200000003001],"[""play_button""]",y,32.2491,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5103,136.4765,space,13.9368,,136.4767,256.4916,256.492,264.8614,right,4.8507,,264.8615,274.5751,space,9.6611,,274.5754,283.0388,0.040740755,-0.062037044,1.0,0.0,0.0,2.4495,compass_2,283.039,284.7057,space,1.6478,,284.7057,284.7131,284.7286,291.8385,0.089814857,-0.089814822,1.0,0.0,0.0,1.0996,compass,0.0,0.0,0.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.8447,299.8716,-0.123148106,-0.104629658,1.0,0.0,0.0,2.0165,compass,0.0,1.0,1.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.8777,306.5549,0.320370427,0.309259256,1.0,0.0,0.0,0.6666,compass,0.0,2.0,2.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.5606,313.4215,0.060185185,0.083333333,1.0,0.0,0.0,0.85,compass,0.0,3.0,3.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.4272,319.9546,-0.310185185,0.307407397,1.0,0.0,0.0,0.5161,compass,0.0,4.0,4.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.9608,326.638,-0.216666681,-0.229629658,1.0,0.0,0.0,0.6666,compass,0.0,5.0,5.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.6438,333.9211,0.156481496,-0.212962963,1.0,0.0,0.0,1.2659,compass,0.0,6.0,6.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.9276,340.4713,0.214814857,-0.256481524,1.0,0.0,0.0,0.5332,compass,0.0,7.0,7.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.4772,346.8378,-0.325925933,-0.315740727,1.0,0.0,0.0,0.35,compass,0.0,8.0,8.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.8443,353.6379,0.300000085,0.287037037,1.0,0.0,0.0,0.7832,compass,0.0,9.0,9.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.6441,360.4874,0.217592593,-0.275925954,1.0,0.0,0.0,0.8327,compass,0.0,10.0,10.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.4936,367.5206,0.33148151,0.325000004,1.0,0.0,0.0,1.0168,compass,0.0,11.0,11.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.5271,373.9374,-0.323148127,0.309259256,1.0,0.0,0.0,0.4003,compass,0.0,12.0,12.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.9437,380.7368,0.236111111,0.255555559,1.0,0.0,0.0,0.7835,compass,0.0,13.0,13.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.7424,387.1368,0.262962977,-0.289814843,1.0,0.0,0.0,0.3833,compass,0.0,14.0,14.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.1436,393.5202,-0.277777778,-0.280555584,1.0,0.0,0.0,0.3663,compass,0.0,15.0,15.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.5256,400.837,0.199074074,0.175925926,1.0,0.0,0.0,1.3003,compass,0.0,16.0,16.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.8441,407.2365,0.233333376,-0.281481496,1.0,0.0,0.0,0.3835,compass,0.0,17.0,17.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.2435,413.6365,-0.106481481,0.093518504,1.0,0.0,0.0,0.3838,compass,0.0,18.0,18.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.6424,420.0866,0.166666667,-0.140740783,1.0,0.0,0.0,0.4336,compass,0.0,19.0,19.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.0924,426.5698,0.166666667,-0.140740783,1.0,0.0,0.0,0.4671,compass,0.0,20.0,20.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.576,433.136,-0.222222222,-0.203703704,1.0,0.0,0.0,0.5495,compass,0.0,21.0,21.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.1459,439.9191,0.324074074,0.316666656,1.0,0.0,0.0,0.7665,compass,0.0,22.0,22.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.9256,446.5194,-0.214814787,-0.154629672,1.0,0.0,0.0,0.5832,compass,0.0,23.0,23.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.5267,453.6523,0.264814801,0.287037037,1.0,0.0,0.0,1.1162,compass,0.0,24.0,24.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.6582,460.6861,0.069444444,-0.075925933,1.0,0.0,0.0,1.0167,compass,0.0,25.0,25.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.6915,467.0734,0.231481481,-0.258333347,0.0,0.0,1.0,0.3704,compass,0.0,26.0,26.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.0736,474.0686,0.265740783,0.173148155,1.0,0.0,0.0,0.9829,compass,0.0,27.0,27.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.0751,480.9188,-0.190740727,-0.166666667,0.0,0.0,1.0,0.8331,compass,0.0,28.0,28.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.9257,487.2686,0.312962991,0.324074074,1.0,0.0,0.0,0.3334,compass,0.0,29.0,29.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.2751,493.7183,0.05740745,-0.056481503,1.0,0.0,0.0,0.4324,compass,0.0,30.0,30.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.724,501.2687,-0.035185143,0.030555548,1.0,0.0,0.0,1.5335,compass,0.0,31.0,31.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.2748,507.7684,0.060185185,-0.050000014,1.0,0.0,0.0,0.4834,compass,0.0,32.0,32.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.7742,514.2346,-0.204629616,-0.181481467,1.0,0.0,0.0,0.4496,compass,0.0,33.0,33.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.2407,520.9678,0.084259245,0.093518504,1.0,0.0,0.0,0.7163,compass,0.0,34.0,34.0,24.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.974,564.6013,space,43.6194,,564.6015,572.7513,right,8.1308,,0.0,0.0,0.0,0.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.7619,581.2338,0.132407436,0.146296289,1.0,0.0,0.0,2.4671,compass,0.0,0.0,0.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.2405,587.8172,-0.157407407,-0.098148134,1.0,0.0,0.0,0.5665,compass,0.0,1.0,1.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.8234,594.4,-0.071296268,0.087037016,1.0,0.0,0.0,0.5659,compass,0.0,2.0,2.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.4057,600.717,0.138888889,0.148148148,1.0,0.0,0.0,0.2998,compass,0.0,3.0,3.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,711879,1,2024-07-12_18h37.22.395,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691aff8296090677dd3d9f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.7236,607.4834,0.138888889,-0.125925912,1.0,0.0,0.0,0.75,compass,0.0,4.0,4.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
