welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.listen_time,post_survey.medium,post_survey.music_making,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classical,post_survey.question1.Disco,post_survey.question1.Classic rock,post_survey.question1.Reggae,post_survey.question1.A cappella,post_survey.question1.Country,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Electronic (EDM),post_survey.question1.Metal,post_survey.question1.Alternative rock,post_survey.question1.Latin,post_survey.question1.R&B,post_survey.question1.Folk/indie,post_survey.question1.Jazz,post_survey.question1.Pop,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.5944,1034.8854,0.149484536,0.170876277,1.0,0.0,0.0,0.2861,compass,0.0,32.0,32.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.8873,1044.1265,0.179381459,-0.132216581,1.0,0.0,0.0,3.2348,compass,0.0,33.0,33.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.1283,1051.1534,0.188659825,0.118298953,1.0,0.0,0.0,1.0186,compass,0.0,34.0,34.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.1542,1127.0872,space,75.9213,,1127.0874,1138.1683,right,11.067,,0.0,1.0,1.0,1.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.1925,1144.2794,-0.25257732,0.300773188,1.0,0.0,0.0,0.0818,compass,0.0,0.0,0.0,24.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.2809,1150.3072,0.113402062,0.145103101,1.0,0.0,0.0,0.0171,compass,0.0,1.0,1.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.3091,1157.7161,0.108247423,0.13891751,1.0,0.0,0.0,1.3968,compass,0.0,2.0,2.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.718,1163.9606,0.196907201,0.12757732,1.0,0.0,0.0,0.2401,compass,0.0,3.0,3.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.9622,1171.7123,0.196907201,0.12757732,1.0,0.0,0.0,1.7399,compass,0.0,4.0,4.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.7136,1178.6906,-0.121649437,0.153350515,1.0,0.0,0.0,0.9491,compass,0.0,5.0,5.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.6959,1184.7951,0.135051531,0.106958763,1.0,0.0,0.0,0.0842,compass,0.0,6.0,6.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.797,1191.6526,0.135051531,0.106958763,1.0,0.0,0.0,0.8504,compass,0.0,7.0,7.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.6539,1198.7111,0.184536098,0.027577312,1.0,0.0,0.0,1.0491,compass,0.0,8.0,8.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.7116,1204.9109,0.111340238,0.069845337,1.0,0.0,0.0,0.1888,compass,0.0,9.0,9.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204.9138,1213.1646,0.181443283,0.018298945,1.0,0.0,0.0,2.2441,compass,0.0,10.0,10.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.1666,1220.8907,0.188659825,0.203865936,1.0,0.0,0.0,1.7143,compass,0.0,11.0,11.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.8929,1234.4133,0.134020619,0.106958763,1.0,0.0,0.0,7.5112,compass,0.0,12.0,12.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.4163,1241.6885,0.120618604,0.049226781,1.0,0.0,0.0,1.2657,compass,0.0,13.0,13.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.69,1248.7976,0.184536098,0.082216479,1.0,0.0,0.0,1.0989,compass,0.0,14.0,14.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.7988,1254.9687,0.184536098,0.082216479,1.0,0.0,0.0,0.1581,compass,0.0,15.0,15.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.9701,1261.4698,0.184536098,0.082216479,1.0,0.0,0.0,0.4987,compass,0.0,16.0,16.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.4717,1268.1904,0.184536098,0.082216479,1.0,0.0,0.0,0.7086,compass,0.0,17.0,17.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.1923,1274.3151,0.086597954,0.092525757,1.0,0.0,0.0,0.1193,compass,0.0,18.0,18.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.3158,1281.1622,0.055670119,0.069845337,1.0,0.0,0.0,0.843,compass,0.0,19.0,19.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1281.1642,1288.2112,-0.054639128,0.036855678,1.0,0.0,0.0,1.0322,compass,0.0,20.0,20.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.2125,1294.3725,-0.186597922,0.100773172,1.0,0.0,0.0,0.1484,compass,0.0,21.0,21.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.3739,1300.64,-0.157731912,-0.017783529,1.0,0.0,0.0,0.2561,compass,0.0,22.0,22.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.6424,1307.4429,-0.064948406,-0.178608295,1.0,0.0,0.0,0.7932,compass,0.0,23.0,23.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.4455,1314.2095,0.218556748,-0.185824758,1.0,0.0,0.0,0.7554,compass,0.0,24.0,24.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.2127,1321.1232,0.201030928,0.089432982,1.0,0.0,0.0,0.9058,compass,0.0,25.0,25.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.1276,1327.5433,0.203092831,-0.146649508,1.0,0.0,0.0,0.3937,compass,0.0,26.0,26.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.546,1333.836,-0.110309247,0.071907201,1.0,0.0,0.0,0.2759,compass,0.0,27.0,27.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333.8371,1345.5243,0.210309294,-0.039432998,1.0,0.0,0.0,5.6775,compass,0.0,28.0,28.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.5274,1352.5342,0.120618604,-0.090979468,1.0,0.0,0.0,0.9994,compass,0.0,29.0,29.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.537,1359.2621,0.109278335,0.012113394,1.0,0.0,0.0,0.7126,compass,0.0,30.0,30.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.2641,1366.4529,0.109278335,-0.095103116,1.0,0.0,0.0,1.1789,compass,0.0,31.0,31.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.4536,1375.3177,0.109278335,-0.095103116,1.0,0.0,0.0,2.8475,compass,0.0,32.0,32.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.3203,1381.8516,-0.121649437,0.155412379,1.0,0.0,0.0,0.527,compass,0.0,33.0,33.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.8527,1388.7362,0.197938192,-0.222938144,1.0,0.0,0.0,0.8822,compass,0.0,34.0,34.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.7364,1973.4603,space,584.7039,,1973.4604,1974.3393,right,0.8665,,0.0,2.0,2.0,2.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.3702,1982.1488,-0.095876241,0.091494845,1.0,0.0,0.0,0.6634,compass,0.0,0.0,0.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.1526,1988.829,-0.128865979,0.101804124,1.0,0.0,0.0,0.6593,compass,0.0,1.0,1.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,519625,1,2024-07-13_00h34.31.525,experiment,2024.1.5,Win32,58.82352941,6691931c2c63981b064e1f0c,6691bd2536bed8eb2b8fdc35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.8293,1995.7334,0.127835067,0.090463894,1.0,0.0,0.0,0.8993,compass,0.0,2.0,2.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
