welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.music_making,post_survey.question1.A cappella,post_survey.question1.Classic rock,post_survey.question1.Disco,post_survey.question1.Latin,post_survey.question1.Electronic (EDM),post_survey.question1.R&B,post_survey.question1.Jazz,post_survey.question1.Classical,post_survey.question1.Country,post_survey.question1.Ambient,post_survey.question1.Reggae,post_survey.question1.Alternative rock,post_survey.question1.Metal,post_survey.question1.Folk/indie,post_survey.question1.Pop,post_survey.question1.Hip hop,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.6628,1131.3773,-0.238888889,-0.248611111,1.0,0.0,0.0,1.7133,compass,0.0,10.0,10.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.3812,1137.4461,0.299305556,0.310416667,1.0,0.0,0.0,0.0646,compass,0.0,11.0,11.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.4497,1145.6047,0.215277778,-0.184722222,1.0,0.0,0.0,2.1514,compass,0.0,12.0,12.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.6085,1151.8045,-0.220833333,-0.190277778,1.0,0.0,0.0,0.1848,compass,0.0,13.0,13.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.8082,1159.2923,-0.234027778,0.056944444,1.0,0.0,0.0,1.4791,compass,0.0,14.0,14.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.296,1175.8272,-0.040972222,-0.053472222,1.0,0.0,0.0,10.5276,compass,0.0,15.0,15.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.8308,1185.8681,0.016666667,0.079861111,1.0,0.0,0.0,4.0352,compass,0.0,16.0,16.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.8729,1199.2382,0.010416667,-0.068055556,1.0,0.0,0.0,7.3646,compass,0.0,17.0,17.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.242,1206.2277,0.331944444,0.329861111,1.0,0.0,0.0,0.9744,compass,0.0,18.0,18.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.2311,1212.6671,0.341666667,0.343055556,1.0,0.0,0.0,0.4353,compass,0.0,19.0,19.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.6709,1224.808,0.220138889,-0.295833333,1.0,0.0,0.0,6.1337,compass,0.0,20.0,20.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.8121,1233.2018,0.201388889,0.226388889,1.0,0.0,0.0,2.3848,compass,0.0,21.0,21.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.2054,1240.9075,0.321527778,-0.322222222,1.0,0.0,0.0,1.6985,compass,0.0,22.0,22.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.9113,1248.6896,0.219444444,0.246527778,1.0,0.0,0.0,1.7731,compass,0.0,23.0,23.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.6937,1256.9069,0.103472222,-0.038888889,1.0,0.0,0.0,2.2103,compass,0.0,24.0,24.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.9108,1263.3188,-0.173611111,0.129166667,1.0,0.0,0.0,0.4027,compass,0.0,25.0,25.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.3226,1269.9712,0.290277778,0.191666667,1.0,0.0,0.0,0.6458,compass,0.0,26.0,26.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.9747,1279.4826,-0.2,0.020138889,1.0,0.0,0.0,3.5035,compass,0.0,27.0,27.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279.4863,1285.7295,-0.200694444,0.209027778,1.0,0.0,0.0,0.2398,compass,0.0,28.0,28.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285.7332,1293.0586,-0.127777778,-0.220138889,1.0,0.0,0.0,1.3245,compass,0.0,29.0,29.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.0622,1300.4146,-0.150694444,-0.077083333,1.0,0.0,0.0,1.3484,compass,0.0,30.0,30.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.4181,1306.8935,-0.168055556,0.031944444,1.0,0.0,0.0,0.469,compass,0.0,31.0,31.0,24.0,1.0,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.8969,1314.9286,0.31875,0.329861111,1.0,0.0,0.0,2.0279,compass,0.0,32.0,32.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.9323,1322.3989,-0.316666667,0.032638889,1.0,0.0,0.0,1.4631,compass,0.0,33.0,33.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.403,1331.2633,-0.340972222,-0.3375,1.0,0.0,0.0,2.8585,compass,0.0,34.0,34.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.2673,1334.8125,space,3.5416,,1334.8125,1342.9943,right,8.1755,,0.0,2.0,2.0,2.0,1.0,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.0029,1352.9866,-0.307638889,0.133333333,1.0,0.0,0.0,3.9806,compass,0.0,0.0,0.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.9906,1359.6687,-0.2875,0.142361111,1.0,0.0,0.0,0.6753,compass,0.0,1.0,1.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.6722,1366.7508,-0.270138889,0.304861111,1.0,0.0,0.0,1.0721,compass,0.0,2.0,2.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366.7543,1374.2392,-0.247916667,-0.254166667,1.0,0.0,0.0,1.4809,compass,0.0,3.0,3.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.244,1382.9979,-0.33125,-0.33125,1.0,0.0,0.0,2.7529,compass,0.0,4.0,4.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.0017,1394.4283,-0.236805556,-0.038194444,1.0,0.0,0.0,5.4233,compass,0.0,5.0,5.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.4327,1403.7477,0.268055556,0.286805556,1.0,0.0,0.0,3.3092,compass,0.0,6.0,6.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.7514,1417.9989,-0.197222222,0.218055556,1.0,0.0,0.0,8.2425,compass,0.0,7.0,7.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.0025,1428.3207,-0.025,0.268055556,1.0,0.0,0.0,4.3158,compass,0.0,8.0,8.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.3245,1436.9674,0.205555556,0.190972222,1.0,0.0,0.0,2.6411,compass,0.0,9.0,9.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.9709,1445.3113,0.138888889,-0.058333333,0.0,0.0,1.0,2.3383,compass,0.0,10.0,10.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.3115,1452.7851,-0.210416667,0.0875,1.0,0.0,0.0,1.4707,compass,0.0,11.0,11.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.7889,1463.4318,0.079861111,0.16875,1.0,0.0,0.0,4.6395,compass,0.0,12.0,12.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.4357,1469.947,0.240972222,0.301388889,1.0,0.0,0.0,0.5094,compass,0.0,13.0,13.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.9507,1484.5618,-0.071527778,0.027083333,1.0,0.0,0.0,8.6054,compass,0.0,14.0,14.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.5656,1493.231,-0.065277778,0.057638889,1.0,0.0,0.0,2.6647,compass,0.0,15.0,15.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.2348,1506.5481,0.029861111,-0.332638889,1.0,0.0,0.0,7.3013,compass,0.0,16.0,16.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,331869,1,2024-07-12_17h33.44.983,experiment,2024.1.5,Win32,169.4915254,6691931c2c63981b064e1f0c,6691af1f250cdadffd5d9b79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.552,1516.9419,0.044444444,0.166666667,1.0,0.0,0.0,4.3882,compass,0.0,17.0,17.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
