welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Metal,post_survey.question1.Ambient,post_survey.question1.Latin,post_survey.question1.Pop,post_survey.question1.Jazz,post_survey.question1.Country,post_survey.question1.Reggae,post_survey.question1.Disco,post_survey.question1.Classical,post_survey.question1.Hip hop,post_survey.question1.Alternative rock,post_survey.question1.Classic rock,post_survey.question1.Folk/indie,post_survey.question1.R&B,post_survey.question1.Electronic (EDM),post_survey.question1.A cappella,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.3268,929.3683,-0.036111111,-0.037962963,1.0,0.0,0.0,1.0335,compass,0.0,21.0,21.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.3764,935.8688,0.115740741,-0.098148148,1.0,0.0,0.0,0.4838,compass,0.0,22.0,22.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.876,942.1849,0.187962963,0.060185185,1.0,0.0,0.0,0.2998,compass,0.0,23.0,23.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.1929,949.1519,-0.061111111,-0.058333333,1.0,0.0,0.0,0.9504,compass,0.0,24.0,24.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.1587,955.9512,-0.156481481,-0.133333333,1.0,0.0,0.0,0.7833,compass,0.0,25.0,25.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.9585,963.4522,-0.150925926,-0.146296296,1.0,0.0,0.0,1.4841,compass,0.0,26.0,26.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.4621,970.3515,0.176851852,-0.17962963,1.0,0.0,0.0,0.8837,compass,0.0,27.0,27.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.3596,980.7181,-0.113888889,-0.072222222,1.0,0.0,0.0,4.3497,compass,0.0,28.0,28.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.7245,987.8025,-0.202777778,-0.126851852,1.0,0.0,0.0,1.0676,compass,0.0,29.0,29.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.8115,995.5349,0.10462963,-0.144444444,1.0,0.0,0.0,1.7165,compass,0.0,30.0,30.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.5444,1002.135,0.184259259,-0.134259259,1.0,0.0,0.0,0.5834,compass,0.0,31.0,31.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.1413,1008.452,0.259259259,0.273148148,1.0,0.0,0.0,0.3003,compass,0.0,32.0,32.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.4593,1014.7846,0.261111111,-0.257407407,1.0,0.0,0.0,0.3115,compass,0.0,33.0,33.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.792,1021.4183,-0.136111111,-0.161111111,1.0,0.0,0.0,0.6169,compass,0.0,34.0,34.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.4184,1025.2181,space,3.7828,,1025.2182,1027.5847,right,2.348,,0.0,2.0,2.0,2.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.5946,1034.5845,0.161111111,0.124074074,1.0,0.0,0.0,0.983,compass,0.0,0.0,0.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034.5912,1043.6514,0.138888889,0.074074074,1.0,0.0,0.0,3.0499,compass,0.0,1.0,1.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.659,1049.8019,0.080555556,0.034259259,1.0,0.0,0.0,0.1338,compass,0.0,2.0,2.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.8137,1058.6182,0.098148148,-0.091666667,1.0,0.0,0.0,2.8001,compass,0.0,3.0,3.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.6278,1068.3349,0.135185185,0.102777778,1.0,0.0,0.0,3.7004,compass,0.0,4.0,4.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.3419,1074.6678,-0.138888889,-0.166666667,1.0,0.0,0.0,0.3167,compass,0.0,5.0,5.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.6747,1081.1183,0.318518519,0.323148148,1.0,0.0,0.0,0.4334,compass,0.0,6.0,6.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.1265,1088.2524,-0.077777778,-0.116666667,1.0,0.0,0.0,1.1176,compass,0.0,7.0,7.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.2597,1094.7018,0.161111111,0.112962963,1.0,0.0,0.0,0.4339,compass,0.0,8.0,8.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.7099,1101.1348,0.211111111,0.087962963,1.0,0.0,0.0,0.4167,compass,0.0,9.0,9.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101.1414,1107.968,0.309259259,0.294444444,1.0,0.0,0.0,0.8163,compass,0.0,10.0,10.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.9757,1114.8184,0.191666667,-0.125,1.0,0.0,0.0,0.8336,compass,0.0,11.0,11.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.8279,1122.368,0.184259259,-0.115740741,1.0,0.0,0.0,1.5334,compass,0.0,12.0,12.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.3762,1131.6514,-0.075,-0.143518519,1.0,0.0,0.0,3.2669,compass,0.0,13.0,13.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.6599,1140.6019,-0.046296296,-0.135185185,1.0,0.0,0.0,2.9336,compass,0.0,14.0,14.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.6114,1147.168,-0.110185185,0.132407407,1.0,0.0,0.0,0.5502,compass,0.0,15.0,15.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147.1762,1153.6179,-0.072222222,-0.099074074,1.0,0.0,0.0,0.4333,compass,0.0,16.0,16.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.6287,1160.7682,-0.109259259,0.048148148,1.0,0.0,0.0,1.1334,compass,0.0,17.0,17.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.7769,1169.3181,0.114814815,0.042592593,1.0,0.0,0.0,2.5334,compass,0.0,18.0,18.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.3288,1176.6681,0.071296296,0.05,1.0,0.0,0.0,1.3334,compass,0.0,19.0,19.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.6764,1183.618,0.094444444,0.082407407,1.0,0.0,0.0,0.9331,compass,0.0,20.0,20.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.6261,1190.1515,0.125925926,0.143518519,1.0,0.0,0.0,0.5169,compass,0.0,21.0,21.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.16,1196.4179,0.17962963,0.196296296,1.0,0.0,0.0,0.2498,compass,0.0,22.0,22.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.4253,1202.7847,0.19537037,0.183333333,1.0,0.0,0.0,0.35,compass,0.0,23.0,23.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.7916,1209.1179,0.162037037,-0.101851852,1.0,0.0,0.0,0.3167,compass,0.0,24.0,24.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.1311,1215.8031,-0.15462963,-0.164814815,1.0,0.0,0.0,0.6683,compass,0.0,25.0,25.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.8107,1222.1516,0.116666667,-0.159259259,1.0,0.0,0.0,0.3338,compass,0.0,26.0,26.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.1589,1228.4847,0.211111111,-0.182407407,1.0,0.0,0.0,0.317,compass,0.0,27.0,27.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,35559,1,2024-07-12_19h26.05.837,experiment,2024.1.5,Win32,59.52380952,6691931c2c63981b064e1f0c,6691bb6fc57d7fb5c45d56aa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.4918,1237.1183,0.109259259,-0.135185185,1.0,0.0,0.0,2.617,compass,0.0,28.0,28.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
