welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Folk/indie,post_survey.question1.A cappella,post_survey.question1.Hip hop,post_survey.question1.Latin,post_survey.question1.Alternative rock,post_survey.question1.Country,post_survey.question1.Metal,post_survey.question1.Classic rock,post_survey.question1.Ambient,post_survey.question1.Disco,post_survey.question1.Electronic (EDM),post_survey.question1.Reggae,post_survey.question1.Pop,post_survey.question1.R&B,post_survey.question1.Jazz,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.209,972.032,-0.075231481,-0.155092593,1.0,0.0,0.0,0.819,compass,0.0,34.0,34.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.032,1054.961,space,82.895,,1054.961,1117.254,right,62.253,,0.0,1.0,1.0,1.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.27,1123.811,-0.16087963,0.001157407,1.0,0.0,0.0,0.534,compass,0.0,0.0,0.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.812,1131.903,-0.168981481,-0.077546296,1.0,0.0,0.0,2.086,compass,0.0,1.0,1.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.903,1138.525,0.065972222,-0.00462963,1.0,0.0,0.0,0.615,compass,0.0,2.0,2.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.526,1144.885,-0.184027778,-0.03587963,1.0,0.0,0.0,0.352,compass,0.0,3.0,3.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.892,1153.373,0.179398148,-0.137731481,1.0,0.0,0.0,2.469,compass,0.0,4.0,4.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.373,1159.962,0.206018519,-0.284722222,1.0,0.0,0.0,0.584,compass,0.0,5.0,5.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.963,1166.301,0.275462963,0.292824074,1.0,0.0,0.0,0.333,compass,0.0,6.0,6.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.302,1174.577,0.288194444,-0.042824074,1.0,0.0,0.0,2.269,compass,0.0,7.0,7.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.579,1180.766,-0.241898148,-0.039351852,1.0,0.0,0.0,0.184,compass,0.0,8.0,8.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.767,1187.071,0.133101852,0.013888889,1.0,0.0,0.0,0.299,compass,0.0,9.0,9.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187.072,1193.811,0.048611111,-0.0625,1.0,0.0,0.0,0.732,compass,0.0,10.0,10.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.813,1200.285,0.0,0.175925926,1.0,0.0,0.0,0.466,compass,0.0,11.0,11.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.285,1206.992,0.233796296,-0.159722222,1.0,0.0,0.0,0.702,compass,0.0,12.0,12.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.995,1214.165,-0.111111111,-0.208333333,1.0,0.0,0.0,1.169,compass,0.0,13.0,13.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.167,1222.088,-0.033564815,0.052083333,1.0,0.0,0.0,1.918,compass,0.0,14.0,14.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.089,1228.795,-0.140046296,-0.211805556,1.0,0.0,0.0,0.701,compass,0.0,15.0,15.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.795,1235.303,0.086805556,0.237268519,1.0,0.0,0.0,0.501,compass,0.0,16.0,16.0,24.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.307,1241.975,0.282407407,-0.053240741,1.0,0.0,0.0,0.666,compass,0.0,17.0,17.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.976,1248.181,-0.185185185,0.077546296,1.0,0.0,0.0,0.2,compass,0.0,18.0,18.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.181,1255.354,0.311342593,-0.324074074,1.0,0.0,0.0,1.168,compass,0.0,19.0,19.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.355,1261.693,0.203703704,-0.207175926,1.0,0.0,0.0,0.333,compass,0.0,20.0,20.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.693,1271.021,0.199074074,-0.03587963,1.0,0.0,0.0,3.32,compass,0.0,21.0,21.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.024,1277.476,0.045138889,0.166666667,1.0,0.0,0.0,0.45,compass,0.0,22.0,22.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.476,1284.365,0.283564815,0.263888889,1.0,0.0,0.0,0.884,compass,0.0,23.0,23.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.366,1290.772,-0.09837963,0.163194444,1.0,0.0,0.0,0.401,compass,0.0,24.0,24.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.772,1299.131,0.313657407,0.039351852,1.0,0.0,0.0,2.354,compass,0.0,25.0,25.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.132,1306.187,0.25,0.210648148,1.0,0.0,0.0,1.049,compass,0.0,26.0,26.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.19,1312.609,0.236111111,0.25,1.0,0.0,0.0,0.417,compass,0.0,27.0,27.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312.61,1318.982,0.263888889,-0.230324074,1.0,0.0,0.0,0.367,compass,0.0,28.0,28.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.982,1325.455,0.321759259,0.00462963,1.0,0.0,0.0,0.468,compass,0.0,29.0,29.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.456,1332.112,-0.25,-0.039351852,1.0,0.0,0.0,0.652,compass,0.0,30.0,30.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.113,1338.701,0.203703704,-0.019675926,1.0,0.0,0.0,0.583,compass,0.0,31.0,31.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.704,1345.409,0.019675926,-0.02662037,1.0,0.0,0.0,0.702,compass,0.0,32.0,32.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.411,1351.864,0.248842593,-0.207175926,1.0,0.0,0.0,0.451,compass,0.0,33.0,33.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.864,1359.773,0.203703704,-0.283564815,1.0,0.0,0.0,1.903,compass,0.0,34.0,34.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.773,1438.48,space,78.674,,1438.481,1440.715,right,2.196,,0.0,2.0,2.0,2.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.73,1447.038,-0.194444444,0.055555556,1.0,0.0,0.0,0.3,compass,0.0,0.0,0.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.039,1453.662,0.256944444,0.077546296,1.0,0.0,0.0,0.618,compass,0.0,1.0,1.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.663,1462.687,0.064814815,-0.065972222,1.0,0.0,0.0,3.02,compass,0.0,2.0,2.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.687,1472.197,-0.267361111,-0.115740741,1.0,0.0,0.0,3.504,compass,0.0,3.0,3.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.199,1479.605,0.186342593,0.028935185,1.0,0.0,0.0,1.402,compass,0.0,4.0,4.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,101084,1,2024-07-12_15h54.48.801,experiment,2024.1.5,Win32,60.0240096,6691931c2c63981b064e1f0c,6691b3dbf8e4de298758b1e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.605,1486.028,0.153935185,0.15625,1.0,0.0,0.0,0.419,compass,0.0,5.0,5.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
