welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Electronic (EDM),post_survey.question1.Latin,post_survey.question1.Classical,post_survey.question1.Reggae,post_survey.question1.Hip hop,post_survey.question1.A cappella,post_survey.question1.Pop,post_survey.question1.Metal,post_survey.question1.Country,post_survey.question1.Ambient,post_survey.question1.Folk/indie,post_survey.question1.Alternative rock,post_survey.question1.Jazz,post_survey.question1.Disco,post_survey.question1.R&B,post_survey.question1.Classic rock,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
0.0001,1.9201,space,1.9045,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,21.6098,21.6099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,21.6111,26.6376,space,5.0061,,26.6459,49.7483,"[-0.018641493055555555,0.014444444444444444]","[-0.4060720486111111,-0.4282465277777778]","[1,1]","[0,0]","[0,0]","[11.194100000023838,13.233000000000004]","[""play_button""]",y,22.0577,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7487,63.5219,space,13.7583,,63.5222,183.5276,183.5283,195.7631,right,8.7042,,195.7631,210.4114,space,14.6306,,210.4116,216.8275,0.203472222,-0.225772569,1.0,0.0,0.0,0.4,compass_2,216.8278,218.1275,space,1.2793,,218.1276,218.1279,218.152,225.8947,-0.141332465,-0.185112847,1.0,0.0,0.0,1.7334,compass,0.0,0.0,0.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.9062,232.2612,0.185412326,0.085212674,1.0,0.0,0.0,0.3499,compass,0.0,1.0,1.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.2724,243.2781,0.185412326,0.085212674,1.0,0.0,0.0,5.0004,compass,0.0,2.0,2.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.2871,249.7782,0.20547309,-0.220998264,1.0,0.0,0.0,0.483,compass,0.0,3.0,3.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.7788,256.3786,0.134565972,-0.279557292,1.0,0.0,0.0,0.5831,compass,0.0,4.0,4.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.3894,262.9787,0.215555556,-0.156805556,1.0,0.0,0.0,0.5831,compass,0.0,5.0,5.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.99,269.5621,0.171536458,-0.201176215,1.0,0.0,0.0,0.5668,compass,0.0,6.0,6.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.5701,276.3955,0.219244792,0.189227431,1.0,0.0,0.0,0.8155,compass,0.0,7.0,7.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.4062,283.0458,0.102638889,-0.17031684,1.0,0.0,0.0,0.6329,compass,0.0,8.0,8.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0532,289.4461,0.138398437,0.104778646,1.0,0.0,0.0,0.383,compass,0.0,9.0,9.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.4575,295.6125,0.258845486,0.223802083,1.0,0.0,0.0,0.149,compass,0.0,10.0,10.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.613,302.0134,0.190794271,0.149262153,1.0,0.0,0.0,0.3837,compass,0.0,11.0,11.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0248,308.3134,0.313949653,0.313224826,1.0,0.0,0.0,0.2829,compass,0.0,12.0,12.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.3239,314.7137,0.148940972,0.068302951,1.0,0.0,0.0,0.3831,compass,0.0,13.0,13.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.7246,321.5469,0.078012153,-0.124657118,1.0,0.0,0.0,0.8161,compass,0.0,14.0,14.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.5524,328.1142,0.129748264,-0.093246528,1.0,0.0,0.0,0.5497,compass,0.0,15.0,15.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.1232,334.581,-0.097074653,-0.09796875,1.0,0.0,0.0,0.45,compass,0.0,16.0,16.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.5884,340.9146,-0.149444444,-0.085121528,1.0,0.0,0.0,0.3165,compass,0.0,17.0,17.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.9247,347.1974,0.140820312,0.231032986,1.0,0.0,0.0,0.266,compass,0.0,18.0,18.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.2046,354.5812,-0.080386285,0.107565104,1.0,0.0,0.0,1.366,compass,0.0,19.0,19.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.5857,360.8979,-0.117139757,0.210394965,1.0,0.0,0.0,0.2991,compass,0.0,20.0,20.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.9077,367.3316,0.131527778,-0.134127604,1.0,0.0,0.0,0.4161,compass,0.0,21.0,21.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.3396,373.6157,0.295885417,0.321705729,1.0,0.0,0.0,0.267,compass,0.0,22.0,22.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.625,380.3658,0.309947917,0.308385417,1.0,0.0,0.0,0.7334,compass,0.0,23.0,23.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.3757,386.6989,0.107209201,-0.081844618,1.0,0.0,0.0,0.316,compass,0.0,24.0,24.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.7072,392.8331,0.330928819,0.331271701,1.0,0.0,0.0,0.1167,compass,0.0,25.0,25.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.8433,399.4664,-0.189639757,-0.047447917,1.0,0.0,0.0,0.6165,compass,0.0,26.0,26.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.4768,405.7492,0.096710069,-0.048706597,1.0,0.0,0.0,0.2652,compass,0.0,27.0,27.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.7602,413.0173,-0.166341146,0.076102431,1.0,0.0,0.0,1.2503,compass,0.0,28.0,28.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.0273,419.3834,0.250334201,0.301914063,1.0,0.0,0.0,0.3497,compass,0.0,29.0,29.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.3922,425.7341,0.304049479,0.331054688,1.0,0.0,0.0,0.3332,compass,0.0,30.0,30.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.7448,432.4342,0.219861111,-0.264730903,1.0,0.0,0.0,0.6831,compass,0.0,31.0,31.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.4444,438.9346,0.147443576,0.18718316,1.0,0.0,0.0,0.4839,compass,0.0,32.0,32.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.9443,445.3181,0.140889757,-0.145742188,1.0,0.0,0.0,0.3665,compass,0.0,33.0,33.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.3276,451.6344,-0.309930556,0.318706597,1.0,0.0,0.0,0.3,compass,0.0,34.0,34.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.6392,455.6353,space,3.9858,,455.6354,461.9006,right,6.2471,,0.0,0.0,0.0,0.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.9156,468.2516,0.157170139,-0.07343316,1.0,0.0,0.0,0.3333,compass,0.0,0.0,0.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.2632,474.8187,0.244427083,-0.257213542,1.0,0.0,0.0,0.5506,compass,0.0,1.0,1.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.8288,482.469,-0.118046875,0.055768229,1.0,0.0,0.0,1.6326,compass,0.0,2.0,2.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,740015,1,2024-07-12_18h18.48.003,experiment,2024.1.5,MacIntel,60.24096386,6691931c2c63981b064e1f0c,6691b99fb800d2ace2dde4f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.4695,489.7689,-0.084353299,-0.095429687,1.0,0.0,0.0,1.2828,compass,0.0,3.0,3.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
