welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.listen_time,post_survey.music_making,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.A cappella,post_survey.question1.Latin,post_survey.question1.R&B,post_survey.question1.Classic rock,post_survey.question1.Ambient,post_survey.question1.Reggae,post_survey.question1.Metal,post_survey.question1.Pop,post_survey.question1.Jazz,post_survey.question1.Electronic (EDM),post_survey.question1.Folk/indie,post_survey.question1.Hip hop,post_survey.question1.Disco,post_survey.question1.Classical,post_survey.question1.Country,post_survey.question1.Alternative rock,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.6246,799.9627,0.204629686,-0.190740755,1.0,0.0,0.0,0.3331,compass,0.0,34.0,34.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.9628,803.0772,space,3.0994,,803.0774,805.6309,right,2.5395,,0.0,1.0,1.0,1.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.6544,812.0774,-0.122222222,0.099074046,1.0,0.0,0.0,0.4143,compass,0.0,0.0,0.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.0886,821.5115,-0.187962935,0.152777778,1.0,0.0,0.0,3.418,compass,0.0,1.0,1.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.5247,828.2753,0.217592621,-0.153703732,1.0,0.0,0.0,0.7503,compass,0.0,2.0,2.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.2882,834.3917,0.208333333,-0.113888889,1.0,0.0,0.0,0.0968,compass,0.0,3.0,3.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.4032,840.8425,-0.216666667,-0.138888889,1.0,0.0,0.0,0.4354,compass,0.0,4.0,4.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.9732,847.349,-0.223148134,0.227777778,1.0,0.0,0.0,0.374,compass,0.0,5.0,5.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.3641,853.8048,0.147222222,0.15,1.0,0.0,0.0,0.4309,compass,0.0,6.0,6.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.8169,860.2374,0.210185242,-0.227777778,1.0,0.0,0.0,0.4122,compass,0.0,7.0,7.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.2483,867.0373,0.147222222,-0.151851866,1.0,0.0,0.0,0.7819,compass,0.0,8.0,8.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.0493,873.5029,0.212037065,0.076851824,1.0,0.0,0.0,0.4481,compass,0.0,9.0,9.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.5142,879.9079,0.197222222,0.12870369,1.0,0.0,0.0,0.388,compass,0.0,10.0,10.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.923,886.3011,0.197222222,0.12870369,1.0,0.0,0.0,0.3639,compass,0.0,11.0,11.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.3142,892.7166,0.197222222,0.12870369,1.0,0.0,0.0,0.3987,compass,0.0,12.0,12.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.7274,899.2155,0.197222222,-0.159259288,1.0,0.0,0.0,0.4824,compass,0.0,13.0,13.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.2273,905.7647,0.173148176,0.189814801,1.0,0.0,0.0,0.5326,compass,0.0,14.0,14.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.7772,912.6647,-0.138888889,0.137037023,1.0,0.0,0.0,0.8822,compass,0.0,15.0,15.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.6764,919.3463,0.165740797,0.167592578,1.0,0.0,0.0,0.6668,compass,0.0,16.0,16.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.3573,925.7788,0.165740797,-0.155555556,1.0,0.0,0.0,0.4162,compass,0.0,17.0,17.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.7896,932.9621,-0.194444444,0.12870369,1.0,0.0,0.0,1.1673,compass,0.0,18.0,18.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.9746,939.4271,0.140740797,-0.176851866,1.0,0.0,0.0,0.4476,compass,0.0,19.0,19.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.438,945.6294,-0.169444444,0.163888889,1.0,0.0,0.0,0.1862,compass,0.0,20.0,20.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.6444,952.1253,0.102777778,0.141666667,1.0,0.0,0.0,0.4655,compass,0.0,21.0,21.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.1374,958.6614,0.102777778,0.141666667,1.0,0.0,0.0,0.5197,compass,0.0,22.0,22.0,24.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.6773,966.3302,-0.070370314,-0.204629644,1.0,0.0,0.0,1.6394,compass,0.0,23.0,23.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.3481,972.7852,0.133333333,-0.237037065,1.0,0.0,0.0,0.4284,compass,0.0,24.0,24.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.8059,979.4064,-0.197222222,0.189814801,1.0,0.0,0.0,0.5837,compass,0.0,25.0,25.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.4175,989.6062,-0.147222222,-0.207407422,1.0,0.0,0.0,4.1845,compass,0.0,26.0,26.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.6196,996.9027,-0.172222222,-0.184259288,1.0,0.0,0.0,1.2798,compass,0.0,27.0,27.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.9142,1004.4845,0.196296353,-0.209259288,1.0,0.0,0.0,1.5505,compass,0.0,28.0,28.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.4963,1010.8869,0.080555556,0.149074067,1.0,0.0,0.0,0.3867,compass,0.0,29.0,29.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.8998,1017.0033,0.108333333,-0.107407422,1.0,0.0,0.0,0.0989,compass,0.0,30.0,30.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.0176,1023.4505,-0.126851824,-0.227777778,1.0,0.0,0.0,0.4174,compass,0.0,31.0,31.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.4642,1029.8515,0.129629686,-0.237037065,1.0,0.0,0.0,0.3854,compass,0.0,32.0,32.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.8667,1036.3811,0.117592621,-0.175925954,1.0,0.0,0.0,0.4993,compass,0.0,33.0,33.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.3927,1042.8806,-0.194444444,-0.187962977,1.0,0.0,0.0,0.4836,compass,0.0,34.0,34.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.8808,1045.2829,space,2.3864,,1045.283,1046.4633,right,1.1683,,0.0,2.0,2.0,2.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.4869,1054.7288,-0.141666667,0.137962935,1.0,0.0,0.0,2.2372,compass,0.0,0.0,0.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.7406,1064.5774,-0.112036981,0.130555556,1.0,0.0,0.0,3.8327,compass,0.0,1.0,1.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1064.5901,1071.1103,-0.139814758,-0.15648151,1.0,0.0,0.0,0.5165,compass,0.0,2.0,2.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.1216,1077.7784,0.269444444,0.171296289,1.0,0.0,0.0,0.6516,compass,0.0,3.0,3.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.7903,1084.3091,-0.16851849,-0.105555556,1.0,0.0,0.0,0.5168,compass,0.0,4.0,4.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,798641,1,2024-07-12_19h43.10.807,experiment,2024.1.5,Win32,60.60606061,6691931c2c63981b064e1f0c,6691bc46139b538a1a432b1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.3201,1091.6073,0.219444444,0.084259245,1.0,0.0,0.0,1.2821,compass,0.0,5.0,5.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
