welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classic rock,post_survey.question1.Latin,post_survey.question1.Metal,post_survey.question1.Pop,post_survey.question1.Ambient,post_survey.question1.Electronic (EDM),post_survey.question1.R&B,post_survey.question1.Alternative rock,post_survey.question1.A cappella,post_survey.question1.Country,post_survey.question1.Reggae,post_survey.question1.Hip hop,post_survey.question1.Classical,post_survey.question1.Disco,post_survey.question1.Jazz,post_survey.question1.Folk/indie,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.4457,997.9921,0.162962963,-0.126851852,1.0,0.0,0.0,12.5438,compass,0.0,12.0,12.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.997,1004.514,-0.237037037,-0.197222222,1.0,0.0,0.0,0.5138,compass,0.0,13.0,13.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.5189,1013.3003,-0.237037037,-0.198148148,1.0,0.0,0.0,2.7784,compass,0.0,14.0,14.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.3055,1021.0933,0.185185185,0.148148148,1.0,0.0,0.0,1.7851,compass,0.0,15.0,15.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.0982,1033.4288,0.262962963,0.092592593,1.0,0.0,0.0,6.3274,compass,0.0,16.0,16.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.4337,1040.687,0.201851852,0.086111111,1.0,0.0,0.0,1.2503,compass,0.0,17.0,17.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.6916,1059.7181,0.24537037,0.044444444,1.0,0.0,0.0,13.0233,compass,0.0,18.0,18.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059.7232,1072.0119,0.284259259,-0.166666667,1.0,0.0,0.0,6.2859,compass,0.0,19.0,19.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.017,1078.9366,0.15462963,0.122222222,1.0,0.0,0.0,0.9168,compass,0.0,20.0,20.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.9415,1088.7995,-0.265740741,-0.176851852,1.0,0.0,0.0,3.8546,compass,0.0,21.0,21.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.8044,1096.8356,-0.265740741,-0.176851852,1.0,0.0,0.0,2.0283,compass,0.0,22.0,22.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.8407,1111.2756,0.227777778,-0.122222222,1.0,0.0,0.0,8.432,compass,0.0,23.0,23.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.2805,1118.6517,0.241666667,0.230555556,1.0,0.0,0.0,1.3682,compass,0.0,24.0,24.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.6564,1127.8757,-0.114814815,-0.152777778,1.0,0.0,0.0,3.216,compass,0.0,25.0,25.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.8805,1141.9476,0.205555556,0.051851852,1.0,0.0,0.0,8.064,compass,0.0,26.0,26.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.9526,1148.282,0.223148148,-0.163888889,1.0,0.0,0.0,0.3264,compass,0.0,27.0,27.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.287,1157.6517,0.12962963,0.155555556,1.0,0.0,0.0,3.3619,compass,0.0,28.0,28.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.6567,1166.3893,0.12962963,0.155555556,1.0,0.0,0.0,2.7298,compass,0.0,29.0,29.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.3944,1175.5993,0.178703704,-0.253703704,1.0,0.0,0.0,3.2021,compass,0.0,30.0,30.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.6042,1186.0177,0.211111111,0.162037037,1.0,0.0,0.0,4.4105,compass,0.0,31.0,31.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.0226,1192.2689,-0.241666667,-0.224074074,1.0,0.0,0.0,0.2433,compass,0.0,32.0,32.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.2735,1208.6535,-0.148148148,0.092592593,1.0,0.0,0.0,10.3769,compass,0.0,33.0,33.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.6583,1215.3769,0.201851852,-0.166666667,1.0,0.0,0.0,0.7154,compass,0.0,34.0,34.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.3819,1527.6092,space,312.2245,,1527.6092,1534.307,right,6.6894,,0.0,1.0,1.0,1.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.3166,1540.9616,-0.125925926,-0.173148148,1.0,0.0,0.0,0.6394,compass,0.0,0.0,0.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.9674,1548.3033,-0.232407407,-0.212037037,1.0,0.0,0.0,1.3341,compass,0.0,1.0,1.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.3094,1558.6244,-0.107407407,-0.202777778,1.0,0.0,0.0,4.3137,compass,0.0,2.0,2.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.632,1565.0832,0.233333333,0.211111111,1.0,0.0,0.0,0.4446,compass,0.0,3.0,3.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.0879,1571.5011,0.273148148,-0.146296296,1.0,0.0,0.0,0.4095,compass,0.0,4.0,4.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.5062,1578.7314,-0.298148148,-0.234259259,1.0,0.0,0.0,1.2225,compass,0.0,5.0,5.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.7367,1587.6358,0.114814815,0.094444444,1.0,0.0,0.0,2.8963,compass,0.0,6.0,6.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.6409,1602.3261,0.080555556,0.184259259,1.0,0.0,0.0,8.6826,compass,0.0,7.0,7.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.3317,1613.8,0.194444444,-0.149074074,1.0,0.0,0.0,5.4663,compass,0.0,8.0,8.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.8052,1621.9688,-0.140740741,-0.14537037,1.0,0.0,0.0,2.1609,compass,0.0,9.0,9.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.9744,1639.3793,0.157407407,-0.147222222,1.0,0.0,0.0,11.4031,compass,0.0,10.0,10.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.3849,1650.0702,0.262037037,0.062962963,1.0,0.0,0.0,4.6815,compass,0.0,11.0,11.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.0758,1657.2033,-0.189814815,-0.117592593,1.0,0.0,0.0,1.1252,compass,0.0,12.0,12.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.2078,1666.1288,-0.146296296,0.123148148,1.0,0.0,0.0,2.9175,compass,0.0,13.0,13.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.1344,1673.0959,0.126851852,0.135185185,1.0,0.0,0.0,0.9595,compass,0.0,14.0,14.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.1019,1684.5977,0.184259259,0.117592593,1.0,0.0,0.0,5.4947,compass,0.0,15.0,15.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684.6032,1696.7869,0.138888889,0.117592593,1.0,0.0,0.0,6.1819,compass,0.0,16.0,16.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696.7928,1704.5796,0.15,0.177777778,1.0,0.0,0.0,1.7851,compass,0.0,17.0,17.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.5843,1716.8317,0.188888889,0.080555556,1.0,0.0,0.0,6.2441,compass,0.0,18.0,18.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,775549,1,2024-07-12_19h19.01.215,experiment,2024.1.5,Win32,144.9275362,6691931c2c63981b064e1f0c,6691b86bf6ae03b54151c579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.837,1726.417,0.112962963,0.083333333,1.0,0.0,0.0,3.5774,compass,0.0,19.0,19.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
