welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.R&B,post_survey.question1.Metal,post_survey.question1.Alternative rock,post_survey.question1.Classic rock,post_survey.question1.Latin,post_survey.question1.Electronic (EDM),post_survey.question1.Ambient,post_survey.question1.Folk/indie,post_survey.question1.Disco,post_survey.question1.A cappella,post_survey.question1.Classical,post_survey.question1.Pop,post_survey.question1.Reggae,post_survey.question1.Country,post_survey.question1.Hip hop,post_survey.question1.Jazz,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.6818,986.1456,0.161458333,-0.098958333,1.0,0.0,0.0,0.4495,compass,0.0,4.0,4.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.1557,998.6084,-0.184895833,0.208333333,1.0,0.0,0.0,6.4394,compass,0.0,5.0,5.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.6169,1006.695,-0.178385417,0.212239583,1.0,0.0,0.0,2.0633,compass,0.0,6.0,6.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.7036,1012.7514,-0.182291667,0.212239583,1.0,0.0,0.0,0.0334,compass,0.0,7.0,7.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.7595,1019.3904,-0.182291667,0.212239583,1.0,0.0,0.0,0.616,compass,0.0,8.0,8.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.3985,1025.8129,-0.171875,0.212239583,1.0,0.0,0.0,0.3993,compass,0.0,9.0,9.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.8212,1033.2007,-0.171875,0.212239583,1.0,0.0,0.0,1.3647,compass,0.0,10.0,10.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.212,1040.3055,0.178385417,0.209635417,1.0,0.0,0.0,1.0814,compass,0.0,11.0,11.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.3163,1046.4951,0.203125,-0.138020833,1.0,0.0,0.0,0.1661,compass,0.0,12.0,12.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1046.5058,1053.1175,0.180989583,0.12109375,1.0,0.0,0.0,0.5987,compass,0.0,13.0,13.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.1274,1061.3371,-0.111979167,0.25,1.0,0.0,0.0,2.1966,compass,0.0,14.0,14.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061.3458,1068.6914,-0.1640625,0.23828125,1.0,0.0,0.0,1.3312,compass,0.0,15.0,15.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.6997,1077.3771,-0.141927083,0.239583333,1.0,0.0,0.0,2.6624,compass,0.0,16.0,16.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.3854,1083.7164,-0.087239583,0.2109375,1.0,0.0,0.0,0.3163,compass,0.0,17.0,17.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.7248,1090.7384,-0.127604167,0.229166667,1.0,0.0,0.0,0.9982,compass,0.0,18.0,18.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.7468,1098.4751,-0.20703125,-0.139322917,1.0,0.0,0.0,1.7138,compass,0.0,19.0,19.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098.4832,1104.7814,-0.20703125,-0.139322917,1.0,0.0,0.0,0.283,compass,0.0,20.0,20.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.7899,1111.2207,-0.115885417,-0.145833333,1.0,0.0,0.0,0.416,compass,0.0,21.0,21.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.2288,1119.0246,-0.20703125,0.157552083,1.0,0.0,0.0,1.7808,compass,0.0,22.0,22.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.0336,1125.1477,-0.201822917,0.166666667,1.0,0.0,0.0,0.1,compass,0.0,23.0,23.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.1559,1135.2307,-0.201822917,0.166666667,1.0,0.0,0.0,4.06,compass,0.0,24.0,24.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.2387,1145.9293,-0.201822917,0.166666667,1.0,0.0,0.0,4.6754,compass,0.0,25.0,25.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.9377,1152.2356,-0.151041667,0.192708333,1.0,0.0,0.0,0.2828,compass,0.0,26.0,26.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.2434,1158.4586,-0.169270833,0.178385417,1.0,0.0,0.0,0.1997,compass,0.0,27.0,27.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.4664,1165.0642,-0.1640625,0.205729167,1.0,0.0,0.0,0.5825,compass,0.0,28.0,28.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165.072,1171.7699,-0.166666667,0.200520833,1.0,0.0,0.0,0.6823,compass,0.0,29.0,29.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171.7785,1178.0259,-0.166666667,0.200520833,1.0,0.0,0.0,0.2331,compass,0.0,30.0,30.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.036,1184.6981,-0.166666667,0.200520833,1.0,0.0,0.0,0.6489,compass,0.0,31.0,31.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1184.7072,1192.0361,-0.170572917,0.1953125,1.0,0.0,0.0,1.3148,compass,0.0,32.0,32.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.0442,1199.5069,-0.170572917,0.1953125,1.0,0.0,0.0,1.4479,compass,0.0,33.0,33.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.5149,1209.4739,-0.14453125,0.227864583,1.0,0.0,0.0,3.9439,compass,0.0,34.0,34.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.474,1226.0792,space,16.5885,,1226.0793,1230.0727,right,3.9765,,0.0,2.0,2.0,2.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.089,1239.8895,-0.171875,0.225260417,1.0,0.0,0.0,3.7936,compass,0.0,0.0,0.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.898,1246.1625,-0.158854167,0.208333333,1.0,0.0,0.0,0.2498,compass,0.0,1.0,1.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.1708,1252.787,-0.158854167,0.208333333,1.0,0.0,0.0,0.6158,compass,0.0,2.0,2.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.7946,1259.075,-0.158854167,0.208333333,1.0,0.0,0.0,0.2651,compass,0.0,3.0,3.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.0825,1265.5163,0.15234375,-0.16796875,1.0,0.0,0.0,0.4332,compass,0.0,4.0,4.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.5238,1272.3549,-0.161458333,-0.109375,1.0,0.0,0.0,0.8174,compass,0.0,5.0,5.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.3629,1280.9552,-0.19921875,-0.096354167,1.0,0.0,0.0,2.579,compass,0.0,6.0,6.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.9628,1287.3778,-0.186197917,-0.12890625,1.0,0.0,0.0,0.4147,compass,0.0,7.0,7.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.3882,1293.7672,-0.188802083,-0.115885417,1.0,0.0,0.0,0.3646,compass,0.0,8.0,8.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.7748,1300.7056,-0.188802083,-0.115885417,1.0,0.0,0.0,0.9153,compass,0.0,9.0,9.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.7133,1307.794,-0.178385417,-0.139322917,1.0,0.0,0.0,1.0803,compass,0.0,10.0,10.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,476463,1,2024-07-12_17h32.57.532,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691adf251430e598bc008ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.8013,1314.416,-0.19921875,-0.16015625,1.0,0.0,0.0,0.6143,compass,0.0,11.0,11.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
