welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classical,post_survey.question1.A cappella,post_survey.question1.Metal,post_survey.question1.Disco,post_survey.question1.Folk/indie,post_survey.question1.Latin,post_survey.question1.Alternative rock,post_survey.question1.Electronic (EDM),post_survey.question1.Reggae,post_survey.question1.Classic rock,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.Jazz,post_survey.question1.Country,post_survey.question1.Pop,post_survey.question1.R&B,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
0.0002,1.5394,space,1.5327,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,13.127,13.1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,13.1297,18.6716,space,5.5345,,18.6726,40.04,"[-0.005045572916666667,-0.007642505787037037]","[-0.41251808449074073,-0.4196976273148148]","[1,1]","[0,0]","[0,0]","[12.78940000003577,18.21560000002384]","[""play_button"",""play_button""]",y,20.3434,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0406,60.9883,space,20.9336,,60.9885,181.0014,181.0017,188.0834,right,3.5483,,188.0835,195.2686,space,7.1602,,195.2688,210.2839,0.215668403,-0.122110098,1.0,0.0,0.0,9.0006,compass_2,210.2841,211.7664,space,1.4695,,211.7666,211.7742,211.7886,223.5177,-0.142353877,-0.130081742,1.0,0.0,0.0,5.7172,compass,0.0,0.0,0.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.524,235.8659,0.119357639,0.196021412,1.0,0.0,0.0,6.3331,compass,0.0,1.0,1.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.8722,242.4323,0.155465133,-0.133817998,1.0,0.0,0.0,0.5501,compass,0.0,2.0,2.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.4388,249.433,-0.16572989,-0.114836516,1.0,0.0,0.0,0.9845,compass,0.0,3.0,3.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.4392,255.8826,0.187912326,0.174678096,1.0,0.0,0.0,0.4337,compass,0.0,4.0,4.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.8886,262.4815,-0.125824653,-0.167408131,1.0,0.0,0.0,0.5824,compass,0.0,5.0,5.0,18.0,1.0,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.4893,268.5821,0.200669126,-0.148289207,1.0,0.0,0.0,0.0834,compass,0.0,6.0,6.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.5888,280.7314,-0.149493634,-0.178602431,1.0,0.0,0.0,6.1329,compass,0.0,7.0,7.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.7325,287.1476,-0.201157407,-0.177173756,1.0,0.0,0.0,0.3988,compass,0.0,8.0,8.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.156,293.6152,0.221958189,-0.178208189,1.0,0.0,0.0,0.4503,compass,0.0,9.0,9.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.6248,299.9472,0.186606626,-0.166030093,1.0,0.0,0.0,0.3165,compass,0.0,10.0,10.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.9561,306.6651,0.158004196,-0.137666377,1.0,0.0,0.0,0.7012,compass,0.0,11.0,11.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.6734,313.2143,0.21854022,0.140657552,1.0,0.0,0.0,0.5338,compass,0.0,12.0,12.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2223,320.0639,0.145294416,-0.131188513,1.0,0.0,0.0,0.8327,compass,0.0,13.0,13.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0733,326.2649,0.16244213,-0.104835793,1.0,0.0,0.0,0.1838,compass,0.0,14.0,14.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.2731,332.5805,-0.186046007,-0.183937355,1.0,0.0,0.0,0.3002,compass,0.0,15.0,15.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.5889,343.4149,0.293102575,0.190932436,1.0,0.0,0.0,4.8175,compass,0.0,16.0,16.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.4246,349.5966,-0.196401186,-0.150079572,1.0,0.0,0.0,0.166,compass,0.0,17.0,17.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.6044,356.4798,-0.12234158,0.147529659,1.0,0.0,0.0,0.8663,compass,0.0,18.0,18.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.4875,363.0977,0.20447772,-0.183930122,1.0,0.0,0.0,0.601,compass,0.0,19.0,19.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.1043,370.197,0.140954138,-0.157562934,1.0,0.0,0.0,1.0833,compass,0.0,20.0,20.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.2047,376.7473,-0.143370226,-0.23432798,1.0,0.0,0.0,0.5334,compass,0.0,21.0,21.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.756,384.1132,0.194194878,-0.190928819,1.0,0.0,0.0,1.3497,compass,0.0,22.0,22.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.1215,390.397,0.246137153,-0.100444878,1.0,0.0,0.0,0.2669,compass,0.0,23.0,23.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.4055,399.4631,-0.087485532,-0.124981916,1.0,0.0,0.0,3.0484,compass,0.0,24.0,24.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.4715,405.8147,-0.129973235,0.151851852,1.0,0.0,0.0,0.3344,compass,0.0,25.0,25.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.823,412.881,-0.09983724,-0.174692564,1.0,0.0,0.0,1.0507,compass,0.0,26.0,26.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.8891,419.0975,0.224616609,0.062868924,1.0,0.0,0.0,0.2004,compass,0.0,27.0,27.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.1052,425.4811,0.214861834,0.139695457,1.0,0.0,0.0,0.3665,compass,0.0,28.0,28.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.4902,431.8141,-0.166619647,-0.150188079,1.0,0.0,0.0,0.3171,compass,0.0,29.0,29.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.8225,438.331,0.168793403,-0.138664641,1.0,0.0,0.0,0.5003,compass,0.0,30.0,30.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.3388,444.7137,-0.176414207,-0.20135272,1.0,0.0,0.0,0.3663,compass,0.0,31.0,31.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.7216,451.0471,-0.14567419,0.169350405,1.0,0.0,0.0,0.316,compass,0.0,32.0,32.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.055,457.5302,-0.20339265,-0.247594763,1.0,0.0,0.0,0.4666,compass,0.0,33.0,33.0,24.0,1.0,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.54,463.9314,-0.140353733,0.086736834,1.0,0.0,0.0,0.3834,compass,0.0,34.0,34.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.9402,465.9135,space,1.9532,,465.9136,471.0803,right,5.1561,,0.0,0.0,0.0,0.0,1.0,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.0955,477.3137,0.183192274,-0.168305122,1.0,0.0,0.0,0.2169,compass,0.0,0.0,0.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.3227,483.9816,0.179633247,0.140831163,1.0,0.0,0.0,0.651,compass,0.0,1.0,1.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.9903,490.4139,-0.074508102,-0.137691696,1.0,0.0,0.0,0.4161,compass,0.0,2.0,2.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,44945,1,2024-07-12_16h24.52.249,experiment,2024.1.5,MacIntel,63.69426752,6691931c2c63981b064e1f0c,6691bb1313c778c35283e6d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.4219,496.5804,-0.200108507,0.172370515,1.0,0.0,0.0,0.149,compass,0.0,3.0,3.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
