welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Folk/indie,post_survey.question1.Electronic (EDM),post_survey.question1.Reggae,post_survey.question1.Ambient,post_survey.question1.A cappella,post_survey.question1.R&B,post_survey.question1.Alternative rock,post_survey.question1.Classical,post_survey.question1.Metal,post_survey.question1.Disco,post_survey.question1.Classic rock,post_survey.question1.Pop,post_survey.question1.Country,post_survey.question1.Latin,post_survey.question1.Hip hop,post_survey.question1.Jazz,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.4086,1331.4439,0.337037122,0.001851859,1.0,0.0,0.0,1.9278,compass,0.0,10.0,10.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.4541,1339.5214,0.338888945,0.038888896,1.0,0.0,0.0,1.998,compass,0.0,11.0,11.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339.5292,1348.7208,-0.200925898,0.020370377,1.0,0.0,0.0,3.1084,compass,0.0,12.0,12.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.7287,1359.6678,-0.087962963,-0.061111132,1.0,0.0,0.0,4.8281,compass,0.0,13.0,13.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.6758,1367.9415,0.125,-0.335185228,1.0,0.0,0.0,2.2163,compass,0.0,14.0,14.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.9493,1375.9935,-0.338888875,-0.216666681,1.0,0.0,0.0,1.9096,compass,0.0,15.0,15.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.0021,1384.9077,0.0,-0.30740745,1.0,0.0,0.0,2.8556,compass,0.0,16.0,16.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.919,1393.7746,0.023148148,0.022222201,1.0,0.0,0.0,2.7076,compass,0.0,17.0,17.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.7857,1403.9252,0.189814815,0.099074081,1.0,0.0,0.0,4.0854,compass,0.0,18.0,18.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.9361,1414.6433,0.335185157,-0.337037051,1.0,0.0,0.0,4.6831,compass,0.0,19.0,19.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.6519,1424.1145,-0.334259245,-0.337037051,1.0,0.0,0.0,3.3249,compass,0.0,20.0,20.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.1228,1435.0517,-0.211111069,-0.332407422,1.0,0.0,0.0,4.9074,compass,0.0,21.0,21.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.0594,1442.8697,0.335185157,-0.191666709,1.0,0.0,0.0,1.7468,compass,0.0,22.0,22.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.8776,1451.4589,-0.332407386,-0.328703704,1.0,0.0,0.0,2.5572,compass,0.0,23.0,23.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.4669,1462.2072,0.330555527,0.187962956,1.0,0.0,0.0,4.6223,compass,0.0,24.0,24.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.2151,1471.545,0.050000014,-0.332407422,1.0,0.0,0.0,3.2279,compass,0.0,25.0,25.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.5531,1479.6412,0.336111139,-0.33148151,1.0,0.0,0.0,1.9195,compass,0.0,26.0,26.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.6507,1489.07,-0.002777735,-0.222222222,1.0,0.0,0.0,3.3411,compass,0.0,27.0,27.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.0785,1499.53,0.268518519,-0.234259288,1.0,0.0,0.0,4.374,compass,0.0,28.0,28.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.5379,1506.3428,0.337037122,0.346296293,1.0,0.0,0.0,0.7792,compass,0.0,29.0,29.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.3504,1516.5254,0.287037037,-0.262962977,1.0,0.0,0.0,4.1231,compass,0.0,30.0,30.0,18.0,1.0,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.5331,1524.1379,0.327777863,-0.336111139,1.0,0.0,0.0,1.4937,compass,0.0,31.0,31.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.1453,1532.7587,0.327777863,-0.336111139,1.0,0.0,0.0,2.5259,compass,0.0,32.0,32.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1532.7668,1544.5273,0.32685188,-0.214814857,1.0,0.0,0.0,5.6349,compass,0.0,33.0,33.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.5351,1558.43,-0.267592607,-0.198148162,1.0,0.0,0.0,7.8692,compass,0.0,34.0,34.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.4302,1558.4302,,,,1558.4302,1558.4302,,,,0.0,3.0,3.0,3.0,1.0,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,Item 2,,Item 4,Spotify or YouTube,5.0,6.0,"Playing games, driving",Often,Sometimes,Never,Rarely,Never,Rarely,Sometimes,Never,Sometimes,Rarely,Rarely,Often,Never,Never,Sometimes,Never,,Alternative Rock,Pop,Indie,Over time I started listening to heavier music,,0.0,0.0,0.0,0.0,1.0,,
,,,,,875583,1,2024-07-12_18h23.31.694,experiment,2024.1.5,Win32,8.568980291,6691931c2c63981b064e1f0c,6691aca6457da644d17fb2e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1681.3569,1683.7917
