welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Hip hop,post_survey.question1.Ambient,post_survey.question1.R&B,post_survey.question1.Alternative rock,post_survey.question1.Disco,post_survey.question1.Folk/indie,post_survey.question1.Classic rock,post_survey.question1.Metal,post_survey.question1.Classical,post_survey.question1.Jazz,post_survey.question1.A cappella,post_survey.question1.Electronic (EDM),post_survey.question1.Reggae,post_survey.question1.Country,post_survey.question1.Pop,post_survey.question1.Latin,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.513,1011.132,0.204444444,-0.202222222,1.0,0.0,0.0,1.6149,compass,0.0,34.0,34.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.1514,1012.9465,space,1.7816,,1012.9465,1018.3899,right,5.4117,,0.0,1.0,1.0,1.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.4107,1029.6434,0.11,-0.075555556,1.0,0.0,0.0,5.2269,compass,0.0,0.0,0.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029.6621,1035.9033,0.315555556,0.285555556,1.0,0.0,0.0,0.2328,compass,0.0,1.0,1.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.9142,1049.0743,-0.136666667,-0.103333333,1.0,0.0,0.0,7.1448,compass,0.0,2.0,2.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.0821,1063.0255,-0.25,-0.144444444,1.0,0.0,0.0,7.9392,compass,0.0,3.0,3.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.035,1078.021,-0.171111111,0.216666667,1.0,0.0,0.0,8.9673,compass,0.0,4.0,4.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1078.0316,1093.3535,-0.223333333,-0.136666667,1.0,0.0,0.0,9.3057,compass,0.0,5.0,5.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.3647,1104.7072,-0.223333333,-0.136666667,1.0,0.0,0.0,5.3274,compass,0.0,6.0,6.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.7158,1111.1169,0.205555556,0.224444444,1.0,0.0,0.0,0.4,compass,0.0,7.0,7.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.1347,1119.2233,0.17,-0.127777778,1.0,0.0,0.0,2.0807,compass,0.0,8.0,8.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.2359,1126.2819,0.203333333,-0.193333333,1.0,0.0,0.0,1.027,compass,0.0,9.0,9.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.2978,1132.9611,0.203333333,-0.193333333,1.0,0.0,0.0,0.6469,compass,0.0,10.0,10.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.977,1146.0929,0.132222222,-0.156666667,1.0,0.0,0.0,7.1042,compass,0.0,11.0,11.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.1107,1152.8848,0.174444444,-0.175555556,1.0,0.0,0.0,0.7583,compass,0.0,12.0,12.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.9006,1159.0331,0.322222222,0.282222222,1.0,0.0,0.0,0.1161,compass,0.0,13.0,13.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.0403,1168.492,0.211111111,0.241111111,1.0,0.0,0.0,3.435,compass,0.0,14.0,14.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.5077,1175.2923,0.234444444,0.277777778,1.0,0.0,0.0,0.7771,compass,0.0,15.0,15.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.3088,1188.7824,-0.052222222,0.215555556,1.0,0.0,0.0,7.464,compass,0.0,16.0,16.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.7937,1195.5022,0.188888889,-0.191111111,1.0,0.0,0.0,0.6992,compass,0.0,17.0,17.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.5106,1201.7171,0.211111111,-0.156666667,1.0,0.0,0.0,0.2002,compass,0.0,18.0,18.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.7268,1214.3806,0.211111111,-0.156666667,1.0,0.0,0.0,6.6426,compass,0.0,19.0,19.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.3972,1222.6044,0.234444444,-0.248888889,1.0,0.0,0.0,2.1926,compass,0.0,20.0,20.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.6129,1229.1355,0.262222222,-0.333333333,1.0,0.0,0.0,0.5212,compass,0.0,21.0,21.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.1465,1243.1634,0.315555556,-0.228888889,1.0,0.0,0.0,8.0022,compass,0.0,22.0,22.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.1722,1257.6467,0.301111111,0.244444444,1.0,0.0,0.0,8.4728,compass,0.0,23.0,23.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.6553,1269.3836,0.25,-0.282222222,1.0,0.0,0.0,5.7266,compass,0.0,24.0,24.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269.402,1275.6098,0.267777778,-0.248888889,1.0,0.0,0.0,0.1945,compass,0.0,25.0,25.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.6204,1288.0784,-0.283333333,-0.211111111,1.0,0.0,0.0,6.4422,compass,0.0,26.0,26.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.0869,1300.7521,0.294444444,0.303333333,1.0,0.0,0.0,6.6636,compass,0.0,27.0,27.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.7687,1311.5186,0.208888889,-0.274444444,1.0,0.0,0.0,4.7448,compass,0.0,28.0,28.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.534,1337.5375,,,,,,,,0.0,29.0,29.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1337.538,1345.7117,-0.27,-0.225555556,1.0,0.0,0.0,2.1641,compass,0.0,30.0,30.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.7276,1356.6326,0.266666667,0.235555556,1.0,0.0,0.0,4.8948,compass,0.0,31.0,31.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.6489,1364.1736,0.266666667,0.297777778,1.0,0.0,0.0,1.5143,compass,0.0,32.0,32.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.1885,1371.0991,0.272222222,-0.135555556,1.0,0.0,0.0,0.8993,compass,0.0,33.0,33.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.1083,1384.3336,0.241111111,-0.28,1.0,0.0,0.0,7.2251,compass,0.0,34.0,34.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.3337,1421.7902,space,37.4399,,1421.7903,1423.2222,right,1.4252,,0.0,2.0,2.0,2.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423.24,1429.7148,-0.301111111,0.285555556,1.0,0.0,0.0,0.4664,compass,0.0,0.0,0.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.7257,1436.34,0.22,0.29,1.0,0.0,0.0,0.5989,compass,0.0,1.0,1.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.3488,1444.0983,-0.222222222,-0.22,1.0,0.0,0.0,1.7478,compass,0.0,2.0,2.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.1066,1462.3107,0.232222222,0.245555556,1.0,0.0,0.0,12.2025,compass,0.0,3.0,3.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.3216,1476.9766,0.162222222,0.196666667,1.0,0.0,0.0,8.6402,compass,0.0,4.0,4.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,216748,1,2024-07-12_18h19.15.979,experiment,2024.1.5,Win32,60.24096386,6691931c2c63981b064e1f0c,6691abc41aa2fa0d090c3e2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.9852,1495.2726,-0.19,-0.202222222,1.0,0.0,0.0,12.2853,compass,0.0,5.0,5.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
