welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Reggae,post_survey.question1.Disco,post_survey.question1.Hip hop,post_survey.question1.Folk/indie,post_survey.question1.Metal,post_survey.question1.Electronic (EDM),post_survey.question1.Latin,post_survey.question1.Alternative rock,post_survey.question1.Country,post_survey.question1.R&B,post_survey.question1.Classic rock,post_survey.question1.Classical,post_survey.question1.A cappella,post_survey.question1.Ambient,post_survey.question1.Jazz,post_survey.question1.Pop,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.3612,1173.883,-0.323148127,0.137962942,1.0,0.0,0.0,0.5128,compass,0.0,21.0,21.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.8888,1180.3381,0.143518519,-0.334259245,1.0,0.0,0.0,0.43,compass,0.0,22.0,22.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.3439,1186.7032,0.082407422,-0.212037051,1.0,0.0,0.0,0.309,compass,0.0,23.0,23.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.7085,1193.4493,-0.318518497,-0.145370413,1.0,0.0,0.0,0.7269,compass,0.0,24.0,24.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.4554,1199.9867,-0.325925933,-0.321296339,1.0,0.0,0.0,0.5216,compass,0.0,25.0,25.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199.9925,1206.4742,-0.175925926,0.160185178,1.0,0.0,0.0,0.4099,compass,0.0,26.0,26.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.4816,1212.838,0.255555541,-0.310185185,1.0,0.0,0.0,0.3086,compass,0.0,27.0,27.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.8439,1219.2641,-0.279629601,0.158333319,1.0,0.0,0.0,0.3291,compass,0.0,28.0,28.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.2718,1226.9097,-0.215740698,0.192592586,1.0,0.0,0.0,1.5748,compass,0.0,29.0,29.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.916,1233.4823,0.227777764,0.095370363,1.0,0.0,0.0,0.5291,compass,0.0,30.0,30.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.4889,1242.4275,-0.001851824,-0.116666653,1.0,0.0,0.0,2.8757,compass,0.0,31.0,31.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.4341,1248.7893,0.186111097,0.226851852,1.0,0.0,0.0,0.3083,compass,0.0,32.0,32.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.7952,1255.2448,-0.141666624,0.262962959,1.0,0.0,0.0,0.4182,compass,0.0,33.0,33.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.2512,1261.8619,0.022222236,-0.303703732,1.0,0.0,0.0,0.5261,compass,0.0,34.0,34.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.862,1261.862,,,,1261.862,1261.8621,,,,0.0,3.0,3.0,3.0,1.0,block_order/blockA.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,Item 2,Not a musician and very bad at all forms of music,Item 5,Spotify and iPod,5.0,6.0,"work, chores, playing videogames, crafting, art",Never,Sometimes,Often,Always,Rarely,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Rarely,Never,Rarely,Rarely,Often,soundtracks/original scores,folk,rock,pop,"As a kid I mostly listened to CDs and listened to music I learned from my parents before branching out into popular artists to teens at the time and musicians I heard from movies/shows. Lots of angsty emo stuff as a teen. Got into more experimental stuff in high school, like Tom Waits. Started branching out. Used an iPod + iTunes for the most part up until I was out of college (2017).","Nowadays, I'm finally mainly using Spotify, though I still have an old iPod classic that I use. I tend to find new artists via Spotify's discover playlists and songs featured in shows I like.",0.0,0.0,0.0,0.0,1.0,,
,,,,,901377,1,2024-07-12_15h55.30.425,experiment,2024.1.5,Win32,14.12429379,6691931c2c63981b064e1f0c,6691b29af5a9621f77201ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.0354,1542.2072
