welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Folk/indie,post_survey.question1.Hip hop,post_survey.question1.Metal,post_survey.question1.Classical,post_survey.question1.Ambient,post_survey.question1.A cappella,post_survey.question1.Latin,post_survey.question1.Jazz,post_survey.question1.Electronic (EDM),post_survey.question1.R&B,post_survey.question1.Pop,post_survey.question1.Disco,post_survey.question1.Reggae,post_survey.question1.Alternative rock,post_survey.question1.Classic rock,post_survey.question1.Country,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.711,445.1165,0.131574436,0.101972521,1.0,0.0,0.0,0.401,compass,0.0,32.0,32.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.1307,451.7843,0.165950792,0.171781345,1.0,0.0,0.0,0.6512,compass,0.0,33.0,33.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.7971,458.0326,0.118640951,-0.018457811,1.0,0.0,0.0,0.2321,compass,0.0,34.0,34.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.0463,468.0184,space,9.9596,,468.0185,473.1032,right,5.0722,,0.0,0.0,0.0,0.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.1232,479.7506,0.258237712,0.261949785,1.0,0.0,0.0,0.6159,compass,0.0,0.0,0.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.7701,486.319,0.056434869,-0.10158237,1.0,0.0,0.0,0.533,compass,0.0,1.0,1.0,33.0,1.0,SoundStimuli/StandByMe_BenEKing_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.3318,492.8701,0.020747884,0.030194872,1.0,0.0,0.0,0.5352,compass,0.0,2.0,2.0,11.0,1.0,SoundStimuli/Superstition_StevieWonder_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.8853,499.553,0.288437636,0.273770311,1.0,0.0,0.0,0.6662,compass,0.0,3.0,3.0,9.0,1.0,SoundStimuli/Despacito_LuisFonsiDaddyYankee_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.5676,506.1367,0.015628187,0.017194892,1.0,0.0,0.0,0.5663,compass,0.0,4.0,4.0,4.0,1.0,SoundStimuli/GetUrFreakOn_MissyElliot_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.1508,512.6539,0.218082275,0.130231323,1.0,0.0,0.0,0.4997,compass,0.0,5.0,5.0,6.0,1.0,SoundStimuli/Levitating_DuaLipa_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.6677,522.0606,0.046967909,0.148007134,1.0,0.0,0.0,3.3889,compass,0.0,6.0,6.0,30.0,1.0,SoundStimuli/PokerFace_LadyGaga_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0744,528.7215,-0.056523234,-0.060192057,1.0,0.0,0.0,0.633,compass,0.0,7.0,7.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.7345,535.9384,-0.113820801,-0.165930176,1.0,0.0,0.0,1.1994,compass,0.0,8.0,8.0,29.0,1.0,SoundStimuli/OldTownRoad_LilNasX_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.9507,542.739,0.092623155,0.092487725,1.0,0.0,0.0,0.7827,compass,0.0,9.0,9.0,24.0,1.0,SoundStimuli/UptownFunk_MarkRonson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.7527,550.1276,0.026999376,-0.117177734,1.0,0.0,0.0,1.3714,compass,0.0,10.0,10.0,18.0,1.0,SoundStimuli/AnotherOneBitesTheDust_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.1403,556.8393,0.181884969,-0.173924154,1.0,0.0,0.0,0.6988,compass,0.0,11.0,11.0,34.0,1.0,SoundStimuli/AChangeIsGonnaCome_SamCooke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.8519,563.807,-0.181599053,0.191697083,1.0,0.0,0.0,0.9498,compass,0.0,12.0,12.0,25.0,1.0,SoundStimuli/Respect_ArethaFranklin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.8192,570.3413,0.282052273,0.304756029,1.0,0.0,0.0,0.5154,compass,0.0,13.0,13.0,26.0,1.0,SoundStimuli/LivinOnAPrayer_BonJovi_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.3535,576.7749,0.060647312,-0.066452467,1.0,0.0,0.0,0.4167,compass,0.0,14.0,14.0,2.0,1.0,SoundStimuli/Mood_24kGoldnianndior_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.789,584.1087,-0.000930379,-0.002860175,1.0,0.0,0.0,1.3164,compass,0.0,15.0,15.0,1.0,1.0,SoundStimuli/Stronger_KanyeWest_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.1215,590.4432,-0.01318807,0.237053833,1.0,0.0,0.0,0.3172,compass,0.0,16.0,16.0,23.0,1.0,SoundStimuli/StrawberryFieldsForever_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.4583,597.3589,0.015837402,-0.115705363,1.0,0.0,0.0,0.8993,compass,0.0,17.0,17.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.371,603.5768,0.016882867,0.032265116,1.0,0.0,0.0,0.2005,compass,0.0,18.0,18.0,0.0,1.0,SoundStimuli/StayinAlive_BeeGees_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.5903,610.1783,0.222073839,0.245312636,1.0,0.0,0.0,0.585,compass,0.0,19.0,19.0,20.0,1.0,SoundStimuli/HeyYa_Outkast_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.1916,617.7439,0.180197483,-0.039775865,1.0,0.0,0.0,1.5506,compass,0.0,20.0,20.0,14.0,1.0,SoundStimuli/BlindingLights_TheWeeknd_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.7571,625.1781,-0.269235704,-0.022179159,1.0,0.0,0.0,1.4172,compass,0.0,21.0,21.0,12.0,1.0,SoundStimuli/IWillAlwaysLoveYou_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.191,631.4611,0.022669746,0.226984507,1.0,0.0,0.0,0.2654,compass,0.0,22.0,22.0,28.0,1.0,SoundStimuli/ComeAndGetYourLove_Redbone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.4755,639.0294,0.227259657,-0.063334893,1.0,0.0,0.0,1.5503,compass,0.0,23.0,23.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.0438,645.4795,0.044460178,0.042555678,1.0,0.0,0.0,0.4341,compass,0.0,24.0,24.0,21.0,1.0,SoundStimuli/GoodGollyMissMolly_LittleRichard_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.4916,651.8468,-0.334024217,-0.329703301,1.0,0.0,0.0,0.3495,compass,0.0,25.0,25.0,10.0,1.0,SoundStimuli/BadDay_DanielPowter_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.8607,658.3971,0.119343126,0.071225857,1.0,0.0,0.0,0.533,compass,0.0,26.0,26.0,32.0,1.0,SoundStimuli/HeatWaves_GlassAnimals_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.409,665.132,0.044263102,-0.031793349,1.0,0.0,0.0,0.7178,compass,0.0,27.0,27.0,22.0,1.0,SoundStimuli/RockWithYou_MichaelJackson_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.1479,672.3646,0.208833889,0.017947998,1.0,0.0,0.0,1.2163,compass,0.0,28.0,28.0,17.0,1.0,SoundStimuli/Fallin_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.3769,680.8142,0.031862454,0.03630778,1.0,0.0,0.0,2.4322,compass,0.0,29.0,29.0,16.0,1.0,SoundStimuli/BohemianRhapsody_Queen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.8265,687.4503,-0.026236708,-0.14966451,1.0,0.0,0.0,0.6178,compass,0.0,30.0,30.0,5.0,1.0,SoundStimuli/MyGirl_TheTemptations_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.4666,694.7835,0.162584093,0.128105265,1.0,0.0,0.0,1.3016,compass,0.0,31.0,31.0,8.0,1.0,SoundStimuli/LikeAPrayer_Madonna_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.7991,701.4843,-0.029363742,-0.033876411,1.0,0.0,0.0,0.6831,compass,0.0,32.0,32.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.4965,708.7671,0.196544393,-0.024547628,1.0,0.0,0.0,1.2669,compass,0.0,33.0,33.0,19.0,1.0,SoundStimuli/LetsGetItOn_MarvinGaye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.7797,715.5345,0.182563341,0.28155699,1.0,0.0,0.0,0.75,compass,0.0,34.0,34.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.5351,717.068,space,1.5228,,717.0681,718.5513,right,1.4691,,0.0,1.0,1.0,1.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.5705,725.7522,-0.029855143,-0.114752672,1.0,0.0,0.0,1.1672,compass,0.0,0.0,0.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.7635,735.6695,0.024291992,0.041702915,1.0,0.0,0.0,3.9007,compass,0.0,1.0,1.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.6817,743.6018,0.019327528,-0.116526693,1.0,0.0,0.0,1.9167,compass,0.0,2.0,2.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.6143,749.7856,-0.022526516,0.119218072,1.0,0.0,0.0,0.166,compass,0.0,3.0,3.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,560951,1,2024-07-12_17h38.52.125,experiment,2024.1.5,MacIntel,64.1025641,6691931c2c63981b064e1f0c,6691b0571030406d5f22485f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.7966,756.2204,0.166410726,0.014387885,1.0,0.0,0.0,0.4165,compass,0.0,4.0,4.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
