welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Classical,post_survey.question1.Country,post_survey.question1.Alternative rock,post_survey.question1.Jazz,post_survey.question1.Classic rock,post_survey.question1.R&B,post_survey.question1.Electronic (EDM),post_survey.question1.A cappella,post_survey.question1.Folk/indie,post_survey.question1.Pop,post_survey.question1.Latin,post_survey.question1.Hip hop,post_survey.question1.Disco,post_survey.question1.Reggae,post_survey.question1.Ambient,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.7187,1194.1793,0.127950311,-0.128571429,1.0,0.0,0.0,4.4581,compass,0.0,32.0,32.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194.1875,1200.8588,0.188819876,0.314906832,1.0,0.0,0.0,0.6636,compass,0.0,33.0,33.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.8667,1207.8082,-0.243478261,0.259006211,1.0,0.0,0.0,0.9347,compass,0.0,34.0,34.0,15.0,1.0,SoundStimuli/TikTok_Kesha_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.8084,1252.1215,space,44.2849,,1252.1217,1257.7153,right,5.5628,,0.0,1.0,1.0,1.0,1.0,block_order/blockC.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.729,1265.2659,0.166459627,-0.155900621,1.0,0.0,0.0,1.5226,compass,0.0,0.0,0.0,18.0,1.0,SoundStimuli/Weak_SWV_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.2753,1273.0275,0.124223602,0.152173913,1.0,0.0,0.0,1.7366,compass,0.0,1.0,1.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.0355,1280.5583,0.124223602,0.152173913,1.0,0.0,0.0,1.5152,compass,0.0,2.0,2.0,24.0,1.0,SoundStimuli/Kiss_Prince_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280.568,1289.9258,0.091925466,-0.273913043,1.0,0.0,0.0,3.3562,compass,0.0,3.0,3.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.9336,1302.5695,0.063354037,0.28136646,1.0,0.0,0.0,6.6323,compass,0.0,4.0,4.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.5782,1311.5328,0.039751553,-0.257763975,1.0,0.0,0.0,2.9353,compass,0.0,5.0,5.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.5393,1320.5329,0.047204969,-0.303726708,1.0,0.0,0.0,2.9857,compass,0.0,6.0,6.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320.5374,1331.8746,0.047204969,-0.303726708,1.0,0.0,0.0,5.3265,compass,0.0,7.0,7.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.8822,1344.5781,0.108074534,-0.257763975,1.0,0.0,0.0,6.6956,compass,0.0,8.0,8.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.5862,1360.0953,-0.105590062,0.22173913,1.0,0.0,0.0,9.5055,compass,0.0,9.0,9.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.1039,1376.2213,-0.105590062,0.22173913,1.0,0.0,0.0,10.1155,compass,0.0,10.0,10.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.2293,1387.7096,-0.085714286,0.263975155,1.0,0.0,0.0,5.4768,compass,0.0,11.0,11.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.7194,1395.992,-0.19378882,-0.159627329,1.0,0.0,0.0,2.2681,compass,0.0,12.0,12.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.0006,1406.5949,0.243478261,0.191925466,1.0,0.0,0.0,4.5914,compass,0.0,13.0,13.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.604,1418.9884,-0.222360248,-0.290062112,1.0,0.0,0.0,6.3823,compass,0.0,14.0,14.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.9962,1429.1207,0.057142857,-0.107453416,1.0,0.0,0.0,4.1044,compass,0.0,15.0,15.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.1306,1447.1727,0.062111801,-0.044099379,1.0,0.0,0.0,12.0406,compass,0.0,16.0,16.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.181,1458.7597,-0.234782609,0.316149068,1.0,0.0,0.0,5.5771,compass,0.0,17.0,17.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458.7682,1476.1585,-0.20621118,-0.071428571,1.0,0.0,0.0,11.3876,compass,0.0,18.0,18.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476.1659,1484.5749,0.171428571,-0.149689441,1.0,0.0,0.0,2.4043,compass,0.0,19.0,19.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.5842,1496.5972,0.171428571,-0.149689441,1.0,0.0,0.0,6.011,compass,0.0,20.0,20.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.6055,1506.5996,-0.177639752,-0.216770186,1.0,0.0,0.0,3.9906,compass,0.0,21.0,21.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.6087,1519.7577,0.188819876,0.239130435,1.0,0.0,0.0,7.1468,compass,0.0,22.0,22.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519.7689,1527.8597,0.142857143,-0.30621118,1.0,0.0,0.0,2.0903,compass,0.0,23.0,23.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.8683,1542.6505,0.142857143,-0.30621118,1.0,0.0,0.0,8.7789,compass,0.0,24.0,24.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.6598,1553.7378,0.132919255,0.337267081,1.0,0.0,0.0,5.0759,compass,0.0,25.0,25.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.7469,1563.4424,0.047204969,-0.333540373,1.0,0.0,0.0,3.6933,compass,0.0,26.0,26.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.4528,1574.1428,0.151552795,0.313664596,1.0,0.0,0.0,4.6882,compass,0.0,27.0,27.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574.1509,1581.9411,-0.180124224,-0.29378882,1.0,0.0,0.0,1.7833,compass,0.0,28.0,28.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.9496,1590.1896,-0.101863354,0.278881988,1.0,0.0,0.0,2.2336,compass,0.0,29.0,29.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.1996,1597.3699,0.09068323,0.311180124,1.0,0.0,0.0,1.1684,compass,0.0,30.0,30.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.3778,1605.5685,-0.031055901,-0.28757764,1.0,0.0,0.0,2.1867,compass,0.0,31.0,31.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.5748,1614.5186,-0.104347826,0.226708075,1.0,0.0,0.0,2.939,compass,0.0,32.0,32.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.5265,1623.8529,-0.195031056,0.191925466,1.0,0.0,0.0,3.3227,compass,0.0,33.0,33.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.8628,1636.2264,0.091925466,0.296273292,1.0,0.0,0.0,6.3624,compass,0.0,34.0,34.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636.2267,1697.8253,space,61.5753,,1697.8254,1702.2838,right,4.4312,,0.0,2.0,2.0,2.0,1.0,block_order/blockB.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.296,1712.6197,0.091925466,0.296273292,1.0,0.0,0.0,4.3048,compass,0.0,0.0,0.0,27.0,1.0,SoundStimuli/ShapeofYou_EdSheeran_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.6307,1723.6103,-0.036024845,-0.328571429,1.0,0.0,0.0,4.9595,compass,0.0,1.0,1.0,31.0,1.0,SoundStimuli/TheBattleOfNewOrleans_JohnnyHorton_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.6178,1731.7255,-0.127950311,0.240372671,1.0,0.0,0.0,2.1076,compass,0.0,2.0,2.0,3.0,1.0,SoundStimuli/NoScrubs_TLC_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,663231,1,2024-07-12_17h41.52.749,experiment,2024.1.5,Win32,59.17159763,6691931c2c63981b064e1f0c,6691b0f5b9588bcd6913cb59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.7334,1743.5274,-0.10310559,-0.235403727,1.0,0.0,0.0,5.7903,compass,0.0,3.0,3.0,13.0,1.0,SoundStimuli/GodOnlyKnows_TheBeachBoys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
