welcome.started,welcome.stopped,space_to_continue.keys,space_to_continue.rt,space_to_continue.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,consent.consent,consent.consent_recontact,consent_check.started,consent_check.stopped,calibration_ready.started,calibration_ready.stopped,cal_ready.keys,cal_ready.rt,cal_ready.duration,calibration.started,calibration.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,move_on.keys,move_on.rt,move_on.duration,run_cal.thisRepN,run_cal.thisTrialN,run_cal.thisN,run_cal.thisIndex,run_cal.ran,emotion_training_ready.started,emotion_training_ready.stopped,training_move_on.keys,training_move_on.rt,training_move_on.duration,examples.started,examples.stopped,emotion_scale.started,emotion_scale.stopped,scale_next.keys,scale_next.rt,scale_next.duration,instructions.started,instructions.stopped,next.keys,next.rt,next.duration,practice_task.started,practice_task.stopped,mouse_rating_2.x,mouse_rating_2.y,mouse_rating_2.leftButton,mouse_rating_2.midButton,mouse_rating_2.rightButton,mouse_rating_2.time,mouse_rating_2.clicked_name,ready.started,ready.stopped,key_resp.keys,key_resp.rt,key_resp.duration,set_group.started,set_group.stopped,task.started,task.stopped,mouse_rating.x,mouse_rating.y,mouse_rating.leftButton,mouse_rating.midButton,mouse_rating.rightButton,mouse_rating.time,mouse_rating.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,clip,short_break.started,short_break.stopped,space_to_move_on.keys,space_to_move_on.rt,space_to_move_on.duration,instruction_reminder.started,instruction_reminder.stopped,reminder_move_on.keys,reminder_move_on.rt,reminder_move_on.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,block,post_survey.age,post_survey.musician,post_survey.music_making,post_survey.listen_time,post_survey.medium,post_survey.music_seeking,post_survey.music_choice,post_survey.activities,post_survey.question1.Reggae,post_survey.question1.Alternative rock,post_survey.question1.Ambient,post_survey.question1.Jazz,post_survey.question1.Folk/indie,post_survey.question1.Electronic (EDM),post_survey.question1.Country,post_survey.question1.Metal,post_survey.question1.Hip hop,post_survey.question1.Classical,post_survey.question1.Latin,post_survey.question1.Classic rock,post_survey.question1.R&B,post_survey.question1.Pop,post_survey.question1.Disco,post_survey.question1.A cappella,post_survey.other_genres,post_survey.genres_ranked.text1,post_survey.genres_ranked.text2,post_survey.genres_ranked.text3,post_survey.habit_change,post_survey.habits,show_exp.thisRepN,show_exp.thisTrialN,show_exp.thisN,show_exp.thisIndex,show_exp.ran,goodbye.started,goodbye.stopped
9.99999e-05,2.3187,space,2.3092,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,18.7165,18.7166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,18.7175,50.5601,space,31.8312,,50.5607,67.3515,[],[],[],[],[],[],[],n,15.7767,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,67.3564,70.3096,[],[],[],[],[],[],[],n,1.9458,,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,70.3097,83.1676,[-0.01574074074074074],[-0.42314814814814816],[1],[0],[0],[4.908500000000004],"[""play_button""]",n,11.8449,,2.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,83.1721,101.8009,[0.19907407407407407],[-0.3476851851851852],[1],[0],[0],[16.283099999904636],[],n,17.6185,,3.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,101.8055,107.8878,[-0.01712962962962963],[-0.40324074074074073],[1],[0],[0],[3.4331999998092613],[],n,5.0681,,4.0,0.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8925,231.6873,space,123.7814,,231.6873,351.6902,351.6903,367.3525,right,12.1415,,367.3525,385.6898,space,18.3091,,385.6899,392.5144,0.179166667,-0.137962963,1.0,0.0,0.0,0.8164,compass_2,392.5145,396.7979,space,4.2768,,396.7979,396.8024,396.8166,405.9478,0.091203704,-0.248611111,1.0,0.0,0.0,3.1212,compass,0.0,0.0,0.0,24.0,1.0,SoundStimuli/Kiss_Prince_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.9523,413.5642,-0.124074074,-0.120833333,1.0,0.0,0.0,1.6045,compass,0.0,1.0,1.0,12.0,1.0,SoundStimuli/UnbreakMyHeart_ToniBraxton_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.5688,420.1263,0.191666667,0.225925926,1.0,0.0,0.0,0.5502,compass,0.0,2.0,2.0,1.0,1.0,SoundStimuli/Smooth_SantanaRobThomas_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.1308,430.208,0.056944444,-0.301388889,1.0,0.0,0.0,4.0652,compass,0.0,3.0,3.0,25.0,1.0,SoundStimuli/IllMakeLoveToYou_BoyzIIMen_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.2127,436.6594,0.272685185,0.312037037,1.0,0.0,0.0,0.4455,compass,0.0,4.0,4.0,3.0,1.0,SoundStimuli/PartyRockAnthem_LMFAO_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.6638,446.4259,0.095833333,0.0875,1.0,0.0,0.0,3.7582,compass,0.0,5.0,5.0,10.0,1.0,SoundStimuli/LeFreak_Chic_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.4305,453.9842,-0.225462963,-0.22962963,1.0,0.0,0.0,1.5453,compass,0.0,6.0,6.0,8.0,1.0,SoundStimuli/EndlessLove_DianaRossLionelRichie_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.9888,463.9886,-0.028703704,0.033333333,1.0,0.0,0.0,3.9916,compass,0.0,7.0,7.0,0.0,1.0,SoundStimuli/GimmeShelter_RollingStones_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.9931,471.5802,0.328703704,0.325925926,1.0,0.0,0.0,1.5833,compass,0.0,8.0,8.0,28.0,1.0,SoundStimuli/IWantToHoldYourHand_TheBeatles_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.5847,480.7173,-0.322685185,-0.308796296,1.0,0.0,0.0,3.1249,compass,0.0,9.0,9.0,6.0,1.0,SoundStimuli/SaveYourTears_TheWeekndArianaGrande_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.7219,488.7715,0.165740741,0.173611111,1.0,0.0,0.0,2.0462,compass,0.0,10.0,10.0,20.0,1.0,SoundStimuli/FlashdanceWhatAFeeling_IreneCara_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.7761,497.2504,-0.294907407,0.041203704,1.0,0.0,0.0,2.4703,compass,0.0,11.0,11.0,5.0,1.0,SoundStimuli/JoyToTheWorld_ThreeDogNight_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.2549,504.1882,0.169444444,0.181018519,1.0,0.0,0.0,0.9296,compass,0.0,12.0,12.0,31.0,1.0,SoundStimuli/TossinAndTurnin_BobbyLewis_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.1927,510.2214,0.295833333,0.275,1.0,0.0,0.0,0.0251,compass,0.0,13.0,13.0,17.0,1.0,SoundStimuli/IWannaDanceWithSomebody_WhitneyHouston_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.2259,519.3797,-0.297222222,0.316666667,1.0,0.0,0.0,3.15,compass,0.0,14.0,14.0,33.0,1.0,SoundStimuli/TheBoyIsMine_BrandyMonica_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.3843,525.8918,0.339351852,0.335648148,1.0,0.0,0.0,0.5036,compass,0.0,15.0,15.0,22.0,1.0,SoundStimuli/Happy_PharellWilliams_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.8962,532.5667,0.087037037,-0.277777778,1.0,0.0,0.0,0.6623,compass,0.0,16.0,16.0,11.0,1.0,SoundStimuli/BlurredLines_RobinThicke_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.5711,541.846,0.290740741,-0.035648148,1.0,0.0,0.0,3.2748,compass,0.0,17.0,17.0,14.0,1.0,SoundStimuli/LikeARollingStone_BobDylan_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.8505,552.0081,-0.019444444,0.022222222,1.0,0.0,0.0,4.15,compass,0.0,18.0,18.0,13.0,1.0,SoundStimuli/Perfect_EdSheeran_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0128,559.358,0.127314815,-0.089814815,1.0,0.0,0.0,1.3371,compass,0.0,19.0,19.0,21.0,1.0,SoundStimuli/BridgeOverTroubledWater_SimonAndGarfunkel_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.3624,566.1664,-0.206018519,0.174537037,1.0,0.0,0.0,0.8001,compass,0.0,20.0,20.0,2.0,1.0,SoundStimuli/SmellsLikeTeenSpirit_Nirvana_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.1709,578.4624,0.061111111,-0.3,1.0,0.0,0.0,6.2831,compass,0.0,21.0,21.0,15.0,1.0,SoundStimuli/CrazyInLove_BeyonceFtJayZ_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.467,587.479,0.010648148,0.012037037,1.0,0.0,0.0,3.0082,compass,0.0,22.0,22.0,27.0,1.0,SoundStimuli/EyeOfTheTiger_Survivor_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.4835,595.4993,0.136111111,-0.156018519,1.0,0.0,0.0,2.0083,compass,0.0,23.0,23.0,23.0,1.0,SoundStimuli/IWalkTheLine_JohnnyCash_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.5038,606.8038,0.030555556,-0.018518519,1.0,0.0,0.0,5.2917,compass,0.0,24.0,24.0,32.0,1.0,SoundStimuli/Dilemma_NellyKellyRowland_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.8085,613.037,-0.019444444,-0.024537037,1.0,0.0,0.0,0.225,compass,0.0,25.0,25.0,9.0,1.0,SoundStimuli/HowDoILive_LeAnnRimes_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.0415,620.4204,0.060185185,-0.051851852,1.0,0.0,0.0,1.3715,compass,0.0,26.0,26.0,34.0,1.0,SoundStimuli/Irreplaceable_Beyonce_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.4249,626.8824,-0.022222222,-0.021296296,1.0,0.0,0.0,0.4501,compass,0.0,27.0,27.0,30.0,1.0,SoundStimuli/SomebodyThatIUsedtoKnow_Gotye_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.8868,636.2117,-0.333796296,-0.318981481,1.0,0.0,0.0,3.3248,compass,0.0,28.0,28.0,29.0,1.0,SoundStimuli/BetteDavisEyes_KimCarnes_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.2162,644.7699,-0.020833333,-0.030555556,1.0,0.0,0.0,2.5499,compass,0.0,29.0,29.0,19.0,1.0,SoundStimuli/YouLightUpMyLife_DebbyBoone_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.7744,651.8116,0.023611111,-0.018518519,1.0,0.0,0.0,1.0332,compass,0.0,30.0,30.0,16.0,1.0,SoundStimuli/ItsAllInTheGame_TommyEdwards_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.8161,658.9615,0.281944444,0.265740741,1.0,0.0,0.0,1.1377,compass,0.0,31.0,31.0,26.0,1.0,SoundStimuli/TheSign_AceOfBase_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.9661,665.3532,0.014351852,-0.013425926,1.0,0.0,0.0,0.3834,compass,0.0,32.0,32.0,4.0,1.0,SoundStimuli/Dreams_FleetwoodMac_Original5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.3576,677.7447,-0.033333333,0.060648148,1.0,0.0,0.0,6.3832,compass,0.0,33.0,33.0,18.0,1.0,SoundStimuli/Weak_SWV_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.7494,684.2361,-0.126388889,0.163425926,1.0,0.0,0.0,0.4793,compass,0.0,34.0,34.0,7.0,1.0,SoundStimuli/MackTheKnife_BobbyDarin_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.2408,686.7114,space,2.4593,,686.7114,695.9533,right,9.2245,,0.0,0.0,0.0,0.0,1.0,block_order/blockD.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,259755,1,2024-07-12_15h40.39.205,experiment,2024.1.5,Win32,120.4819277,6691931c2c63981b064e1f0c,6691b0ba12e7047883534720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.963,709.8401,0.086111111,0.269907407,1.0,0.0,0.0,7.8705,compass,0.0,0.0,0.0,7.0,1.0,SoundStimuli/NoOne_AliciaKeys_Cover5S.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
