participant,song_id,x,y,rt
259755,GoodGollyMissMolly_LittleRichard_Original5S,0.169444444,0.115740741,1.4749
851807,TheBattleOfNewOrleans_JohnnyHorton_Original5S,0.054796007,0.072057292,3.1185
851807,PokerFace_LadyGaga_Cover5S,0.204166667,0.040837674,2.3898
851807,GetUrFreakOn_MissyElliot_Cover5S,0.090737847,0.237430556,0.7881
851807,GodOnlyKnows_TheBeachBoys_Original5S,0.24656684,0.030555556,2.6171
851807,Levitating_DuaLipa_Original5S,0.311436632,0.328159722,0.4974
851807,IWillAlwaysLoveYou_WhitneyHouston_Original5S,0.050438368,0.110824653,0.4745
851807,Stronger_KanyeWest_Cover5S,0.044257813,-0.120143229,0.3796
851807,StayinAlive_BeeGees_Cover5S,0.036345486,0.248259549,0.3079
851807,GoodGollyMissMolly_LittleRichard_Original5S,0.169110243,0.203164062,0.308
851807,BlindingLights_TheWeeknd_Cover5S,0.053311632,-0.057703993,2.0114
851807,AChangeIsGonnaCome_SamCooke_Original5S,0.201649306,-0.241627604,2.2292
851807,Respect_ArethaFranklin_Cover5S,-0.092677951,0.193949653,0.6892
851807,Despacito_LuisFonsiDaddyYankee_Original5S,0.268893229,-0.097374132,1.1416
851807,Fallin_AliciaKeys_Cover5S,0.045564236,0.048893229,0.364
851807,LikeAPrayer_Madonna_Cover5S,0.245321181,0.04796441,2.0906
851807,ShapeofYou_EdSheeran_Cover5S,0.050837674,-0.122105035,0.3075
851807,OldTownRoad_LilNasX_Cover5S,0.041540799,-0.080603299,0.7148
851807,TikTok_Kesha_Original5S,0.271102431,0.292682292,0.3227
851807,BadDay_DanielPowter_Original5S,-0.051861979,-0.216306424,0.5872
851807,HeatWaves_GlassAnimals_Cover5S,0.168576389,0.078615451,4.6329
851807,UptownFunk_MarkRonson_Cover5S,0.165529514,0.188532986,0.3393
851807,RockWithYou_MichaelJackson_Cover5S,-0.001085069,4.25347e-4,2.0987
851807,ComeAndGetYourLove_Redbone_Cover5S,0.027894965,0.112161458,2.3242
851807,Superstition_StevieWonder_Original5S,0.022552083,0.298207465,3.0438
851807,AnotherOneBitesTheDust_Queen_Cover5S,0.030564236,-0.120026042,0.3855
851807,NoOne_AliciaKeys_Original5S,0.069565972,0.178259549,2.6943
851807,Mood_24kGoldnianndior_Original5S,0.044787326,-0.146440972,0.2858
851807,LivinOnAPrayer_BonJovi_Original5S,0.296848958,0.315269097,0.3068
851807,LetsGetItOn_MarvinGaye_Original5S,0.029791667,-0.241592882,0.5918
851807,NoScrubs_TLC_Cover5S,0.244331597,-0.06983941,0.2909
851807,BohemianRhapsody_Queen_Cover5S,0.155512153,0.191532118,4.4338
851807,HeyYa_Outkast_Original5S,0.160021701,0.197278646,0.4822
851807,StrawberryFieldsForever_TheBeatles_Cover5S,-0.045078125,0.248311632,0.581
851807,StandByMe_BenEKing_Original5S,0.027894965,-0.077447917,1.7506
851807,MyGirl_TheTemptations_Cover5S,0.02733941,-0.077447917,2.9531
851807,EndlessLove_DianaRossLionelRichie_Original5S,-0.087222222,-0.143151042,1.6334
851807,EyeOfTheTiger_Survivor_Original5S,0.2346875,0.217369792,1.0444
851807,SmellsLikeTeenSpirit_Nirvana_Cover5S,-0.070368924,0.205394965,0.2262
851807,YouLightUpMyLife_DebbyBoone_Cover5S,0.056488715,-0.217634549,1.7552
851807,ItsAllInTheGame_TommyEdwards_Original5S,0.053372396,-0.181914063,1.4917
851807,LikeARollingStone_BobDylan_Cover5S,0.053372396,-0.181358507,1.8258
851807,MackTheKnife_BobbyDarin_Original5S,0.027790799,-0.272105035,0.0951
851807,BlurredLines_RobinThicke_Original5S,0.164548611,-0.032269965,4.1275
851807,Perfect_EdSheeran_Original5S,-0.10155816,-0.115963542,0.3449
851807,BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S,-0.054934896,-0.152860243,1.0491
851807,TossinAndTurnin_BobbyLewis_Cover5S,0.058550347,0.255998264,2.1781
851807,TheBoyIsMine_BrandyMonica_Cover5S,-0.059861111,-0.109969618,0.8078
851807,Weak_SWV_Original5S,0.060724826,0.033155382,1.1149
851807,SomebodyThatIUsedtoKnow_Gotye_Cover5S,-0.107131076,-0.096540799,0.6713
851807,IllMakeLoveToYou_BoyzIIMen_Original5S,0.040360243,-0.126831597,0.8432
851807,Kiss_Prince_Original5S,0.054522569,0.107287326,1.9278
851807,BetteDavisEyes_KimCarnes_Cover5S,0.04546875,-0.182690972,0.3073
851807,CrazyInLove_BeyonceFtJayZ_Original5S,-0.06421441,0.179657118,2.0848
851807,IWannaDanceWithSomebody_WhitneyHouston_Cover5S,-0.085104167,-0.17265191,1.272
851807,HowDoILive_LeAnnRimes_Original5S,-0.127769097,-0.199253472,2.8439
851807,Dreams_FleetwoodMac_Cover5S,0.04922309,0.040212674,2.247
851807,SaveYourTears_TheWeekndArianaGrande_Original5S,-0.067560764,0.115460069,0.3454
851807,UnbreakMyHeart_ToniBraxton_Cover5S,-0.059800347,0.065073785,1.6727
851807,Smooth_SantanaRobThomas_Cover5S,0.018654514,0.111636285,1.097
851807,Irreplaceable_Beyonce_Original5S,0.107226562,-0.120703125,0.2703
851807,TheSign_AceOfBase_Original5S,0.051827257,0.200533854,0.7401
851807,IWalkTheLine_JohnnyCash_Cover5S,0.036510417,0.073780382,1.3937
851807,GimmeShelter_RollingStones_Cover5S,0.029444444,0.048810764,1.9733
851807,IWantToHoldYourHand_TheBeatles_Cover5S,0.030065104,-0.229973958,1.1823
851807,LeFreak_Chic_Original5S,0.226397569,0.231336806,0.4414
851807,FlashdanceWhatAFeeling_IreneCara_Cover5S,0.065442708,0.287105035,1.2589
851807,Happy_PharellWilliams_Cover5S,0.214162326,0.108424479,0.286
851807,PartyRockAnthem_LMFAO_Cover5S,0.096614583,0.304292535,0.3612
851807,Dilemma_NellyKellyRowland_Original5S,0.049947917,-0.235594618,0.3048
851807,JoyToTheWorld_ThreeDogNight_Cover5S,0.223532986,0.267018229,0.7065
851807,Despacito_LuisFonsiDaddyYankee_Cover5S,-0.066697049,-0.149309896,0.9018
851807,StayinAlive_BeeGees_Original5S,0.273185764,0.282777778,0.401
851807,OldTownRoad_LilNasX_Original5S,0.045082465,-0.187109375,0.326
851807,LivinOnAPrayer_BonJovi_Cover5S,0.045147569,-0.252786458,0.4931
851807,GodOnlyKnows_TheBeachBoys_Cover5S,-0.060303819,-0.146241319,1.4499
851807,GoodGollyMissMolly_LittleRichard_Cover5S,0.042855903,0.054522569,0.3067
851807,HeyYa_Outkast_Cover5S,0.031215278,-0.158732639,2.4029
851807,StrawberryFieldsForever_TheBeatles_Original5S,0.060659722,-0.24483941,0.7247
851807,HeatWaves_GlassAnimals_Original5S,0.019787326,0.051992188,0.3837
851807,StandByMe_BenEKing_Cover5S,0.022196181,-0.203671875,2.9742
851807,TikTok_Kesha_Cover5S,-0.084435764,-0.18265191,0.8913
851807,BlindingLights_TheWeeknd_Original5S,0.122569444,0.172712674,1.7847
851807,IWillAlwaysLoveYou_WhitneyHouston_Cover5S,0.022934028,0.321019965,2.7547
851807,Levitating_DuaLipa_Cover5S,-0.122122396,0.208606771,2.7496
851807,NoScrubs_TLC_Original5S,0.259023438,0.062417535,0.5014
851807,LetsGetItOn_MarvinGaye_Cover5S,0.031636285,-0.286228299,2.2959
851807,AnotherOneBitesTheDust_Queen_Original5S,0.184726562,0.162591146,0.2705
851807,Respect_ArethaFranklin_Original5S,0.212092014,0.295685764,0.3454
851807,LikeAPrayer_Madonna_Original5S,0.238572049,0.278324653,1.4329
851807,BadDay_DanielPowter_Cover5S,-0.12155816,-0.247456597,0.4819
851807,MyGirl_TheTemptations_Original5S,0.230403646,0.081757812,2.2207
851807,NoOne_AliciaKeys_Cover5S,0.021276042,0.332421875,1.3409
851807,TheBattleOfNewOrleans_JohnnyHorton_Cover5S,-0.011857639,-0.336445312,2.1241
851807,Superstition_StevieWonder_Cover5S,0.065373264,-0.330060764,0.9592
851807,Stronger_KanyeWest_Original5S,-0.027552083,0.336644965,2.1255
851807,AChangeIsGonnaCome_SamCooke_Cover5S,0.248919271,0.299965278,1.3078
851807,Mood_24kGoldnianndior_Cover5S,-0.206961806,-0.285321181,0.5802
851807,RockWithYou_MichaelJackson_Original5S,-0.038684896,-0.248424479,4.6194
851807,Fallin_AliciaKeys_Original5S,0.063463542,-0.261002604,0.935
851807,PokerFace_LadyGaga_Original5S,0.252621528,0.215104167,1.8597
851807,UptownFunk_MarkRonson_Original5S,0.249830729,0.12421441,1.5056
851807,ShapeofYou_EdSheeran_Original5S,0.245807292,0.295164931,0.3063
851807,GetUrFreakOn_MissyElliot_Original5S,0.02641059,0.046979167,0.3026
851807,BohemianRhapsody_Queen_Original5S,-0.102508681,0.31203559,0.2879
851807,ComeAndGetYourLove_Redbone_Original5S,0.166636285,-0.034275174,1.3843
851807,JoyToTheWorld_ThreeDogNight_Original5S,0.019422743,0.211935764,1.6038
851807,Happy_PharellWilliams_Original5S,0.313046875,0.299496528,0.288
851807,IWannaDanceWithSomebody_WhitneyHouston_Original5S,0.280399306,0.023546007,0.1333
851807,IWalkTheLine_JohnnyCash_Original5S,-0.033993056,-0.159600694,2.3741
851807,LeFreak_Chic_Cover5S,-0.161770833,0.204388021,1.1339
851807,Dreams_FleetwoodMac_Original5S,0.089587674,-0.236514757,3.6198
851807,TheSign_AceOfBase_Cover5S,-0.045603299,0.171388889,0.6329
851807,SaveYourTears_TheWeekndArianaGrande_Cover5S,-0.147569444,-0.234973958,1.3805
851807,Irreplaceable_Beyonce_Cover5S,-0.128090278,-0.23468316,2.5328
851807,Kiss_Prince_Cover5S,0.029826389,-0.250099826,2.8631
851807,BlurredLines_RobinThicke_Cover5S,0.289440104,0.134279514,0.3637
851807,IWantToHoldYourHand_TheBeatles_Original5S,0.265425347,0.041119792,0.3082
851807,Dilemma_NellyKellyRowland_Cover5S,0.039366319,0.038168403,6.5028
851807,HowDoILive_LeAnnRimes_Cover5S,-0.145655382,-0.147291667,0.3674
851807,ItsAllInTheGame_TommyEdwards_Cover5S,0.046263021,-0.204457465,1.6555
851807,BetteDavisEyes_KimCarnes_Original5S,-0.060659722,-0.217039931,1.9324
851807,TossinAndTurnin_BobbyLewis_Original5S,0.225863715,0.167296007,0.2322
851807,SmellsLikeTeenSpirit_Nirvana_Original5S,-0.240212674,0.241753472,2.0128
851807,BridgeOverTroubledWater_SimonAndGarfunkel_Original5S,-0.066831597,-0.266488715,2.6258
851807,Perfect_EdSheeran_Cover5S,-0.242261285,-0.07359375,2.2445
851807,SomebodyThatIUsedtoKnow_Gotye_Original5S,-0.130946181,0.113719618,0.2859
851807,LikeARollingStone_BobDylan_Original5S,0.076766493,-0.129900174,0.3251
851807,MackTheKnife_BobbyDarin_Cover5S,-0.168138021,0.14984809,0.2724
851807,Weak_SWV_Cover5S,0.055221354,-0.24859809,1.7729
851807,GimmeShelter_RollingStones_Original5S,0.126966146,0.237291667,0.2698
851807,Smooth_SantanaRobThomas_Original5S,0.18483941,0.182847222,0.2487
851807,IllMakeLoveToYou_BoyzIIMen_Cover5S,0.148402778,-0.227217882,0.5044
851807,EndlessLove_DianaRossLionelRichie_Cover5S,-0.103077257,-0.272374132,1.4963
851807,TheBoyIsMine_BrandyMonica_Original5S,-0.055533854,0.047508681,1.9484
851807,CrazyInLove_BeyonceFtJayZ_Cover5S,-0.17343316,0.050013021,0.7135
851807,PartyRockAnthem_LMFAO_Original5S,0.272881944,0.261766493,0.3071
851807,EyeOfTheTiger_Survivor_Cover5S,0.072621528,0.296809896,0.4249
851807,FlashdanceWhatAFeeling_IreneCara_Original5S,0.094852431,-0.095772569,0.5045
851807,YouLightUpMyLife_DebbyBoone_Original5S,0.32093316,-0.317955729,0.3676
851807,UnbreakMyHeart_ToniBraxton_Original5S,-0.264244792,-0.26969184,2.0043
35559,YouLightUpMyLife_DebbyBoone_Original5S,0.143518519,-0.212037037,1.8669
35559,MackTheKnife_BobbyDarin_Cover5S,-0.127777778,0.152777778,16.0005
35559,IllMakeLoveToYou_BoyzIIMen_Cover5S,0.209259259,-0.169444444,1.3167
35559,Kiss_Prince_Cover5S,-0.087037037,-0.144444444,1.1164
35559,Dilemma_NellyKellyRowland_Cover5S,0.228703704,-0.198148148,0.5667
35559,SmellsLikeTeenSpirit_Nirvana_Original5S,-0.153703704,0.176851852,2.2834
35559,TheSign_AceOfBase_Cover5S,0.191666667,0.191666667,0.3334
35559,GimmeShelter_RollingStones_Original5S,0.212037037,0.138888889,0.3672
35559,LikeARollingStone_BobDylan_Original5S,-0.123148148,0.135185185,1.7837
35559,TheBoyIsMine_BrandyMonica_Original5S,-0.161111111,-0.168518519,0.2334
35559,Perfect_EdSheeran_Cover5S,0.176851852,-0.190740741,1.567
35559,IWantToHoldYourHand_TheBeatles_Original5S,0.173148148,0.101851852,0.5833
35559,PartyRockAnthem_LMFAO_Original5S,0.160185185,0.114814815,0.3839
35559,IWannaDanceWithSomebody_WhitneyHouston_Original5S,0.213888889,0.117592593,0.3666
35559,CrazyInLove_BeyonceFtJayZ_Cover5S,-0.065740741,-0.132407407,0.5333
35559,Irreplaceable_Beyonce_Cover5S,0.217592593,-0.224074074,0.517
35559,SaveYourTears_TheWeekndArianaGrande_Cover5S,-0.130555556,-0.169444444,0.7335
35559,IWalkTheLine_JohnnyCash_Original5S,0.161111111,-0.201851852,0.6839
35559,EndlessLove_DianaRossLionelRichie_Cover5S,0.160185185,-0.201851852,1.1498
35559,JoyToTheWorld_ThreeDogNight_Original5S,0.124074074,-0.105555556,2.5334
35559,Happy_PharellWilliams_Original5S,0.309259259,0.312037037,0.7835
35559,UnbreakMyHeart_ToniBraxton_Original5S,-0.215740741,-0.124074074,1.0345
35559,BridgeOverTroubledWater_SimonAndGarfunkel_Original5S,0.17962963,-0.184259259,1.9171
35559,BetteDavisEyes_KimCarnes_Original5S,-0.128703704,-0.17037037,0.6338
35559,Weak_SWV_Cover5S,0.222222222,-0.196296296,1.8001
35559,LeFreak_Chic_Cover5S,0.221296296,0.100925926,0.5001
35559,FlashdanceWhatAFeeling_IreneCara_Original5S,0.177777778,0.102777778,2.3837
35559,HowDoILive_LeAnnRimes_Cover5S,0.19537037,-0.137037037,1.7167
35559,EyeOfTheTiger_Survivor_Cover5S,0.228703704,-0.123148148,2.6503
35559,TossinAndTurnin_BobbyLewis_Original5S,0.251851852,0.133333333,1.8332
35559,ItsAllInTheGame_TommyEdwards_Cover5S,0.207407407,-0.225925926,1.8503
35559,BlurredLines_RobinThicke_Cover5S,0.248148148,0.233333333,0.8497
35559,Smooth_SantanaRobThomas_Original5S,0.216666667,0.096296296,0.9503
35559,SomebodyThatIUsedtoKnow_Gotye_Original5S,-0.253703704,-0.227777778,0.6334
35559,Dreams_FleetwoodMac_Original5S,0.187962963,-0.201851852,0.8671
35559,Stronger_KanyeWest_Original5S,0.243518519,0.112962963,0.9166
35559,GoodGollyMissMolly_LittleRichard_Cover5S,0.243518519,0.113888889,0.4498
35559,BadDay_DanielPowter_Cover5S,-0.257407407,-0.268518519,0.5167
35559,IWillAlwaysLoveYou_WhitneyHouston_Cover5S,0.262037037,-0.276851852,0.6829
35559,OldTownRoad_LilNasX_Original5S,0.22037037,-0.189814815,0.4001
35559,BohemianRhapsody_Queen_Original5S,-0.135185185,0.134259259,0.7836
35559,Fallin_AliciaKeys_Original5S,0.252777778,-0.203703704,0.3499
35559,Levitating_DuaLipa_Cover5S,-0.156481481,0.115740741,0.3501
35559,TikTok_Kesha_Cover5S,0.083333333,-0.167592593,1.4666
35559,LikeAPrayer_Madonna_Original5S,0.241666667,0.126851852,0.4332
35559,ShapeofYou_EdSheeran_Original5S,0.241666667,0.126851852,0.5329
35559,HeyYa_Outkast_Cover5S,0.19537037,-0.17037037,0.4657
35559,RockWithYou_MichaelJackson_Original5S,0.260185185,0.219444444,0.5666
35559,Despacito_LuisFonsiDaddyYankee_Cover5S,0.162037037,-0.141666667,0.5503
35559,TheBattleOfNewOrleans_JohnnyHorton_Cover5S,-0.200925926,-0.109259259,0.5328
35559,StrawberryFieldsForever_TheBeatles_Original5S,-0.075,-0.110185185,0.433
35559,GodOnlyKnows_TheBeachBoys_Cover5S,-0.074074074,-0.110185185,0.5169
35559,Mood_24kGoldnianndior_Cover5S,-0.111111111,-0.110185185,0.5672
35559,ComeAndGetYourLove_Redbone_Original5S,0.241666667,0.107407407,0.5502
35559,UptownFunk_MarkRonson_Original5S,0.241666667,0.107407407,0.5994
35559,AChangeIsGonnaCome_SamCooke_Cover5S,0.091666667,-0.211111111,1.3669
35559,Superstition_StevieWonder_Cover5S,0.081481481,-0.201851852,0.5001
35559,NoScrubs_TLC_Original5S,0.09537037,-0.190740741,0.9496
35559,StandByMe_BenEKing_Cover5S,0.175925926,-0.147222222,0.8333
35559,PokerFace_LadyGaga_Original5S,0.297222222,0.289814815,0.3496
35559,NoOne_AliciaKeys_Cover5S,0.299074074,0.107407407,0.3845
35559,BlindingLights_TheWeeknd_Original5S,0.063888889,0.063888889,1.7502
35559,HeatWaves_GlassAnimals_Original5S,0.15,0.108333333,1.2673
35559,StayinAlive_BeeGees_Original5S,0.150925926,0.108333333,0.367
35559,Respect_ArethaFranklin_Original5S,0.092592593,-0.148148148,0.0491
35559,MyGirl_TheTemptations_Original5S,0.205555556,-0.184259259,0.9833
35559,AnotherOneBitesTheDust_Queen_Original5S,0.25,0.116666667,0.8832
35559,GetUrFreakOn_MissyElliot_Original5S,0.126851852,-0.208333333,0.3164
35559,LivinOnAPrayer_BonJovi_Cover5S,-0.105555556,-0.17037037,0.9336
35559,LetsGetItOn_MarvinGaye_Cover5S,-0.065740741,-0.187962963,0.5006
35559,BridgeOverTroubledWater_SimonAndGarfunkel_Cover5S,-0.135185185,-0.171296296,0.6166
35559,IWantToHoldYourHand_TheBeatles_Cover5S,-0.09537037,-0.173148148,0.6
35559,Perfect_EdSheeran_Original5S,0.110185185,-0.192592593,0.4833
35559,Irreplaceable_Beyonce_Original5S,0.232407407,-0.205555556,1.4997
35559,PartyRockAnthem_LMFAO_Cover5S,0.226851852,-0.222222222,0.433
35559,LikeARollingStone_BobDylan_Cover5S,-0.072222222,-0.168518519,0.5651
35559,JoyToTheWorld_ThreeDogNight_Cover5S,-0.12962963,0.076851852,0.2366
35559,CrazyInLove_BeyonceFtJayZ_Original5S,0.223148148,0.175,0.9336
35559,TheSign_AceOfBase_Original5S,0.298148148,0.296296296,0.2831
35559,Kiss_Prince_Original5S,0.252777778,0.202777778,0.79990000000000006
35559,Happy_PharellWilliams_Cover5S,0.272222222,0.253703704,0.417
35559,SomebodyThatIUsedtoKnow_Gotye_Cover5S,-0.169444444,-0.142592593,0.2672
35559,BetteDavisEyes_KimCarnes_Cover5S,0.15,-0.12962963,1.0181
35559,GimmeShelter_RollingStones_Cover5S,-0.137962963,-0.109259259,1.9503
35559,YouLightUpMyLife_DebbyBoone_Cover5S,0.200925926,-0.14537037,6.7005
35559,EyeOfTheTiger_Survivor_Original5S,0.267592593,0.065740741,0.6329
35559,IWalkTheLine_JohnnyCash_Cover5S,0.099074074,-0.17037037,1.7
35559,BlurredLines_RobinThicke_Original5S,0.32037037,0.316666667,0.4832
35559,IllMakeLoveToYou_BoyzIIMen_Original5S,0.224074074,-0.242592593,0.6003
35559,FlashdanceWhatAFeeling_IreneCara_Cover5S,0.188888889,-0.199074074,0.3672
35559,Smooth_SantanaRobThomas_Cover5S,-0.064814815,-0.093518519,2.6666
35559,SaveYourTears_TheWeekndArianaGrande_Original5S,-0.036111111,-0.037962963,1.0335
35559,Weak_SWV_Original5S,0.115740741,-0.098148148,0.4838
35559,TheBoyIsMine_BrandyMonica_Cover5S,0.187962963,0.060185185,0.2998
35559,HowDoILive_LeAnnRimes_Original5S,-0.061111111,-0.058333333,0.9504
35559,Dreams_FleetwoodMac_Cover5S,-0.156481481,-0.133333333,0.7833
35559,EndlessLove_DianaRossLionelRichie_Original5S,-0.150925926,-0.146296296,1.4841
35559,MackTheKnife_BobbyDarin_Original5S,0.176851852,-0.17962963,0.8837
35559,SmellsLikeTeenSpirit_Nirvana_Cover5S,-0.113888889,-0.072222222,4.3497
35559,UnbreakMyHeart_ToniBraxton_Cover5S,-0.202777778,-0.126851852,1.0676
35559,TossinAndTurnin_BobbyLewis_Cover5S,0.10462963,-0.144444444,1.7165
35559,ItsAllInTheGame_TommyEdwards_Original5S,0.184259259,-0.134259259,0.5834
35559,LeFreak_Chic_Original5S,0.259259259,0.273148148,0.3003
35559,Dilemma_NellyKellyRowland_Original5S,0.261111111,-0.257407407,0.3115
35559,IWannaDanceWithSomebody_WhitneyHouston_Cover5S,-0.136111111,-0.161111111,0.6169
35559,Despacito_LuisFonsiDaddyYankee_Original5S,0.161111111,0.124074074,0.983
35559,Respect_ArethaFranklin_Cover5S,0.138888889,0.074074074,3.0499
35559,Fallin_AliciaKeys_Cover5S,0.080555556,0.034259259,0.1338
35559,ShapeofYou_EdSheeran_Cover5S,0.098148148,-0.091666667,2.8001
35559,StandByMe_BenEKing_Original5S,0.135185185,0.102777778,3.7004
35559,NoOne_AliciaKeys_Original5S,-0.138888889,-0.166666667,0.3167
35559,TikTok_Kesha_Original5S,0.318518519,0.323148148,0.4334
35559,IWillAlwaysLoveYou_WhitneyHouston_Original5S,-0.077777778,-0.116666667,1.1176
35559,UptownFunk_MarkRonson_Cover5S,0.161111111,0.112962963,0.4339
35559,GetUrFreakOn_MissyElliot_Cover5S,0.211111111,0.087962963,0.4167
35559,HeyYa_Outkast_Original5S,0.309259259,0.294444444,0.8163
35559,RockWithYou_MichaelJackson_Cover5S,0.191666667,-0.125,0.8336
35559,AChangeIsGonnaCome_SamCooke_Original5S,0.184259259,-0.115740741,1.5334
35559,NoScrubs_TLC_Cover5S,-0.075,-0.143518519,3.2669
35559,HeatWaves_GlassAnimals_Cover5S,-0.046296296,-0.135185185,2.9336
35559,LivinOnAPrayer_BonJovi_Original5S,-0.110185185,0.132407407,0.5502
35559,LikeAPrayer_Madonna_Cover5S,-0.072222222,-0.099074074,0.4333
35559,StrawberryFieldsForever_TheBeatles_Cover5S,-0.109259259,0.048148148,1.1334
35559,BlindingLights_TheWeeknd_Cover5S,0.114814815,0.042592593,2.5334
35559,StayinAlive_BeeGees_Cover5S,0.071296296,0.05,1.3334
35559,ComeAndGetYourLove_Redbone_Cover5S,0.094444444,0.082407407,0.9331
35559,Superstition_StevieWonder_Original5S,0.125925926,0.143518519,0.5169
35559,Levitating_DuaLipa_Original5S,0.17962963,0.196296296,0.2498
35559,Mood_24kGoldnianndior_Original5S,0.19537037,0.183333333,0.35
35559,PokerFace_LadyGaga_Cover5S,0.162037037,-0.101851852,0.3167
35559,AnotherOneBitesTheDust_Queen_Cover5S,-0.15462963,-0.164814815,0.6683
35559,LetsGetItOn_MarvinGaye_Original5S,0.116666667,-0.159259259,0.3338
35559,OldTownRoad_LilNasX_Cover5S,0.211111111,-0.182407407,0.317
35559,TheBattleOfNewOrleans_JohnnyHorton_Original5S,0.109259259,-0.135185185,2.617
35559,BadDay_DanielPowter_Original5S,-0.140740741,-0.199074074,1.3317
35559,BohemianRhapsody_Queen_Cover5S,-0.15,0.115740741,1.2832
35559,GodOnlyKnows_TheBeachBoys_Original5S,-0.117592593,-0.100925926,1.8832
35559,MyGirl_TheTemptations_Cover5S,0.142592593,-0.12962963,2.5001
35559,GoodGollyMissMolly_LittleRichard_Original5S,0.263888889,0.293518519,0.2997
35559,Stronger_KanyeWest_Cover5S,-0.144444444,-0.130555556,2.6502
128549,BadDay_DanielPowter_Cover5S,-0.168269231,-0.212740385,0.785
128549,HeyYa_Outkast_Cover5S,0.165865385,-0.225961538,1.19
128549,HeatWaves_GlassAnimals_Original5S,0.174278846,0.170673077,1.149
128549,BlindingLights_TheWeeknd_Original5S,0.174278846,0.170673077,0.589
128549,Despacito_LuisFonsiDaddyYankee_Cover5S,0.188701923,0.193509615,1.507
128549,RockWithYou_MichaelJackson_Original5S,0.334134615,-0.334134615,0.634
128549,LivinOnAPrayer_BonJovi_Cover5S,-0.173076923,-0.199519231,0.704
128549,Superstition_StevieWonder_Cover5S,0.181490385,-0.219951923,0.15
128549,UptownFunk_MarkRonson_Original5S,0.334134615,0.340144231,0.982
128549,Fallin_AliciaKeys_Original5S,0.162259615,-0.206730769,0.931
128549,MyGirl_TheTemptations_Original5S,0.306490385,-0.290865385,0.817
128549,ComeAndGetYourLove_Redbone_Original5S,0.25,0.117788462,1.591
128549,OldTownRoad_LilNasX_Original5S,-0.131009615,-0.152644231,0.401
128549,AnotherOneBitesTheDust_Queen_Original5S,0.242788462,-0.210336538,0.368
128549,NoScrubs_TLC_Original5S,-0.131009615,0.094951923,1.949
128549,StrawberryFieldsForever_TheBeatles_Original5S,-0.147836538,-0.152644231,0.369
128549,ShapeofYou_EdSheeran_Original5S,0.228365385,0.216346154,0.408
128549,Stronger_KanyeWest_Original5S,0.213942308,0.191105769,0.333
128549,StandByMe_BenEKing_Cover5S,-0.179086538,-0.194711538,0.734
128549,Levitating_DuaLipa_Cover5S,-0.137019231,0.118990385,0.184
128549,GoodGollyMissMolly_LittleRichard_Cover5S,0.216346154,0.179086538,0.389
128549,GodOnlyKnows_TheBeachBoys_Cover5S,-0.216346154,-0.146634615,0.433
128549,GetUrFreakOn_MissyElliot_Original5S,-0.164663462,0.159855769,0.374
128549,PokerFace_LadyGaga_Original5S,-0.163461538,0.200721154,0.54
128549,BohemianRhapsody_Queen_Original5S,-0.213942308,-0.129807692,0.485
128549,TheBattleOfNewOrleans_JohnnyHorton_Cover5S,-0.213942308,-0.129807692,0.583
128549,TikTok_Kesha_Cover5S,-0.191105769,-0.146634615,0.449
128549,Mood_24kGoldnianndior_Cover5S,-0.191105769,-0.146634615,0.408
128549,LikeAPrayer_Madonna_Original5S,0.126201923,0.227163462,0.416
128549,NoOne_AliciaKeys_Cover5S,0.126201923,0.227163462,0.481
128549,LetsGetItOn_MarvinGaye_Cover5S,0.189903846,-0.152644231,0.551
128549,AChangeIsGonnaCome_SamCooke_Cover5S,-0.149038462,0.210336538,1.937
128549,StayinAlive_BeeGees_Original5S,-0.158653846,0.25,0.416
128549,IWillAlwaysLoveYou_WhitneyHouston_Cover5S,-0.158653846,0.25,0.4
128549,Respect_ArethaFranklin_Original5S,0.246394231,0.204326923,0.289
128549,Perfect_EdSheeran_Original5S,0.289663462,0.295673077,0.931
128549,LeFreak_Chic_Original5S,0.237980769,0.240384615,0.37
128549,YouLightUpMyLife_DebbyBoone_Cover5S,-0.274038462,-0.276442308,0.6
128549,Irreplaceable_Beyonce_Original5S,-0.245192308,0.243990385,0.444
128549,PartyRockAnthem_LMFAO_Cover5S,0.223557692,0.203125,0.751
128549,IWantToHoldYourHand_TheBeatles_Cover5S,-0.210336538,-0.222355769,1.269
128549,BetteDavisEyes_KimCarnes_Cover5S,0.173076923,-0.1875,0.251
128549,UnbreakMyHeart_ToniBraxton_Cover5S,0.200721154,0.147836538,1.086
128549,EyeOfTheTiger_Survivor_Original5S,0.207932692,0.197115385,0.587
128549,HowDoILive_LeAnnRimes_Original5S,-0.271634615,-0.188701923,0.37
128549,Dilemma_NellyKellyRowland_Original5S,0.175480769,-0.233173077,0.401
128549,ItsAllInTheGame_TommyEdwards_Original5S,0.175480769,-0.233173077,0.665
128549,Smooth_SantanaRobThomas_Cover5S,0.262019231,0.188701923,0.616
128549,Kiss_Prince_Original5S,0.211538462,0.21875,0.606
128549,SomebodyThatIUsedtoKnow_Gotye_Cover5S,-0.215144231,0.241586538,0.42
128549,SaveYourTears_TheWeekndArianaGrande_Original5S,-0.215144231,0.241586538,0.4
128549,JoyToTheWorld_ThreeDogNight_Cover5S,-0.215144231,0.241586538,0.594
